text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ใครคือผู้ค้นพบทวีปอเมริกาคนแรกตามหลักฐานทางประวัติศาสตร์ (ไวกิ้ง)?","เลฟ อีริกสัน|คริสโตเฟอร์ โคลัมบัส|เจมส์ คุก|อเมริโก เวสปุชชี","เลฟ อีริกสัน","Leif Erikson มาถึงก่อนโคลัมบัสหลายร้อยปี","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"สัตว์ชนิดใดมีระบบการมองเห็นที่สามารถมองเห็นได้ 360 องศาโดยไม่ต้องหันหัว?","แมว|นกฮูก|กิ้งก่าคาเมเลียน|สุนัข","กิ้งก่าคาเมเลียน","ดวงตาสองข้างเคลื่อนที่แยกกันได้อย่างอิสระ","ความรู้ทั่วไป","level-3|animal",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ในร่างกายมนุษย์ อวัยวะใดที่มีหน้าที่ทำลายเม็ดเลือดแดงที่หมดอายุ?","หัวใจ|ม้าม|ปอด|ไต","ม้าม","Spleen","สุขภาพ","level-3|health",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ประเทศใดเป็นต้นกำเนิดของกีฬา 'ยูโด' (Judo)?","จีน|เกาหลีใต้|ญี่ปุ่น|เวียดนาม","ญี่ปุ่น","Japan","ความรู้ทั่วไป","level-1|sport",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ใครคือผู้ประดิษฐ์ 'ไดนาไมต์' (Dynamite)?","เอดิสัน|อัลเฟรด โนเบล|ไอแซก นิวตัน|นิโคลา เทสลา","อัลเฟรด โนเบล","ผู้ก่อตั้งรางวัลโนเบล","ความรู้ทั่วไป","level-3|world",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"จังหวัดใดในประเทศไทยมีชื่อเสียงเรื่อง 'ขนมเค้ก' และเป็นถิ่นกำเนิดของพะยูน?","พัทลุง|สตูล|ตรัง|ระนอง","ตรัง","Trang","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ใครคือผู้เขียนนวนิยายแนวสืบสวนสอบสวนชื่อดัง 'เชอร์ล็อก โฮมส์'?","อกาธา คริสตี้|อาเธอร์ โคนัน ดอยล์|สตีเฟน คิง|เจ.เค. โรว์ลิ่ง","อาเธอร์ โคนัน ดอยล์","Sir Arthur Conan Doyle","ศิลปะ","level-3|world",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Pt'?","ฟอสฟอรัส|โพแทสเซียม|แพลตตินัม|พลูโตเนียม","แพลตตินัม","Platinum (ทองคำขาว)","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ปราสาท 'นอยชวานสไตน์' (Neuschwanstein) ต้นแบบปราสาทดิสนีย์ ตั้งอยู่ในประเทศใด?","ฝรั่งเศส|ออสเตรีย|เยอรมนี|สวิตเซอร์แลนด์","เยอรมนี","Germany","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"สัตว์ชนิดใดเป็นสัตว์เลี้ยงลูกด้วยนมที่ 'บินได้จริง' เพียงชนิดเดียว?","นกบิน|ค้างคาว|กระรอกบิน|ปลาบิน","ค้างคาว","Bat","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
