text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"กีฬาที่ใช้ลูกบอลทรงรีและผู้เล่นวิ่งถือบอลเข้าเขตเส้นประตูคือ?","ฟุตบอล|บาสเกตบอล|รักบี้|วอลเลย์บอล","รักบี้","Rugby","ความรู้ทั่วไป","level-1|sport",1,1,1,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ธาตุชนิดใดเป็นส่วนประกอบหลักของแกนโลก?","อลูมิเนียม|ซิลิกอน|เหล็ก|ทองแดง","เหล็ก","Iron (Fe)","วิทยาศาสตร์","level-3|science",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ใครคือผู้แต่งมหากาพย์ 'อิเลียด' และ 'โอดิสซีย์'?","เพลโต|โฮเมอร์|อริสโตเติล|โสกราตีส","โฮเมอร์","Homer กวีชาวกรีกโบราณ","ศิลปะ","level-4|world",4,15,15,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"เครื่องดนตรีประเภทเป่าที่มีลิ้นทำจากไม้ไผ่และรูปร่างคล้ายท่อคือ?","ขลุ่ย|ปี่|แคน|แตร","แคน","เครื่องดนตรีสัญลักษณ์ของภาคอีสาน","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"จังหวัดใดในประเทศไทยมีเกาะขนาดใหญ่ที่สุด?","ชลบุรี|ตราด|พังงา|ภูเก็ต","ภูเก็ต","Phuket","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ใครคือสตรีคนแรกของไทยที่ได้รับรางวัลโนเบล?","แม่ชีเทเรซา|ยังไม่มีสตรีไทยได้รับ|มาลาลา|มารี คูรี","ยังไม่มีสตรีไทยได้รับ","ปัจจุบันยังไม่มีผู้ได้รับรางวัลนี้เป็นคนไทย","ความรู้ทั่วไป","level-4|thai",4,15,15,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"เทศกาล 'โฮลี' (Holi Festival) คือเทศกาลอะไรในอินเดีย?","สาดน้ำ|สาดสี|จุดเทียน|ลอยกระทง","สาดสี","Festival of Colors","ความรู้ทั่วไป","level-3|culture",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ใครคือผู้คิดค้นระบบปฏิบัติการ Linux?","บิล เกตส์|สตีฟ จอบส์|ลินุส โทวัลด์ส|มาร์ก ซักเคอร์เบิร์ก","ลินุส โทวัลด์ส","Linus Torvalds","ความรู้ทั่วไป","level-3|tech",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"สัตว์ชนิดใดเป็นสัตว์เลี้ยงลูกด้วยนมที่อาศัยในน้ำและฉลาดที่สุด?","ฉลาม|วาฬสีน้ำเงิน|โลมา|หมึกยักษ์","โลมา","Dolphin","ความรู้ทั่วไป","level-2|animal",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Ag'?","ทองคำ|เงิน|สังกะสี|เหล็ก","เงิน","Argentum","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"จังหวัดใดเป็นจังหวัดที่ 77 ของประเทศไทย?","หนองบัวลำภู|อำนาจเจริญ|สระแก้ว|บึงกาฬ","บึงกาฬ","แยกมาจากหนองคาย","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ใครคือผู้แต่งวรรณคดีเรื่อง 'ขุนช้างขุนแผน' ตอน พลายงามพบพ่อ?","สุนทรภู่|รัชกาลที่ 2|รัชกาลที่ 3|รัชกาลที่ 6","สุนทรภู่","กวีเอกสยาม","วรรณคดี","level-3|thai",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"เมืองหลวงของประเทศออสเตรเลียคือเมืองใด?","ซิดนีย์|เมลเบิร์น|แคนเบอร์รา|บริสเบน","แคนเบอร์รา","Canberra","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ก๊าซชนิดใดมีมากที่สุดในบรรยากาศโลก?","ออกซิเจน|ไนโตรเจน|คาร์บอนไดออกไซด์|อาร์กอน","ไนโตรเจน","78%","วิทยาศาสตร์","level-3|nature",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ใครคือบิดาแห่งคอมพิวเตอร์?","อลัน ทัวริง|ชาร์ลส์ แบบบิจ|บิล เกตส์|สตีฟ จอบส์","ชาร์ลส์ แบบบิจ","Charles Babbage","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ดาวเคราะห์ดวงใดหมุนรอบตัวเองสวนทางกับดวงอื่น?","ดาวศุกร์|ดาวอังคาร|ดาวพฤหัสบดี|ดาวเสาร์","ดาวศุกร์","Venus","ความรู้ทั่วไป","level-4|astronomy",4,15,15,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"อวัยวะใดทำหน้าที่ฟอกของเสียออกจากเลือดและผลิตปัสสาวะ?","ตับ|ปอด|ไต|ม้าม","ไต","Kidney","ความรู้ทั่วไป","level-2|health",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"แม่สีมีกี่สี?","2|3|4|5","3","แดง เหลือง น้ำเงิน","ศิลปะ","level-1|art",1,1,1,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ประเทศใดมีเกาะมากที่สุดในอาเซียน?","ฟิลิปปินส์|อินโดนีเซีย|ไทย|มาเลเซีย","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ใครคือมหาราชผู้สถาปนากรุงธนบุรี?","รัชกาลที่ 1|สมเด็จพระนเรศวรมหาราช|สมเด็จพระเจ้าตากสินมหาราช|พระเจ้าอู่ทอง","สมเด็จพระเจ้าตากสินมหาราช","ตีค่ายโพธิ์สามต้นแตก","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"คลองปานามาเชื่อมมหาสมุทรแปซิฟิกกับมหาสมุทรใด?","แอตแลนติก|อินเดีย|อาร์กติก|แอนตาร์กติก","แอตแลนติก","Atlantic Ocean","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ธาตุสัญลักษณ์ 'Na' คืออะไร?","นิกเกิล|โซเดียม|นีออน|ไนโตรเจน","โซเดียม","Natrium","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ใครคือบิดาแห่งพันธุศาสตร์?","ดาร์วิน|เมนเดล|ปาสเตอร์|ลินเนียส","เมนเดล","Gregor Mendel","วิทยาศาสตร์","level-4|world",4,15,15,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"จังหวัดใดตั้งอยู่ทางทิศใต้สุดของประเทศไทย?","ยะลา|นราธิวาส|สงขลา|สตูล","ยะลา","อำเภอเบตง","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"วิตามินชนิดใดป้องกันโรคเหน็บชา?","วิตามินเอ|วิตามินบี 1|วิตามินซี|วิตามินดี","วิตามินบี 1","Thiamine","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"ใครวาดภาพ 'Mona Lisa'?","ปิกัสโซ|แวน โก๊ะ|เลโอนาร์โด ดา วินชี|โมเนต์","เลโอนาร์โด ดา วินชี","Leonardo da Vinci","ศิลปะ","level-3|world",3,10,10,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
"อนุภาคที่ไม่มีประจุไฟฟ้าคือ?","โปรตอน|อิเล็กตรอน|นิวตรอน|โฟตอน","นิวตรอน","Neutron","วิทยาศาสตร์","level-2|physics",2,5,5,2026-04-09T22:25:00.000Z,2026-04-09T22:25:00.000Z
