text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ในกระบวนการทำ 'ขนมปัง' สารจุลินทรีย์ชนิดใดที่ทำให้แป้งโดว์ฟูขึ้น?","แบคทีเรีย|ยีสต์|รา|ไวรัส","ยีสต์","Yeast","ความรู้ทั่วไป","level-2|food",2,5,5,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"สัตว์บกชนิดใดที่มีดวงตาขนาดใหญ่ที่สุด (เส้นผ่านศูนย์กลางประมาณ 5 ซม.)?","ช้าง|ยีราฟ|นกกระจอกเทศ|สิงโต","นกกระจอกเทศ","Ostrich","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"ใครคือผู้ประดิษฐ์ 'เครื่องพิมพ์ดีด' เครื่องแรกของโลกที่ใช้งานได้จริง?","เอดิสัน|คริสโตเฟอร์ โชลส์|เกรแฮม เบลล์|เฮนรี ฟอร์ด","คริสโตเฟอร์ โชลส์","Christopher Latham Sholes","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"ประเทศใดเป็นต้นกำเนิดของกีฬา 'กงฟู' (Kung Fu)?","ไทย|ญี่ปุ่น|จีน|เกาหลีใต้","จีน","China","ความรู้ทั่วไป","level-1|sport",1,1,1,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"ส่วนประกอบใดของ 'ดอกไม้' ที่ทำหน้าที่สร้างละอองเรณู?","เกสรตัวเมีย|เกสรตัวผู้|กลีบเลี้ยง|กลีบดอก","เกสรตัวผู้","Stamen","พฤกษศาสตร์","level-2|nature",2,5,5,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"จังหวัดใดในประเทศไทยมีแหล่งประวัติศาสตร์ 'อุทยานแห่งชาติภูพระบาท'?","ขอนแก่น|อุดรธานี|หนองคาย|เลย","อุดรธานี","เพิ่งได้รับการประกาศเป็นมรดกโลก","ภูมิศาสตร์","level-4|thai",4,15,15,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"ใครคือผู้ประพันธ์บทเพลงพระราชนิพนธ์ 'แสงเทียน'?","รัชกาลที่ 6|รัชกาลที่ 7|รัชกาลที่ 9|รัชกาลที่ 10","รัชกาลที่ 9","Candlelight Blues","ดนตรี","level-3|thai",3,10,10,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"อวัยวะใดของร่างกายมนุษย์ที่ทำหน้าที่หลักในการ 'รักษาสมดุล' ของกรด-ด่างในเลือด?","ไต|ตับ|หัวใจ|ปอด","ไต","Kidney","สุขภาพ","level-4|health",4,15,15,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"ก๊าซชนิดใดถูกเรียกว่า 'ก๊าซหัวเราะ' ในวงการแพทย์?","ออกซิเจน|ไนตรัสออกไซด์|คาร์บอนไดออกไซด์|อาร์กอน","ไนตรัสออกไซด์","Nitrous Oxide","วิทยาศาสตร์","level-4|science",4,15,15,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
"ใครคือพระบิดาแห่ง 'มัคคุเทศก์ไทย'?","รัชกาลที่ 4|กรมพระยาดำรงราชานุภาพ|รัชกาลที่ 6|สมเด็จโต","กรมพระยาดำรงราชานุภาพ","ทรงรอบรู้เรื่องโบราณคดีและสถานที่ต่างๆ","ความรู้ทั่วไป","level-4|thai",4,15,15,2026-04-09T22:40:00.000Z,2026-04-09T22:40:00.000Z
