text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ใครคือผู้ประดิษฐ์กล้องถ่ายภาพยนตร์ (Kinetoscope) คนแรก?","เอดิสัน|เทสลา|พี่น้องลูมิแยร์|มาริโอ","โทมัส เอดิสัน","Thomas Edison","ประวัติศาสตร์","level-3|world",3,10,10,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"นกที่วิ่งเร็วที่สุดในโลกคือ?","นกเหยี่ยว|นกอินทรี|นกกระจอกเทศ|นกเพนกวิน","นกกระจอกเทศ","Ostrich","สัตว์โลก","level-1|animal",1,1,1,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"กรุงโรม ตั้งอยู่ริมแม่น้ำสายใด?","แม่น้ำไทเบอร์|แม่น้ำดานูบ|แม่น้ำไรน์|แม่น้ำเซน","แม่น้ำไทเบอร์","Tiber River","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"หน่วยวัดปริมาณไฟฟ้า (กระแส) คือ?","โวลต์|วัตต์|โอห์ม|แอมแปร์","แอมแปร์","Ampere","วิทยาศาสตร์","level-3|science",3,10,10,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ว่า 'Si'?","เงิน|เหล็ก|ซิลิกอน|สังกะสี","ซิลิกอน","Silicon","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ใครคือผู้แต่งมหากาพย์ 'อิเหนา' ฉบับ ร.2?","ร.1|ร.2|สุนทรภู่|ร.6","รัชกาลที่ 2","พุทธเลิศหล้านภาลัย","วรรณคดี","level-3|thai",3,10,10,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"สัตว์ชนิดใดมีสายตาไกลและคมที่สุด?","แมว|หมา|นกอินทรี|ค้างคาว","นกอินทรี","Eagle","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"เมืองหลวงของนอร์เวย์?","สตอกโฮล์ม|เฮลซิงกิ|ออสโล|โคเปนเฮเกน","ออสโล","Oslo","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"สารอาหารใดให้พลังงานแก่สมองเป็นอันดับแรก?","ไขมัน|โปรตีน|กลูโคส|วิตามิน","กลูโคส","น้ำตาลสายสั้น","สุขภาพ","level-3|health",3,10,10,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"พระเจ้าอู่ทอง สถาปนากรุงอะไร?","สุโขทัย|อยุธยา|ธนบุรี|รัตนโกสินทร์","อยุธยา","พระรามาธิบดีที่ 1","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ยอดเขาที่สูงที่สุดในยุโรป?","เอเวอเรสต์|มองบล็องก์|เอลบรุส|ฟูจิ","เอลบรุส","Mount Elbrus","ภูมิศาสตร์","level-5|world",5,20,20,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"วิตามินบี 1 ป้องกันโรค?","เหน็บชา|ปากนกกระจอก|ตาบอดกลางคืน|กระดูกอ่อน","เหน็บชา","Beriberi","สุขภาพ","level-2|health",2,5,5,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ใครคือบิดาแห่งระเบิดปรมาณู?","ไอน์สไตน์|ออปเพนไฮเมอร์|เทสลา|นิวตัน","โรเบิร์ต ออปเพนไฮเมอร์","Oppenheimer","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ประเทศที่มีเกาะมากที่สุดในอาเซียน?","ไทย|ฟิลิปปินส์|อินโดนีเซีย|สิงคโปร์","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"อวัยวะควบคุมสมดุลน้ำ?","ตับ|ไต|หัวใจ|ปอด","ไต","Kidney","สุขภาพ","level-3|health",3,10,10,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ธาตุสัญลักษณ์ 'K' คือ?","แคลเซียม|ฟอสฟอรัส|โพแทสเซียม|โครเมียม","โพแทสเซียม","Potassium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"กีฬาใดเล่นที่ 'วิมเบิลดัน'?","ฟุตบอล|กอล์ฟ|เทนนิส|บาสเกตบอล","เทนนิส","Wimbledon","กีฬา","level-2|sport",2,5,5,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ใครแต่งขุนช้างขุนแผน (หลักๆ)?","สุนทรภู่|ร.2|กวีร่วมสมัย|ร.6","กวีร่วมสมัยหลายท่าน","มุขปาฐะสะสม","วรรณคดี","level-4|thai",4,15,15,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ทวีปที่มีพื้นที่ใหญ่สุด?","แอฟริกา|ยุโรป|เอเชีย|อเมริกาเหนือ","เอเชีย","Asia","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ก๊าซที่มีมากที่สุดในจักรวาล?","ออกซิเจน|ไนโตรเจน|ไฮโดรเจน|ฮีเลียม","ไฮโดรเจน","Hydrogen","วิทยาศาสตร์","level-5|science",5,20,20,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
"ใครวาดภาพ 'The Scream'?","แวนโก๊ะ|มุงค์|ดา วินชี|ปิกัสโซ","เอดวาร์ด มุงค์","Munch","ศิลปะ","level-5|world",5,20,20,2026-04-09T23:25:00.000Z,2026-04-09T23:25:00.000Z
