text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"นกชนิดใดว่ายน้ำเก่งและอาศัยอยู่ในซีกโลกใต้?","นกนางนวล|นกอินทรี|นกเพนกวิน|นกแก้ว","นกเพนกวิน","Penguin","สัตว์โลก","level-1|animal",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"เราใช้สิ่งใดสวมนิ้วเพื่อป้องกันเข็มตำขณะเย็บผ้า?","ถุงมือ|ปลอกนิ้ว|แหวน|ยางลบ","ปลอกนิ้ว","Thimble","ความรู้ทั่วไป","level-2|general",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"สีผสมระหว่างน้ำเงินกับเหลืองจะได้สีอะไร?","ม่วง|ส้ม|เขียว|น้ำตาล","เขียว","Green","ศิลปะ","level-1|art",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ทิศตะวันออกเฉียงใต้ ตรงข้ามกับทิศใด?","ตะวันออกเฉียงเหนือ|ตะวันตกเฉียงใต้|ตะวันตกเฉียงเหนือ|ทิศใต้","ตะวันตกเฉียงเหนือ","Northwest","ภูมิศาสตร์","level-2|nature",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"อาหารประจำชาติของเวียดนามคือก๋วยเตี๋ยวชนิดใด?","ราเมง|พาสต้า|เฝอ|ต้มยำ","เฝอ","Pho","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ส่วนประกอบใดของคอมพิวเตอร์เก็บข้อมูลถาวร?","RAM|CPU|ฮาร์ดดิสก์|หน้าปัด","ฮาร์ดดิสก์","Hard Drive","เทคโนโลยี","level-2|tech",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"สัตว์ชนิดใดสลัด 'หาง' ได้เมื่อถูกศัตรูจับ?","งู|ตุ๊กแก|เต่า|กบ","ตุ๊กแก","กิ้งก่าหรือตุ๊กแกสลัดหางเพื่อหนี","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"แม่น้ำที่ยาวที่สุดในเอเชียตะวันออกเฉียงใต้?","โขง|เจ้าพระยา|สาละวิน|แดง","แม่น้ำโขง","Mekong","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"เครื่องดนตรี 'ขิม' จัดอยู่ในประเภทใด?","เครื่องดีด|เครื่องตี|เครื่องเป่า|เครื่องสี","เครื่องตี","ใช้วิธีการตีสายเพื่อให้เกิดเสียง","ศิลปะ","level-3|art",3,10,10,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"วิตามินชนิดใดป้องกันอาการ 'ตาบอดกลางคืน'?","วิตามินเอ|วิตามินบี|วิตามินซี|วิตามินเค","วิตามินเอ","Vitamin A","สุขภาพ","level-2|health",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ใครคือผู้ประดิษฐ์ 'โทรทัศน์' เป็นคนแรก?","เอดิสัน|จอห์น โลจี เบียร์ด|เกรแฮม เบลล์|เทสลา","จอห์น โลจี เบียร์ด","John Logie Baird","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ธาตุสัญลักษณ์ 'Ag' คือ?","เงิน|ทอง|เหล็ก|สังกะสี","เงิน","Argentum","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"จังหวัดใดในไทยมี 'ฟอสซิลไดโนเสาร์' มากที่สุด?","ขอนแก่น|กาฬสินธุ์|เลย|พะเยา","กาฬสินธุ์","พิพิธภัณฑ์สิรินธร ภูกุ้มข้าว","ภูมิศาสตร์","level-3|thai",3,10,10,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ใครแต่งเรื่อง 'พระอภัยมณี'?","รัชกาลที่ 2|รัชกาลที่ 6|สุนทรภู่|น.ม.ส.","สุนทรภู่","กวีเอกสยาม","วรรณคดี","level-2|thai",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ดาวเคราะห์แดงคือดวงไหน?","พุธ|ศุกร์|อังคาร|เสาร์","ดาวอังคาร","Mars","ดาราศาสตร์","level-1|astronomy",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"หน่วยวัดความกดอากาศคือ?","พาสคัล|ริกเตอร์|เดซิเบล|วัตต์","พาสคัล","Pascal","วิทยาศาสตร์","level-4|science",4,15,15,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ประเทศที่มีเขตเวลามากที่สุด?","รัสเซีย|จีน|สหรัฐฯ|ฝรั่งเศส","ฝรั่งเศส","นับรวมดินแดนโพ้นทะเล 12 เขต","ภูมิศาสตร์","level-5|world",5,20,20,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ใครวาดภาพ 'Mona Lisa'?","ดา วินชี|แวน โก๊ะ|ปิกัสโซ|โมเนต์","เลโอนาร์โด ดา วินชี","Leonardo","ศิลปะ","level-3|world",3,10,10,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"รหัสพันธุกรรมเรียกว่าอะไร?","ATP|DNA|RNA|NADH","DNA","รหัสชีวิต","วิทยาศาสตร์","level-2|biology",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"จังหวัดใต้สุดของไทย?","นราธิวาส|สงขลา|ยะลา|สตูล","ยะลา","เบตง","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ใครค้นพบเพนิซิลลิน?","ปาสเตอร์|เฟลมมิ่ง|มารี คูรี|โคช","อเล็กซานเดอร์ เฟลมมิ่ง","Alexander Fleming","วิทยาศาสตร์","level-4|world",4,15,15,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ก๊าซที่มีมากที่สุดในอากาศ?","ออกซิเจน|ไนโตรเจน|คาร์บอน|อาร์กอน","ไนโตรเจน","78%","วิทยาศาสตร์","level-3|nature",3,10,10,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"บิดาคอมพิวเตอร์สมัยใหม่?","ทัวริง|แบบบิจ|เกตส์|จอบส์","อลัน ทัวริง","Alan Turing","เทคโนโลยี","level-5|world",5,20,20,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"จังหวัดที่ชื่อสั้นที่สุด?","แพร่|น่าน|เลย|ตาก","เลย","Loei","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"สัตว์ที่ร้อง ก้าบ ก้าบ?","ไก่|เป็ด|ห่าน|นก","เป็ด","Duck","สัตว์โลก","level-1|animal",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"คลองปานามาเชื่อมมหาสมุทรใด?","แอตแลนติก-แปซิฟิก|อินเดีย-แปซิฟิก|แดง-ดำ|คีล-สุเอซ","แอตแลนติก-แปซิฟิก","Panama Canal","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ใครกู้อิสรภาพครั้งที่ 2?","นเรศวร|ตากสิน|ร.1|ร.5","สมเด็จพระเจ้าตากสิน","กู้อิสรภาพจากพม่า","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ธาตุสัญลักษณ์ 'Au' คือ?","เงิน|ทอง|เหล็ก|ปรอท","ทองคำ","Aurum","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"สตรีคนแรกได้โนเบล?","มารี คูรี|แม่ชีเทเรซา|มาลาลา|อินทิรา","มารี คูรี","Marie Curie","วิทยาศาสตร์","level-5|world",5,20,20,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ยอดเขาสูงที่สุดในโลก?","เอเวอเรสต์|เคทู|เอลบรุส|มองบล็องก์","เอเวอเรสต์","Mount Everest","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"มุมภายในสามเหลี่ยมรวมกัน?","90|180|270|360","180","Geometric Sum","คณิตศาสตร์","level-2|math",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ธาตุจุดหลอมเหลวสูงสุด?","เหล็ก|ทอง|ทังสเตน|คาร์บอน","คาร์บอน","Graphite","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"สงครามร้อยปีสู้กี่ปี?","100|110|116|120","116","1337-1453","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ใครสร้าง Facebook?","เกตส์|จอบส์|ซักเคอร์เบิร์ก|เบโซส","มาร์ก ซักเคอร์เบิร์ก","Mark Zuckerberg","เทคโนโลยี","level-1|business",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"จังหวัดที่ 77 ของไทย?","บึงกาฬ|สระแก้ว|อำนาจเจริญ|หนองบัวลำภู","บึงกาฬ","Bueng Kan","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ปราสาทหินที่ใหญ่ที่สุดในไทย?","พนมรุ้ง|พิมาย|เมืองต่ำ|ศรีขรภูมิ","ปราสาทหินพิมาย","นครราชสีมา","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ใครพิสูจน์โลกกลม (เดินเรือ)?","โคลัมบัส|มาเจลลัน|กัปตันคุก|วาสโก","มาเจลลัน","Magellan","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"วิกฤตเศรษฐกิจปี 2008?","Hamburger|ต้มยำกุ้ง|ฝิ่น|น้ำมัน","Hamburger Crisis","Subprime","ประวัติศาสตร์","level-5|economics",5,20,20,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"อนุภาคพระเจ้าคือฉายาของ?","โปรตอน|โฟตอน|ฮิกส์โบซอน|นิวตริโน","ฮิกส์โบซอน","Higgs Boson","วิทยาศาสตร์","level-5|physics",5,20,20,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"แม่น้ำที่ยาวที่สุดในโลก?","ไนล์|อเมซอน|แยงซี|โขง","แม่น้ำไนล์","Nile","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ปลาที่ใหญ่ที่สุดในโลก?","ฉลามขาว|วาฬสเปิร์ม|ฉลามวาฬ|กระเบน","ฉลามวาฬ","Whale Shark","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"วันสงกรานต์เดือนอะไร?","มกราคม|เมษายน|ตุลาคม|ธันวาคม","เมษายน","April","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ธาตุสัญลักษณ์ 'Na' คือ?","นีออน|นิกเกิล|โซเดียม|เหล็ก","โซเดียม","Sodium","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"หน่วยเงินของญี่ปุ่น?","วอน|หยวน|เยน|ดอลลาร์","เยน","Yen","ความรู้ทั่วไป","level-2|finance",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ทิศเหนือตรงข้ามกับ?","ใต้|ตะวันออก|ตะวันตก|เฉียงเหนือ","ทิศใต้","South","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"สัญลักษณ์ '@' อ่านว่า?","ที่ (At)|และ|ดอท|แฮช","ที่ (At)","At symbol","เทคโนโลยี","level-1|tech",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"พยัญชนะไทยตัวสุดท้าย?","ฮ|ฬ|อ|ห","ฮ.นกฮูก","ตัวที่ 44","ภาษาไทย","level-1|thai",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ก๊าซที่มนุษย์หายใจเข้าคือ?","ออกซิเจน|ไนโตรเจน|คาร์บอน|ไฮโดรเจน","ออกซิเจน","Oxygen","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"ใครประดิษฐ์หลอดไฟคนแรก?","เอดิสัน|นิวตัน|เทสลา|ฟาราเดย์","โทมัส เอดิสัน","Thomas Edison","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
"รุ้งกินน้ำมีกี่สี?","5|6|7|8","7","สีรุ้ง","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T22:15:00.000Z,2026-04-09T22:15:00.000Z
