text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ใครคือผู้ประดิษฐ์ 'ลิฟต์' ที่มีระบบเบรกนิรภัยทำให้ตึกระฟ้าเติบโตได้?","เอดิสัน|เอลิชา โอทิส|เกรแฮม เบลล์|เฮนรี ฟอร์ด","เอลิชา โอทิส","Elisha Otis","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"สัตว์บกที่มีอายุยืนยาวที่สุดในปัจจุบันคือ?","ช้าง|เต่าบกยักษ์|สิงโต|ยีราฟ","เต่าบกยักษ์","เช่น โจนาธาน อายุเกือบ 200 ปี","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"จังหวัดใดในไทยได้ชื่อว่า 'เมืองสามหมอก'?","เชียงใหม่|แม่ฮ่องสอน|เชียงราย|น่าน","แม่ฮ่องสอน","Mae Hong Son","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครวาดภาพ 'The Scream'?","แวน โก๊ะ|ดา วินชี|เอดวาร์ด มุงค์|ปิกัสโซ","เอดวาร์ด มุงค์","Munch","ศิลปะ","level-5|world",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ธาตุสัญลักษณ์ 'Ag' คือ?","ทอง|เงิน|เหล็ก|สังกะสี","เงิน","Argentum","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"คลองสุเอซเชื่อมทะเลใดเข้าด้วยกัน?","แดง-ดำ|แดง-เมดิเตอร์เรเนียน|เหนือ-บอลติก|ดำ-เมดิเตอร์เรเนียน","แดง-เมดิเตอร์เรเนียน","Suez Canal","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครกู้อิสรภาพครั้งที่ 2?","นเรศวร|ตากสิน|ร.1|ร.5","สมเด็จพระเจ้าตากสิน","สถาปนาธนบุรี","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ยอดเขาสูงที่สุดในโลก?","เอเวอเรสต์|เคทู|มองบล็องก์|เอลบรุส","เอเวอเรสต์","Mount Everest","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"วิตามินซีพบมากในผลไม้อะไร?","แอปเปิล|ส้ม|กล้วย|องุ่น","ส้ม","ผลไม้รสเปรี้ยว","สุขภาพ","level-1|health",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"หน่วยเงินญี่ปุ่น?","วอน|หยวน|เยน|ดอลลาร์","เยน","Yen","ความรู้ทั่วไป","level-1|finance",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"สัตว์ชนิดใดมีน้ำหนักสมองใหญ่ที่สุด?","มนุษย์|ช้าง|วาฬสเปิร์ม|โลมา","วาฬสเปิร์ม","Sperm Whale","สัตว์โลก","level-5|animal",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ชื่อเดิมของโตเกียวคือ?","เอโดะ|โอซาก้า|นารา|เกียวโต","เอโดะ","Edo","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"จังหวัดที่ 77 ของไทย?","บึงกาฬ|สระแก้ว|หนองบัวลำภู|อำนาจเจริญ","บึงกาฬ","Bueng Kan","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครประดิษฐ์หลอดไฟ?","เอดิสัน|นิวตัน|เทสลา|ฟาราเดย์","โทมัส เอดิสัน","Edison","ความรู้ทั่วไป","level-1|world",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"รหัสพันธุกรรมเรียกว่า?","DNA|RNA|ATP|TPA","DNA","Deoxyribonucleic acid","วิทยาศาสตร์","level-2|biology",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"สตรีคนแรกได้โนเบล?","เทเรซา|มาลาลา|มารี คูรี|อินทิรา","มารี คูรี","Marie Curie","วิทยาศาสตร์","level-4|world",4,15,15,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"จังหวัดใต้สุดของไทย?","นราธิวาส|สงขลา|สตูล|ยะลา","ยะลา","อำเภอเบตง","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"คลองปานามาเชื่อมมหาสมุทร?","แอตแลนติก-อินเดีย|แปซิฟิก-แอตแลนติก|อินเดีย-แปซิฟิก|แดง-ดำ","แปซิฟิก-แอตแลนติก","Panama Canal","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครสร้าง Facebook?","เกตส์|จอบส์|ซักเคอร์เบิร์ก|เบโซส","มาร์ก ซักเคอร์เบิร์ก","Mark Zuckerberg","เทคโนโลยี","level-1|business",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"หน่วยวัดความกดอากาศคือ?","พาสคัล|เดซิเบล|ริกเตอร์|แอมแปร์","พาสคัล","Pascal","วิทยาศาสตร์","level-3|science",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"สารในใบยาสูบคือ?","คาเฟอีน|นิโคติน|แทนิน|มอร์ฟีน","นิโคติน","Nicotine","สุขภาพ","level-1|health",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครแต่งพระอภัยมณี?","สุนทรภู่|ร.2|ร.6|น.ม.ส.","สุนทรภู่","กวีเอก","วรรณคดี","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ธาตุสัญลักษณ์ 'Au' คือ?","เงิน|ทอง|เหล็ก|ปรอท","ทองคำ","Aurum","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"แม่น้ำที่ยาวที่สุดในโลก?","อเมซอน|ไนล์|แยงซี|โขง","ไนล์","Nile","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
