text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมีแปดขาและสร้างใยดักแมลง?","มด|ผึ้ง|แมงมุม|ตั๊กแตน","แมงมุม","Spider","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"เราใช้อุปกรณ์ใดวัดส่วนสูง?","ตาชั่ง|เทปวัด|ไม้บรรทัด|เครื่องวัดความดัน","เทปวัด","Stadiometer หรือเทปวัดมาตรฐาน","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"สีใดในไฟจราจรแปลว่า 'หยุดรถ'?","เขียว|เหลือง|แดง|ฟ้า","แดง","Red means Stop","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"ผลไม้ใดมีเนื้อสีแดงและเมล็ดดำเล็กๆ กระจายอยู่ทั่วไป?","แตงโม|แอปเปิล|แก้วมังกร|มะม่วง","แก้วมังกร","Dragon Fruit","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"ทิศเหนือตรงข้ามกับทิศใด?","ทิศตะวันออก|ทิศตะวันตก|ทิศใต้|ทิศเฉียงเหนือ","ทิศใต้","South","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"อวัยวะใดทำหน้าที่มองเห็นภาพ?","หู|ตา|จมูก|ปาก","ตา","Eye","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"วันลอยกระทงตรงกับวันขึ้นกี่ค่ำ?","10 ค่ำ|12 ค่ำ|15 ค่ำ|แรม 1 ค่ำ","15 ค่ำ","คืนพระจันทร์เต็มดวงเดือน 12","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"พาหนะใดแล่นบนราง?","รถยนต์|เรือ|รถไฟ|เครื่องบิน","รถไฟ","Train","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"เราใช้อะไรดูทิศทาง?","นาฬิกา|ปฏิทิน|เข็มทิศ|ไม้บรรทัด","เข็มทิศ","Compass","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"สัตว์ที่ร้อง เมี๊ยว คือ?","หมา|แมว|เป็ด|ไก่","แมว","Cat","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
