text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดส่งเสียงร้อง 'โฮ่ง โฮ่ง'?","แมว|สุนัข|เป็ด|หมู","สุนัข","สัตว์เลี้ยงที่ซื่อสัตย์","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"เราใช้อวัยวะใดในการหยิบจับสิ่งของ?","เท้า|หู|มือ|จมูก","มือ","มีนิ้ว 5 นิ้ว","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"สีใดคือสีของท้องฟ้าในวันที่อากาศแจ่มใส?","แดง|เขียว|ฟ้า|ดำ","ฟ้า","สีของบรรยากาศ","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"ผลไม้อะไรมีเปลือกสีแดง เนื้อข้างในสีขาวและเมล็ดดำ?","แอปเปิล|มังคุด|แก้วมังกร|ส้ม","แก้วมังกร","Dragon Fruit","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"พาหนะใดวิ่งอยู่บนรางรถไฟ?","รถยนต์|รถไฟ|เรือ|เครื่องบิน","รถไฟ","Train","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"อวัยวะใดทำหน้าที่เคี้ยวอาหาร?","ลิ้น|เหงือก|ฟัน|เพดานปาก","ฟัน","Teeth","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"ทิศที่พระอาทิตย์ตกดินเรียกว่าทิศอะไร?","ตะวันออก|ตะวันตก|เหนือ|ใต้","ตะวันตก","West","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"พยัญชนะไทยมีทั้งหมดกี่ตัว?","42 ตัว|44 ตัว|46 ตัว|48 ตัว","44 ตัว","ก-ฮ","ภาษาไทย","level-1|thai",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"สัตว์ที่มีงวงและงาขนาดใหญ่คือ?","ยีราฟ|สิงโต|ช้าง|แรด","ช้าง","สัตว์ประจำชาติไทย","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
"หนึ่งสัปดาห์มีกี่วัน?","5 วัน|6 วัน|7 วัน|8 วัน","7 วัน","จันทร์-อาทิตย์","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:35:00.000Z,2026-04-09T21:35:00.000Z
