text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ต้นไม้ชนิดใดที่ได้รับการบันทึกว่าเป็นต้นไม้ที่ 'สูงที่สุดในโลก' ในปัจจุบัน?","ต้นสนเรดวูด|ต้นยูคาลิปตัส|ต้นสัก|ต้นไผ่","ต้นสนเรดวูด","Hyperion ในสหรัฐอเมริกา","พฤกษศาสตร์","level-4|nature",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"สัตว์ชนิดใดมีบทบาทเป็น 'ผู้ผลิต' (Producer) ในระบบนิเวศนิ่ง (เช่น บ่อน้ำ)?","ปลาทอง|สาหร่าย|หอยทาก|กบ","สาหร่าย","พืชหรือสิ่งมีชีวิตที่สังเคราะห์แสงได้","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือสถาปนิกผู้ออกแบบ 'ซิดนีย์โอเปร่าเฮาส์' (Sydney Opera House)?","เลอ กอร์บูซีเย|เยิร์น อุตซอน|แฟรงก์ ลอยด์ ไรต์|เกาดี้","เยิร์น อุตซอน","Jørn Utzon ชาวเดนมาร์ก","ศิลปะ","level-5|world",5,20,20,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ส่วนประกอบใดของรถยนต์ที่ทำหน้าที่เปลี่ยน 'พลังงานความร้อน' เป็น 'พลังงานกล'?","หม้อน้ำ|ลูกสูบ|แบตเตอรี่|ยางรถยนต์","ลูกสูบ","กลไกการเผาไหม้ภายใน","เทคโนโลยี","level-4|general",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ประเทศใดในอาเซียนที่มีชื่อเมืองหลวงแปลว่า 'นครแห่งชัยชนะ' (ในบางความหมายทางรากศัพท์)?","ไทย|ลาว|เวียดนาม|ฟิลิปปินส์","เวียดนาม","กรุงฮานอย (จากชื่อเดิม Thăng Long)","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือผู้ประดิษฐ์ 'เครื่องดูดฝุ่น' ไฟฟ้าเครื่องแรกที่ได้รับความนิยมจนตั้งเป็นยี่ห้อดัง?","เอดิสัน|วิลเลียม ฮูเวอร์|เจมส์ ไดสัน|เบลล์","วิลเลียม ฮูเวอร์","William Hoover","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Cl' และใช้ฆ่าเชื้อในสระน้ำ?","คาร์บอน|แคลเซียม|คลอรีน|โครเมียม","คลอรีน","Chlorine","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"สัตว์น้ำชนิดใดที่ตัวผู้ทำหน้าที่ 'ตั้งท้อง' และคลอดลูกเอง?","ปลาทู|ฉลาม|ม้าน้ำ|พะยูน","ม้าน้ำ","Sea Horse","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"จังหวัดใดในประเทศไทยมีภูมิศาสตร์เป็น 'เกาะ' ที่ใหญ่ที่สุด?","เกาะช้าง|เกาะสมุย|ภูเก็ต|เกาะกูด","ภูเก็ต","จังหวัดภูเก็ต","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือพระบิดาแห่ง 'วิทยาศาสตร์ทางทะเล' ของไทย?","รัชกาลที่ 4|รัชกาลที่ 9|กรมหลวงชุมพรเขตอุดมศักดิ์|ดร.ประเวศ วะสี","กรมหลวงชุมพรเขตอุดมศักดิ์","เสด็จเตี่ย","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"สารที่ให้ความหวานใน 'หญ้าหวาน' (Stevia) มีชื่อเรียกทางเคมีว่าอะไร?","ซูโครส|สเตวิโอไซด์|ฟรุกโตส|กลูโคส","สเตวิโอไซด์","Stevioside","ความรู้ทั่วไป","level-5|health",5,20,20,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"หน่วยวัดความบริสุทธิ์ของ 'ทองคำ' เรียกว่าอะไร?","กะรัต|กิโลกรัม|กรัม|ปอนด์","กะรัต","Karat (24K)","ความรู้ทั่วไป","level-2|general",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ประเทศใดเป็นแหล่งกำเนิดของอารยธรรม 'เมโสโปเตเมีย'?","อียิปต์|อิรัก|อินเดีย|จีน","อิรัก","ลุ่มแม่น้ำไทกริส-ยูเฟรทีส","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ก๊าซชนิดใดถูกนำมาใช้ในกระบวนการ 'บ่มผลไม้' ให้สุกเร็วขึ้น?","ออกซิเจน|เอทิลีน|ไนโตรเจน|คาร์บอน","เอทิลีน","Ethylene Gas","พฤกษศาสตร์","level-3|nature",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือผู้ประดิษฐ์ 'เครื่องเล่นแผ่นเสียง' คนแรกของโลก?","นิโคลา เทสลา|โทมัส เอดิสัน|เกรแฮม เบลล์|มาร์โคนี","โทมัส เอดิสัน","Thomas Edison","ประวัติศาสตร์","level-3|world",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"อวัยวะใดทำหน้าที่เป็นด่านแรกในการ 'กำจัดเชื้อโรค' ในช่องคอ?","ลิ้น|เหงือก|ต่อมทอนซิล|เพดานปาก","ต่อมทอนซิล","Tonsils","สุขภาพ","level-4|health",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"สัตว์ชนิดใดมีดวงตาที่สามารถมองเห็นได้ 360 องศาโดยไม่ต้องหันหัว?","แมว|นกฮูก|กิ้งก่าคาเมเลียน|งู","กิ้งก่าคาเมเลียน","ดวงตาเคลื่อนที่แยกจากกันได้อิสระ","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"จังหวัดใดในประเทศไทยมีแหล่งประวัติศาสตร์ 'บ้านเชียง' มรดกโลก?","ขอนแก่น|อุดรธานี|เลย|หนองคาย","อุดรธานี","Udon Thani","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
