text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อวัยวะใดในร่างกายมนุษย์ที่ทำหน้าที่ผลิต 'น้ำดี' เพื่อช่วยย่อยไขมัน?","กระเพาะอาหาร|ตับ|ตับอ่อน|ลำไส้เล็ก","ตับ","Liver (เก็บไว้ที่ถุงน้ำดี)","สุขภาพ","level-2|health",2,5,5,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ประเทศใดมีเกาะ 'บาหลี' ซึ่งเป็นแหล่งท่องเที่ยวยอดนิยมระดับโลก?","มาเลเซีย|ฟิลิปปินส์|อินโดนีเซีย|เวียดนาม","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ใครคือผู้ประดิษฐ์ 'เครื่องปรับอากาศ' (Air Conditioner) เครื่องแรกของโลก?","เอดิสัน|วิลลิส แครีเออร์|นิโคลา เทสลา|เจมส์ วัตต์","วิลลิส แครีเออร์","Willis Carrier (1902)","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"สถาปัตยกรรม 'ทัชมาฮาล' (Taj Mahal) สร้างขึ้นเพื่อวัตถุประสงค์ใด?","เป็นพระราชวัง|เป็นป้อมปราการ|เป็นอนุสรณ์สถานแห่งความรัก (สุสาน)|เป็นวัด","เป็นอนุสรณ์สถานแห่งความรัก (สุสาน)","สร้างโดยสมเด็จพระจักรพรรดิชาห์ชะฮัน","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Ca'?","คาร์บอน|แคลเซียม|คลอรีน|ทองแดง","แคลเซียม","Calcium","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"จังหวัดใดในประเทศไทยที่มีชื่อเสียงเรื่อง 'ขนมเค้ก' และถ้ำเลเขากอบ?","พังงา|ตรัง|ภูเก็ต|พัทลุง","ตรัง","จังหวัดที่เป็นต้นกำเนิดพะยูนในไทย","ความรู้ทั่วไป","level-3|thai",3,10,10,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ใครคือผู้แต่งบทเพลง 'กินรีเล่นน้ำ' ในงานวรรณกรรมสุนทรภู่?","รัชกาลที่ 2|รัชกาลที่ 6|สุนทรภู่|พระยาอุปกิตศิลปสาร","สุนทรภู่","เป็นส่วนหนึ่งในเรื่องพระอภัยมณี","วรรณคดี","level-2|thai",2,5,5,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"สัตว์ชนิดใดที่มี 'กระเพาะอาหาร' แบ่งเป็น 4 ส่วนเพื่อการเคี้ยวเอื้อง?","ม้า|วัว|เสือ|หมู","วัว","Cows (Ruminant)","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"เมืองหลวงของประเทศลาวคือเมืองใด?","หลวงพระบาง|เวียงจันทน์|ปากเซ|สะหวันนะเขต","เวียงจันทน์","Vientiane","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"หน่วยวัดปริมาณความร้อนในอาหารที่คนไทยนิยมใช้คือ?","แคลอรี่|ลิตร|องศา|วัตต์","แคลอรี่","Calorie","สุขภาพ","level-1|health",1,1,1,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ใครคือผู้ประดิษฐ์ 'เฮลิคอปเตอร์' ที่ใช้งานได้จริงคนแรก?","พี่น้องไรต์|อิกอร์ ซิกอร์สกี|เลโอนาร์โด ดา วินชี|เฮนรี่ ฟอร์ด","อิกอร์ ซิกอร์สกี","Igor Sikorsky","ความรู้ทั่วไป","level-5|world",5,20,20,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Al'?","อลูมิเนียม|เงิน|ทองคำ|สังกะสี","อลูมิเนียม","Aluminium","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ประเทศที่มีพรมแดนทิศตะวันตกติดกับไทยคือ?","ลาว|กัมพูชา|พม่า|มาเลเซีย","พม่า","Myanmar","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ใครคือพระบิดาแห่งฝนหลวง?","รัชกาลที่ 4|รัชกาลที่ 5|รัชกาลที่ 9|รัชกาลที่ 10","รัชกาลที่ 9","ทรงคิดค้นเทคนิคการดัดแปรสภาพอากาศ","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ส่วนประกอบใดของเซลล์ที่ทำหน้าที่เป็น 'โรงไฟฟ้า' ผลิตพลังงาน?","นิวเคลียส|ไรโบโซม|ไมโทคอนเดรีย|ไซโทพลาซึม","ไมโทคอนเดรีย","Mitochondria","วิทยาศาสตร์","level-4|health",4,15,15,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"สัตว์ที่ใหญ่ที่สุดที่เคยมีมาในประวัติศาสตร์โลก (นับรวมซากดึกดำบรรพ์)?","ไดโนเสาร์ทีเร็กซ์|วาฬสีน้ำเงิน|ช้างแมมมอธ|เมกะโลดอน","วาฬสีน้ำเงิน","Blue Whale (ใหญ่กว่าไดโนเสาร์ทุกชนิดที่เคยพบ)","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
"ใครคือผู้ประพันธ์ทำนองเพลง 'สรรเสริญพระบารมี' (ฉบับรัสเซีย)?","พระเจนดุริยางค์|ปิออตร์ ชูคอฟสกี้|สมเด็จเจ้าฟ้ากรมพระยานริศรานุวัดติวงศ์|น.ม.ส.","ปิออตร์ ชูคอฟสกี้","Pyotr Schurovsky","ดนตรี","level-5|thai",5,20,20,2026-04-09T23:50:00.000Z,2026-04-09T23:50:00.000Z
