text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมีกระเป๋าหน้าท้องสำหรับเลี้ยงลูกและเป็นสัญลักษณ์ของออสเตรเลีย?","ลิง|จิงโจ้|ม้า|หมีแพนด้า","จิงโจ้","Kangaroo","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"เราใช้สิ่งใดสวมใส่เพื่อป้องกันแสงแดดเข้าตา?","ผ้าพันคอ|แว่นกันแดด|ถุงเท้า|เข็มขัด","แว่นกันแดด","Sunglasses","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ผลไม้ชนิดใดมีเนื้อสีแดงและเมล็ดสีดำเล็กๆ กระจายอยู่ทั่วไป?","ส้ม|แก้วมังกร|แอปเปิล|มะม่วง","แก้วมังกร","Dragon Fruit","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"สีใดที่ใช้บอกว่าให้ 'ไปได้' ในสัญญาณไฟจราจร?","แดง|เหลือง|เขียว|น้ำเงิน","เขียว","Green light","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"พยัญชนะไทยตัวสุดท้ายคือตัวอะไร?","อ.อ่าง|ฬ.จุฬา|ห.หีบ|ฮ.นกฮูก","ฮ.นกฮูก","ตัวที่ 44","ภาษาไทย","level-1|thai",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"สัตว์ชนิดใดพ่นน้ำออกจากรูบนหัวและอาศัยอยู่ในทะเล?","ฉลาม|วาฬ|โลมา|เต่าทะเล","วาฬ","สัตว์เลี้ยงลูกด้วยนมขนาดใหญ่ที่สุด","วิทยาศาสตร์","level-1|animal",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"เราควรล้างมือด้วยสบู่นานกี่วินาทีเพื่อฆ่าเชื้อโรค?","5 วินาที|10 วินาที|20 วินาที|60 วินาที","20 วินาที","เวลาประมาณร้องเพลงช้างสองรอบ","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ทิศที่พระอาทิตย์ตกดินเรียกว่าทิศอะไร?","เหนือ|ใต้|ตะวันออก|ตะวันตก","ตะวันตก","West","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"อาหารประจำชาติเวียดนามที่มีลักษณะเป็นก๋วยเตี๋ยวน้ำคือ?","ต้มยำ|ราเมง|เฝอ|พาสต้า","เฝอ","Pho","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"เลข ๑ ในภาษาไทยคือเลขอะไรในระบบสากล?","1|2|3|4","1","ตัวเลขไทยลำดับแรก","ภาษาไทย","level-1|thai",1,1,1,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
