text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ใครวาดภาพ 'Night Watch'?","ดา วินชี|แวน โก๊ะ|แรมบรันต์|ปิกัสโซ","แรมบรันต์","Rembrandt","ศิลปะ","level-5|world",5,20,20,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"ธาตุสัญลักษณ์ 'Au' คือ?","เงิน|ทองคำ|เหล็ก|ปรอท","ทองคำ","Aurum","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"แม่น้ำที่ยาวที่สุดในโลกคือ?","ไนล์|อเมซอน|แยงซี|โขง","แม่น้ำไนล์","Nile","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"จังหวัดที่ชื่อสั้นที่สุด?","แพร่|น่าน|เลย|ตาก","เลย","Loei","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"ใครวาด 'Mona Lisa'?","ปิกัสโซ|แวน โก๊ะ|ดา วินชี|โมเนต์","เลโอนาร์โด ดา วินชี","Leonardo","ศิลปะ","level-3|world",3,10,10,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"วิตามินเอช่วยบำรุง?","สายตา|ผิวหนัง|กระดูก|เลือด","สายตา","พบในแครอท","สุขภาพ","level-1|health",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"ปลาที่ใหญ่ที่สุดในโลก?","ฉลามขาว|วาฬสเปิร์ม|ฉลามวาฬ|กระเบน","ฉลามวาฬ","Whale Shark","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"ใครกู้อิสรภาพครั้งที่ 2?","นเรศวร|ตากสิน|ร.1|ร.5","สมเด็จพระเจ้าตากสิน","สถาปนาธนบุรี","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"สงครามร้อยปีสู้กี่ปี?","100|110|116|120","116","อังกฤษ vs ฝรั่งเศส","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"จังหวัดเมืองย่าโมคือจังหวัดใด?","ชัยภูมิ|บุรีรัมย์|นครราชสีมา|ขอนแก่น","นครราชสีมา","โคราช","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"หน่วยเงินลาวคือ?","เรียล|บาท|กีบ|ดอง","กีบ","Lao Kip","ความรู้ทั่วไป","level-1|finance",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"สัญลักษณ์ '@' อ่านว่า?","ที่ (At)|และ|ดอท|แฮช","ที่ (At)","At symbol","เทคโนโลยี","level-1|tech",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"วันลอยกระทงคืนเดือนอะไร?","1|10|11|12","12","เพ็ญเดือน 12","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
"รุ้งกินน้ำมีกี่สี?","5|6|7|8","7","สีรุ้ง","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T22:45:00.000Z,2026-04-09T22:45:00.000Z
