text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อวัยวะใดทำหน้าที่หลักในการดูดซึมสารอาหารเข้าสู่กระแสเลือด?","กระเพาะอาหาร|ลำไส้เล็ก|ลำไส้ใหญ่|หลอดอาหาร","ลำไส้เล็ก","Small Intestine","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"สัตว์ชนิดใดใช้ 'ผิวหนัง' ในการหายใจร่วมกับปอดและต้องทำให้ผิวหนังชุ่มชื้นเสมอ?","ปลาทอง|กบ|เต่า|งู","กบ","สัตว์ครึ่งบกครึ่งน้ำ","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ใครคือผู้ประดิษฐ์อักษรเบรลล์ (Braille) สำหรับผู้พิการทางสายตา?","หลุยส์ เบรลล์|โทมัส เอดิสัน|อเล็กซานเดอร์ เบลล์|มารี คูรี","หลุยส์ เบรลล์","Louis Braille ชาวฝรั่งเศส","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"จังหวัดใดในประเทศไทยที่มีชื่อเสียงเรื่อง 'ตุ๊กตาชาววัง'?","นนทบุรี|พระนครศรีอยุธยา|อ่างทอง|สุพรรณบุรี","อ่างทอง","บ้านบางเสด็จ","ความรู้ทั่วไป","level-2|thai",2,5,5,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ดาวเคราะห์ดวงใดที่มี 'จุดแดงใหญ่' (Great Red Spot) ซึ่งเป็นพายุหมุนขนาดมหึมา?","ดาวอังคาร|ดาวเสาร์|ดาวพฤหัสบดี|ดาวศุกร์","ดาวพฤหัสบดี","Jupiter","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"กีฬาเทนนิส การนับคะแนนแต้มแรกหากทำได้จะเรียกว่ากี่คะแนน?","10 คะแนน|15 คะแนน|30 คะแนน|40 คะแนน","15 คะแนน","นับแบบ 15, 30, 40","กีฬา","level-2|sport",2,5,5,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ประเทศใดเป็นเจ้าของดินแดนเกาะฮ่องกงก่อนส่งคืนให้จีนในปี 1997?","สหรัฐอเมริกา|อังกฤษ|ฝรั่งเศส|ญี่ปุ่น","อังกฤษ","United Kingdom","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"สารในข้อใดที่ทำให้พืชมีสีเขียว?","ฮีโมโกลบิน|คลอโรฟิลล์|เมลานิน|กลูโคส","คลอโรฟิลล์","Chlorophyll","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ใครคือผู้แต่งมหากาพย์ 'อิเลียด' (Iliad)?","อริสโตเติล|เพลโต|โฮเมอร์|โสกราตีส","โฮเมอร์","กวีตาบอดชาวกรีกโบราณ","ศิลปะ","level-3|world",3,10,10,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"หน่วยเงินตรา 'ดอง' เป็นของประเทศใด?","ลาว|กัมพูชา|เวียดนาม|พม่า","เวียดนาม","Dong","ความรู้ทั่วไป","level-1|finance",1,1,1,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
