text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมีขนาดใหญ่ที่สุดในมหาสมุทร?","ฉลามวาฬ|วาฬสีน้ำเงิน|หมึกยักษ์|โลมาออก้า","วาฬสีน้ำเงิน","เป็นสัตว์เลี้ยงลูกด้วยนม","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"เราใช้สิ่งใดในการเขียนกระดาษและสามารถลบออกได้ง่ายด้วยยางลบ?","ปากกาลูกลื่น|ปากกาเคมี|ดินสอดำ|สีเมจิก","ดินสอดำ","ทำจากแกรไฟต์และไม้","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"สีไฟจราจรใดที่หมายถึงให้ 'เตรียมตัวหยุด'?","แดง|เขียว|เหลือง|ฟ้า","เหลือง","สว่างขึ้นก่อนไฟแดง","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"อาหารประจำชาติของไทยที่เป็นก๋วยเตี๋ยวผัดเส้นเล็กคืออะไร?","ผัดซีอิ๊ว|ผัดไทย|คั่วไก่|ราดหน้า","ผัดไทย","Pad Thai","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"อวัยวะใดใช้ในการรับรสชาติอาหาร?","จมูก|ลิ้น|เหงือก|ริมฝีปาก","ลิ้น","มีตุ่มรับรสอยู่ทั่วพื้นผิว","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"วันขึ้นปีใหม่ของประเทศไทย (ตามประเพณีดั้งเดิม) คือวันใด?","วันลอยกระทง|วันสงกรานต์|วันมาฆบูชา|วันเข้าพรรษา","วันสงกรานต์","มีการรดน้ำดำหัวผู้ใหญ่","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"สัตว์บกชนิดใดคอยาวที่สุดในโลก?","ยีราฟ|ม้า|ลามา|อูฐ","ยีราฟ","กินใบไม้บนยอดไม้","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ทิศที่อยู่ตรงข้ามกับทิศตะวันออกคือทิศใด?","เหนือ|ใต้|ตะวันตก|ตะวันออกเฉียงเหนือ","ตะวันตก","West","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ส่วนประกอบใดของพืชทำหน้าที่สืบพันธุ์และล่อแมลง?","ราก|ใบ|ดอก|ลำต้น","ดอก","มักมีสีสวยและกลิ่นหอม","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"1 ปี มีกี่เดือน?","10 เดือน|11 เดือน|12 เดือน|13 เดือน","12 เดือน","มกราคมถึงธันวาคม","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ดาวเคราะห์ดวงใดได้รับฉายาว่า 'ฝาแฝดของโลก'?","ดาวอังคาร|ดาวศุกร์|ดาวพุธ|ดาวเนปจูน","ดาวศุกร์","มีขนาดและมวลใกล้เคียงกัน","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"เมืองหลวงของประเทศอังกฤษคือเมืองใด?","ปารีส|โรม|ลอนดอน|เบอร์ลิน","ลอนดอน","London","ความรู้ทั่วไป","level-2|world",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ใครคือผู้ประดิษฐ์โทรศัพท์เครื่องแรก?","โทมัส เอดิสัน|อเล็กซานเดอร์ เกรแฮม เบลล์|เซอร์ ไอแซก นิวตัน|อัลเบิร์ต ไอน์สไตน์","อเล็กซานเดอร์ เกรแฮม เบลล์","Alexander Graham Bell","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"จังหวัดใดในประเทศไทยที่มีพื้นที่ใหญ่ที่สุด?","เชียงใหม่|กาญจนบุรี|นครราชสีมา|ตาก","นครราชสีมา","เมืองโคราช","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"สัตว์ชนิดใดเป็นสัตว์เลี้ยงลูกด้วยนมที่บินได้จริง?","นกนางนวล|ค้างคาว|นกอินทรี|แมลงปอ","ค้างคาว","อาศัยในถ้ำและหากินกลางคืน","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"แม่สีทางศิลปะประกอบด้วยสีอะไรบ้าง?","แดง-เขียว-น้ำเงิน|แดง-เหลือง-น้ำเงิน|ขาว-ดำ-เทา|แดง-ส้ม-เหลือง","แดง-เหลือง-น้ำเงิน","แม่สีวัตถุธาตุ","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"มหาสมุทรที่ใหญ่ที่สุดในโลกคือ?","แอตแลนติก|อินเดีย|แปซิฟิก|อาร์กติก","แปซิฟิก","Pacific Ocean","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ก๊าซใดที่มนุษย์ใช้หายใจเพื่อดำรงชีวิต?","ไนโตรเจน|ออกซิเจน|คาร์บอนไดออกไซด์|ไฮโดรเจน","ออกซิเจน","Oxygen","วิทยาศาสตร์","level-2|nature",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"หน่วยเงินตราของประเทศเกาหลีใต้คืออะไร?","หยวน|เยน|วอน|ดอลลาร์","วอน","Won","ความรู้ทั่วไป","level-2|finance",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"วันเด็กแห่งชาติของไทยตรงกับวันใด?","เสาร์แรกของมกราคม|เสาร์ที่สองของมกราคม|1 มกราคม|13 เมษายน","เสาร์ที่สองของมกราคม","จัดขึ้นเป็นประจำทุกปีเพื่อเด็กๆ","ความรู้ทั่วไป","level-2|culture",2,5,5,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ใครคือกษัตริย์ที่สถาปนากรุงอยุธยา?","พระเจ้าอู่ทอง|พระเจ้าตากสิน|รัชกาลที่ 1|พระนเรศวร","พระเจ้าอู่ทอง","สมเด็จพระรามาธิบดีที่ 1","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Na'?","ไนโตรเจน|นีออน|โซเดียม|สังกะสี","โซเดียม","Natrium เป็นส่วนประกอบเกลือแกง","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"แม่น้ำที่ยาวที่สุดในโลกคือสายใด?","แยงซี|อเมซอน|ไนล์|โขง","ไนล์","ไหลผ่านทวีปแอฟริกา","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"อวัยวะใดในร่างกายมนุษย์ทำหน้าที่ฟอกเลือด?","ตับ|หัวใจ|ไต|ปอด","ไต","Kidney","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"จิตรกรผู้วาดภาพ 'The Last Supper' คือใคร?","ดา วินชี|ปิกัสโซ|แวน โก๊ะ|โมเนต์","ดา วินชี","Leonardo da Vinci","ศิลปะ","level-3|world",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ประเทศที่มีเกาะมากที่สุดในอาเซียนคือ?","ฟิลิปปินส์|อินโดนีเซีย|มาเลเซีย|ไทย","อินโดนีเซีย","มีหมู่เกาะมากกว่า 17,000 เกาะ","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"วิตามินชนิดใดบำรุงสายตาได้ดีที่สุด?","วิตามินบี|วิตามินซี|วิตามินเอ|วิตามินอี","วิตามินเอ","พบมากในฟักทองและแครอท","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"กำแพงเมืองจีนสร้างขึ้นเพื่อป้องกันศัตรูทิศใด?","ใต้|ตะวันออก|เหนือ|ตะวันตก","เหนือ","ป้องกันการรุกรานจากมองโกล","ประวัติศาสตร์","level-3|world",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"จังหวัดใดอยู่เหนือสุดของประเทศไทย?","เชียงใหม่|แม่ฮ่องสอน|เชียงราย|พะเยา","เชียงราย","อำเภอแม่สาย","ภูมิศาสตร์","level-3|thai",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"มุมฉากมีกี่องศา?","45 องศา|90 องศา|180 องศา|360 องศา","90 องศา","Right Angle","คณิตศาสตร์","level-3|math",3,10,10,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ใครคือคนแรกที่ใช้กล้องโทรทรรศน์ส่องดูดวงดาว?","นิวตัน|กาลิเลโอ|เคปเลอร์|โคเปอร์นิคัส","กาลิเลโอ","Galileo Galilei","วิทยาศาสตร์","level-4|history",4,15,15,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"สงครามโลกครั้งที่ 2 สิ้นสุดลงปี ค.ศ. ใด?","1918|1939|1945|1950","1945","ชัยชนะของฝ่ายสัมพันธมิตร","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ประเทศที่ไม่มีทางออกสู่ทะเลในอาเซียนคือ?","พม่า|ลาว|เวียดนาม|กัมพูชา","ลาว","Laos เป็น Landlocked country","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ธาตุโลหะชนิดเดียวที่เป็นของเหลวที่อุณหภูมิห้อง?","เหล็ก|ทองแดง|สังกะสี|ปรอท","ปรอท","Mercury","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"เหตุการณ์ 14 ตุลา เกิดขึ้นปี พ.ศ. ใด?","2510|2516|2519|2535","2516","การเรียกร้องประชาธิปไตย","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
"ใครคือผู้ประดิษฐ์เครื่องยนต์ไอน้ำคนสำคัญ?","เอดิสัน|เทสลา|เจมส์ วัตต์|ฟาราเดย์","เจมส์ วัตต์","James Watt","วิทยาศาสตร์","level-4|history",4,15,15,2026-04-09T21:30:00.000Z,2026-04-09T21:30:00.000Z
