text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดคอยาวที่สุด?","ยีราฟ|ม้า|ช้าง|กวาง","ยีราฟ","กินใบไม้บนยอดไม้","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"เราใช้อะไรดูเวลา?","เข็มทิศ|นาฬิกา|ปฏิทิน|ไม้บรรทัด","นาฬิกา","Clock","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"รุ้งกินน้ำมีกี่สี?","5 สี|6 สี|7 สี|8 สี","7 สี","ม่วง คราม น้ำเงิน...","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"อาหารประจำชาติญี่ปุ่นคืออะไร?","ส้มตำ|ซูชิ|พิซซ่า|พาสต้า","ซูชิ","Sushi","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ไฟจราจรสีเขียวแปลว่า?","หยุด|เตรียมหยุด|ให้ไปได้|ห้ามเลี้ยว","ให้ไปได้","Safety","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"พืชใช้อะไรดูดน้ำ?","ใบ|ดอก|ราก|ผล","ราก","Root","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"สัตว์ที่ร้อง เมี๊ยว คือ?","หมา|แมว|เป็ด|ไก่","แมว","Cat","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ใช้สิ่งใดตัดกระดาษ?","มีด|เลื่อย|กรรไกร|ขวาน","กรรไกร","Scissor","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"วันลอยกระทงตรงกับคืนเดือน?","เดือน 1|เดือน 10|เดือน 11|เดือน 12","เดือน 12","เพ็ญเดือน 12","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ทิศเหนือตรงข้ามกับ?","ตะวันออก|ตะวันตก|ใต้|เฉียงเหนือ","ใต้","South","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ใครประดิษฐ์หลอดไฟคนแรก?","เทสลา|เอดิสัน|นิวตัน|วัตต์","เอดิสัน","Thomas Edison","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ดาวเคราะห์ใกล้ดวงอาทิตย์ที่สุด?","ศุกร์|พุธ|อังคาร|โลก","ดาวพุธ","Mercury","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"จังหวัดเมืองย่าโม?","ชัยภูมิ|บุรีรัมย์|นครราชสีมา|ขอนแก่น","นครราชสีมา","โคราช","ความรู้ทั่วไป","level-2|thai",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"สัตว์ที่ไม่มีกระดูกสันหลัง?","แมว|นก|ปลาหมึก|จระเข้","ปลาหมึก","Squid","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"แม่สีมีกี่สี?","2|3|4|5","3","แดง เหลือง น้ำเงิน","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"หน่วยเงินญี่ปุ่น?","วอน|หยวน|เยน|ดอลลาร์","เยน","Yen","ความรู้ทั่วไป","level-2|finance",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"วันสงกรานต์เดือนอะไร?","มกราคม|เมษายน|ตุลาคม|ธันวาคม","เมษายน","April","ความรู้ทั่วไป","level-2|culture",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ก๊าซที่มนุษย์หายใจเข้า?","ออกซิเจน|ไนโตรเจน|คาร์บอน|ไฮโดรเจน","ออกซิเจน","Oxygen","วิทยาศาสตร์","level-2|nature",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ภาษาอังกฤษมีกี่ตัว?","24|26|28|30","26","A-Z","ความรู้ทั่วไป","level-2|general",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"1 ชั่วโมงมีกี่นาที?","30|60|90|120","60","60 mins","ความรู้ทั่วไป","level-2|math",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ใครกอบกู้เอกราชครั้งที่ 2?","นเรศวร|ตากสิน|ร.1|ร.5","พระเจ้าตากสิน","กอบกู้จากพม่า","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ธาตุสัญลักษณ์ Na คือ?","ไนโตรเจน|โซเดียม|นีออน|เหล็ก","โซเดียม","Natrium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"เมืองหลวงออสเตรเลีย?","ซิดนีย์|เมลเบิร์น|แคนเบอร์รา|เพิร์ท","แคนเบอร์รา","Canberra","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"อวัยวะฟอกเลือด?","ปอด|ตับ|ไต|หัวใจ","ไต","Kidney","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ใครวาด Mona Lisa?","แวนโก๊ะ|ปิกัสโซ|ดาวินชี|โมเนต์","ดา วินชี","Leonardo","ศิลปะ","level-3|world",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ยอดเขาสูงที่สุดในไทย?","ดอยตุง|ภูกระดึง|ดอยอินทนนท์|ดอยฟ้าห่มปก","ดอยอินทนนท์","เชียงใหม่","ภูมิศาสตร์","level-3|thai",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"วิตามินป้องกันเหน็บชา?","A|B1|C|D","B1","Thiamine","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"พื้นที่กว้างสุดในอาเซียน?","ไทย|อินโดนีเซีย|เวียดนาม|พม่า","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"คลองเชื่อมแปซิฟิก-แอตแลนติก?","สุเอซ|ปานามา|คีล|คอคอดกระ","ปานามา","Panama Canal","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"มุมฉากกี่องศา?","45|90|180|360","90","90 degrees","คณิตศาสตร์","level-3|math",3,10,10,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ใครค้นพบแรงโน้มถ่วง?","ไอน์สไตน์|นิวตัน|กาลิเลโอ|ฮอว์คิง","นิวตัน","Newton","วิทยาศาสตร์","level-4|physics",4,15,15,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
