text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ใครคือบิดาแห่งวิชาการแพทย์โลก (ชาวกรีก)?","โสกราตีส|เพลโต|ฮิปโปเครตีส|อริสโตเติล","ฮิปโปเครตีส","Hippocrates","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"สัตว์บกที่มีอายุยืนยาวที่สุดในโลก (สถิติปัจจุบัน) คือ?","ช้างแอฟริกา|เต่าบกยักษ์เซเชลส์|สิงโต|หมีแพนด้า","เต่าบกยักษ์เซเชลส์","เช่น 'โจนาธาน' มีอายุเกือบ 200 ปี","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ประเทศที่มีพื้นที่ขนาดเล็กที่สุดในโลกคือ?","โมนาโก|วาติกัน|สิงคโปร์|มัลดีฟส์","วาติกัน","Vatican City","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ใครคือผู้ประดิษฐ์ 'ลิฟต์' ที่มีระบบเบรกนิรภัยเป็นคนแรก?","เอดิสัน|เอลิชา โอทิส|เกรแฮม เบลล์|นิโคลา เทสลา","เอลิชา โอทิส","Elisha Otis","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"วิตามินชนิดใดมีชื่อทางเคมีว่า 'เรตินอล'?","วิตามินเอ|วิตามินบี|วิตามินซี|วิตามินดี","วิตามินเอ","Retinol","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"สารใดในร่างกายทำหน้าที่ควบคุมระดับน้ำตาลในเลือด?","ฮีโมโกลบิน|อินซูลิน|อดรีนาลีน|คอร์ติซอล","อินซูลิน","Insulin ผลิตจากตับอ่อน","สุขภาพ","level-3|health",3,10,10,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"จังหวัดที่มีอาณาเขตกว้างขวางที่สุดในประเทศไทยคือ?","เชียงใหม่|นครราชสีมา|กาญจนบุรี|ตาก","นครราชสีมา","โคราช","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ใครคือมหาราชผู้ทรงรวมชาติสยามและสถาปนากรุงธนบุรี?","สมเด็จพระนเรศวร|สมเด็จพระเจ้าตากสินมหาราช|รัชกาลที่ 1|รัชกาลที่ 5","สมเด็จพระเจ้าตากสินมหาราช","กู้อิสรภาพครั้งที่ 2","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"เทือกเขาที่สูงที่สุดในโลกคือ?","แอลป์|หิมาลัย|ร็อกกี|แอนดีส","หิมาลัย","Himalayas","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ใครแต่งเรื่อง 'พระอภัยมณี'?","รัชกาลที่ 2|รัชกาลที่ 6|สุนทรภู่|น.ม.ส.","สุนทรภู่","กวีเอกสยาม","วรรณคดี","level-2|thai",2,5,5,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ดาวเคราะห์ที่ได้รับฉายาว่า 'เตาไฟแช่แข็ง' คือ?","ดาวพุธ|ดาวศุกร์|ดาวอังคาร|ดาวเสาร์","ดาวพุธ","Mercury","วิทยาศาสตร์","level-4|astronomy",4,15,15,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"แม่น้ำที่ยาวที่สุดในโลกคือ?","อเมซอน|ไนล์|แยงซี|โขง","แม่น้ำไนล์","Nile River","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"หน่วยเงินของประเทศลาวคือ?","เรียล|กีบ|ดอง|บาท","กีบ","Lao Kip","ความรู้ทั่วไป","level-1|finance",1,1,1,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ใครคือสตรีคนแรกที่ได้รับรางวัลโนเบล?","มารี คูรี|แม่ชีเทเรซา|มาลาลา|อินทิรา คานธี","มารี คูรี","Marie Curie ค้นพบรังสีเรเดียม","วิทยาศาสตร์","level-4|world",4,15,15,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ธาตุสัญลักษณ์ 'Ag' หมายถึงอะไร?","ทองคำ|เงิน|ทองแดง|เหล็ก","เงิน","Argentum","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"จังหวัดที่ตั้งอยู่เหนือสุดของไทย?","เชียงใหม่|เชียงราย|แม่ฮ่องสอน|พะเยา","เชียงราย","อำเภอแม่สาย","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ใครคือบิดาแห่งวิชาเรขาคณิต?","พีทาโกรัส|ยูคลิด|อาร์คิมิดีส|นิวตัน","ยูคลิด","Euclid","คณิตศาสตร์","level-4|world",4,15,15,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ก๊าซที่มีสัดส่วนมากที่สุดในอากาศคือ?","ออกซิเจน|ไนโตรเจน|คาร์บอน|ฮีเลียม","ไนโตรเจน","78%","วิทยาศาสตร์","level-2|nature",2,5,5,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
"ใครวาดภาพ 'Mona Lisa'?","ปิกัสโซ|ดา วินชี|แวน โก๊ะ|ราฟาเอล","เลโอนาร์โด ดา วินชี","Leonardo","ศิลปะ","level-3|world",3,10,10,2026-04-09T23:35:00.000Z,2026-04-09T23:35:00.000Z
