text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดใช้ 'หนวด' ในการรับสัมผัสและหาอาหารในที่มืดได้ดี?","แมว|นก|กุ้ง|งู","กุ้ง","สัตว์น้ำที่มีเปลือกแข็ง","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"เราใช้อุปกรณ์ใดในการวัดมุมของรูปทรงเรขาคณิต?","ไม้บรรทัด|วงเวียน|ไม้โปรแทรกเตอร์|ตลับเมตร","ไม้โปรแทรกเตอร์","Protractor","ความรู้ทั่วไป","level-2|math",2,5,5,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"สีแดง ผสมกับ สีขาว จะได้สีอะไร?","ส้ม|ชมพู|ม่วง|เทา","ชมพู","Pink","ความรู้ทั่วไป","level-1|art",1,1,1,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"ประเทศใดมีพื้นที่มากที่สุดในทวีปยุโรป (นับรวมส่วนที่อยู่ในเอเชีย)?","ฝรั่งเศส|เยอรมนี|รัสเซีย|ยูเครน","รัสเซีย","Russia","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"ใครคือผู้ประดิษฐ์ตารางธาตุ (Periodic Table) คนแรกของโลก?","ไอน์สไตน์|ดิมิทรี เมนเดเลเยฟ|นิวตัน|มารี คูรี","ดิมิทรี เมนเดเลเยฟ","Dmitri Mendeleev","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"จังหวัดใดในประเทศไทยที่มีชื่อเสียงเรื่องประเพณี 'ชักพระ'?","เชียงใหม่|สุราษฎร์ธานี|ขอนแก่น|ชลบุรี","สุราษฎร์ธานี","ประเพณีภาคใต้ในช่วงออกพรรษา","ความรู้ทั่วไป","level-2|culture",2,5,5,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"ใครคือผู้ประพันธ์บทเพลงพระราชนิพนธ์ 'ยามเย็น'?","รัชกาลที่ 6|รัชกาลที่ 7|รัชกาลที่ 9|รัชกาลที่ 10","รัชกาลที่ 9","Love at Sundown","ดนตรี","level-3|thai",3,10,10,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"สัตว์บกชนิดใดมีขนาดใหญ่ที่สุดในทวีปแอฟริกา?","สิงโต|แรด|ช้างแอฟริกา|ยีราฟ","ช้างแอฟริกา","African Elephant","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"เส้นทางสายไหม (Silk Road) เชื่อมต่อระหว่างภูมิภาคใดในอดีต?","ยุโรป-แอฟริกา|เอเชีย-ยุโรป|อเมริกา-เอเชีย|แอฟริกา-เอเชีย","เอเชีย-ยุโรป","การค้าขายโบราณ","ประวัติศาสตร์","level-3|world",3,10,10,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
"ใครคือบิดาแห่งระเบิดปรมาณู (Atomic Bomb)?","อัลเบิร์ต ไอน์สไตน์|โรเบิร์ต ออปเพนไฮเมอร์|ไอแซก นิวตัน|แมกซ์ พลังค์","โรเบิร์ต ออปเพนไฮเมอร์","J. Robert Oppenheimer","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-09T23:10:00.000Z,2026-04-09T23:10:00.000Z
