text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อวัยวะใดทำหน้าที่หลักในการหมุนเวียนเลือด?","ปอด|ตับ|หัวใจ|ไต","หัวใจ","Heart","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"สัตว์ชนิดใดคอยาวและสูงที่สุด?","ยีราฟ|ช้าง|ม้าลาย|สิงโต","ยีราฟ","กินใบไม้บนยอดไม้","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"รุ้งกินน้ำมีกี่สี?","5|6|7|8","7","ม่วง คราม น้ำเงิน เขียว เหลือง แสด แดง","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"อาหารญี่ปุ่นที่เป็นปลาชุบแป้งทอดกรอบคือ?","ซูชิ|ทาโกยากิ|เทมปุระ|ราเมง","เทมปุระ","Tempura","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ทิศที่พระอาทิตย์ขึ้นคือทิศใด?","เหนือ|ตะวันออก|ใต้|ตะวันตก","ตะวันออก","East","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"สัญลักษณ์จราจรสีเขียวหมายถึงอะไร?","ให้หยุด|ให้เตรียมหยุด|ให้ไปได้|ให้เลี้ยวซ้าย","ให้ไปได้","Safe to go","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"สัตว์ชนิดใดออกลูกเป็นไข่?","แมว|หมา|ไก่|วัว","ไก่","เป็นสัตว์ปีก","วิทยาศาสตร์","level-1|animal",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ส่วนประกอบใดของพืชใช้ดูดน้ำ?","ใบ|ดอก|ราก|ผล","ราก","อยู่ใต้ดิน","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"หนึ่งสัปดาห์มีกี่วัน?","5|6|7|8","7","จันทร์-อาทิตย์","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"เราใช้อะไรในการดูเวลา?","เข็มทิศ|นาฬิกา|แว่นตา|ปฏิทิน","นาฬิกา","Clock","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"เมืองหลวงของประเทศฝรั่งเศสคือ?","ลอนดอน|ปารีส|โรม|เบอร์ลิน","ปารีส","Paris","ความรู้ทั่วไป","level-2|world",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ดาวเคราะห์ที่อยู่ใกล้โลกที่สุดคือ?","พุธ|ศุกร์|อังคาร|เสาร์","ดาวศุกร์","Venus","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ใครคือคนแรกที่เหยียบดวงจันทร์?","นีล อาร์มสตรอง|ยูริ กาการิน|บัซ อัลดริน|ไมเคิล คอลลินส์","นีล อาร์มสตรอง","ยาน Apollo 11","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"หน่วยเงินของอังกฤษ?","ดอลลาร์|ปอนด์|ยูโร|เยน","ปอนด์","Pound Sterling","ความรู้ทั่วไป","level-2|finance",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"สัตว์ที่ไม่มีกระดูกสันหลังคือสัตว์ชนิดใด?","นก|แมว|หมึก|จระเข้","หมึก","Squid","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"แม่สีมีกี่สี?","2|3|4|5","3","แดง เหลือง น้ำเงิน","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"มหาสมุทรที่ลึกที่สุดในโลก?","อินเดีย|แปซิฟิก|แอตแลนติก|อาร์กติก","แปซิฟิก","มีร่องลึกมาเรียนา","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"จังหวัดใดทางเหนือที่มีดอยอินทนนท์?","เชียงราย|เชียงใหม่|แม่ฮ่องสอน|ลำปาง","เชียงใหม่","ยอดเขาสูงที่สุดในไทย","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ก๊าซใดที่มนุษย์ใช้หายใจเพื่อดำรงชีวิต?","ออกซิเจน|ไนโตรเจน|คาร์บอนไดออกไซด์|ฮีเลียม","ออกซิเจน","Oxygen","วิทยาศาสตร์","level-2|nature",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ภาษาอังกฤษมีพยัญชนะกี่ตัว?","24|26|28|30","26","A-Z","ความรู้ทั่วไป","level-2|general",2,5,5,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ธาตุสัญลักษณ์ 'Au' คืออะไร?","เงิน|ทอง|ทองแดง|เหล็ก","ทอง","Aurum","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"เมืองหลวงออสเตรเลีย?","ซิดนีย์|เมลเบิร์น|แคนเบอร์รา|เพิร์ท","แคนเบอร์รา","Canberra","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"วิตามินที่ป้องกันเลือดออกตามไรฟัน?","A|B|C|D","C","พบมากในส้ม","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"กษัตริย์ที่ประดิษฐ์อักษรไทย?","นเรศวร|ตากสิน|พ่อขุนรามคำแหง|ร.1","พ่อขุนรามคำแหง","ศิลาจารึกหลักที่ 1","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ยอดเขาสูงสุดในเอเชีย?","เคทู|เอเวอเรสต์|คิลิมันจาโร|ฟูจิ","เอเวอเรสต์","Mount Everest","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"อวัยวะฟอกของเสียเป็นปัสสาวะ?","ตับ|ปอด|ไต|หัวใจ","ไต","Kidney","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ใครวาด 'The Starry Night'?","ดา วินชี|แวน โก๊ะ|ปิกัสโซ|โมเนต์","แวน โก๊ะ","Vincent van Gogh","ศิลปะ","level-3|world",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"พื้นที่กว้างสุดในอาเซียน?","ไทย|ฟิลิปปินส์|เวียดนาม|อินโดนีเซีย","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"วิตามินป้องกันเหน็บชา?","A|B1|C|D","B1","Thiamine","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"มุมในรูปสามเหลี่ยมรวมกันได้กี่องศา?","90|180|270|360","180","เรขาคณิตพื้นฐาน","คณิตศาสตร์","level-3|math",3,10,10,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ใครค้นพบทฤษฎีแรงโน้มถ่วง?","ไอน์สไตน์|นิวตัน|กาลิเลโอ|ฮอว์คิง","นิวตัน","Isaac Newton","วิทยาศาสตร์","level-4|physics",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"สงครามเย็นสู้กันระหว่างคู่ใด?","เยอรมัน-ญี่ปุ่น|สหรัฐฯ-โซเวียต|อังกฤษ-ฝรั่งเศส|จีน-อินเดีย","สหรัฐฯ-โซเวียต","สงครามอุดมการณ์","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"โลหะเหลวที่อุณหภูมิห้อง?","เหล็ก|ทองแดง|ปรอท|เงิน","ปรอท","Mercury","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"จังหวัดที่ 77 ของไทย?","บึงกาฬ|สระแก้ว|หนองบัวลำภู|อำนาจเจริญ","บึงกาฬ","แยกจากหนองคาย","ภูมิศาสตร์","level-4|thai",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"วิกฤตต้มยำกุ้งปี พ.ศ.?","2530|2540|2550|2560","2540","เศรษฐกิจไทยล้ม","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ใครแต่ง 'พระอภัยมณี'?","ร.2|สุนทรภู่|ร.6|น.ม.ส.","สุนทรภู่","กวีเอกไทย","วรรณคดี","level-4|thai",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ดาวเคราะห์หมุนสวนทางดวงอื่น?","อังคาร|ศุกร์|พฤหัสบดี|เนปจูน","ศุกร์","Venus","วิทยาศาสตร์","level-4|astronomy",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ทวีปมีประเทศมากที่สุด?","เอเชีย|แอฟริกา|ยุโรป|อเมริกาเหนือ","แอฟริกา","54 ประเทศ","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"สารอาหารให้พลังงานสูงสุด?","โปรตีน|คาร์โบไฮเดรต|ไขมัน|วิตามิน","ไขมัน","9 kcal/g","วิทยาศาสตร์","level-4|health",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ชื่อสยามเปลี่ยนเป็นไทยปี?","2475|2482|2500|2516","2482","สมัยจอมพล ป.","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"บิดาคอมพิวเตอร์สมัยใหม่?","แบบบิจ|ทัวริง|เกตส์|จอบส์","แบบบิจ","Charles Babbage","ความรู้ทั่วไป","level-5|world",5,20,20,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ธาตุจุดหลอมเหลวสูงสุด?","เหล็ก|ทองคำ|คาร์บอน|ทังสเตน","คาร์บอน","แกรไฟต์ระเหิดสูงมาก","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"ประเทศเกาะมากที่สุด?","อินโดนีเซีย|สวีเดน|ฟิลิปปินส์|นอร์เวย์","สวีเดน","Sweden มี 2 แสนกว่าเกาะ","ภูมิศาสตร์","level-5|world",5,20,20,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
"บิดาเศรษฐศาสตร์คือใคร?","อดัม สมิธ|มาร์กซ์|เคนส์|นิวตัน","อดัม สมิธ","Adam Smith","ความรู้ทั่วไป","level-5|economics",5,20,20,2026-04-09T21:45:00.000Z,2026-04-09T21:45:00.000Z
