text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมีอายุขัยยืนยาวที่สุดในบรรดาสัตว์บก?","ช้าง|เต่าบก|สิงโต|ม้า","เต่าบก","บางตัวมีอายุเกิน 150 ปี","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"เราใช้อุปกรณ์ใดวัดความดันโลหิต?","เทอร์โมมิเตอร์|เครื่องชั่งน้ำหนัก|เครื่องวัดความดัน|นาฬิกาจับเวลา","เครื่องวัดความดัน","Sphygmomanometer","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"สีแดง ผสม เหลือง ได้สีอะไร?","ม่วง|เขียว|ส้ม|น้ำตาล","ส้ม","Orange","ศิลปะ","level-1|art",1,1,1,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"ทิศที่ตรงข้ามกับทิศตะวันออกเฉียงเหนือคือ?","ตะวันออกเฉียงใต้|ตะวันตกเฉียงใต้|ตะวันตกเฉียงเหนือ|ใต้","ตะวันตกเฉียงใต้","Southwest","ภูมิศาสตร์","level-2|nature",2,5,5,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"อาหารพื้นเมืองเหนือที่มีรสเผ็ดและมีดอกงิ้วเป็นส่วนประกอบคือ?","แกงแค|ขนมจีนน้ำเงี้ยว|ไส้อั่ว|แกงฮังเล","ขนมจีนน้ำเงี้ยว","Nam Ngiao","ความรู้ทั่วไป","level-2|food",2,5,5,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"กีฬาชนิดใดที่ใช้ลูกกลมๆ หนักๆ กลิ้งไปชนพิน?","กอล์ฟ|บิลเลียด|โบว์ลิ่ง|เปตอง","โบว์ลิ่ง","Bowling","ความรู้ทั่วไป","level-1|sport",1,1,1,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"ธาตุชนิดใดจำเป็นต่อการสร้างกระดูกและฟัน?","เหล็ก|แมกนีเซียม|แคลเซียม|ฟอสฟอรัส","แคลเซียม","Calcium","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"ใครคือคนไทยคนแรกที่ได้เป็นประธานสมัชชาใหญ่แห่งสหประชาชาติ?","ดร.สุรินทร์ พิศสุวรรณ|กรมหมื่นนราธิปพงศ์ประพันธ์|อานันท์ ปันยารชุน|ดร.ศุภชัย พานิชภักดิ์","กรมหมื่นนราธิปพงศ์ประพันธ์","พระองค์เจ้าวรรณไวทยากร","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"สัตว์ชนิดใดใช้ระบบเรดาร์ (Echolocation) ในการหาอาหาร?","นกฮูก|ค้างคาว|สุนัขจิ้งจก|แมว","ค้างคาว","ส่งเสียงสะท้อนกลับเพื่อระบุตำแหน่ง","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
"จังหวัดที่มีอาณาเขตติดกับมาเลเซียและไม่มีทางออกสู่ทะเลคือ?","ยะลา|นราธิวาส|สงขลา|สตูล","ยะลา","Yala เป็นจังหวัดเดียวใน 4 จังหวัดชายแดนใต้ที่ไม่ติดทะเล","ภูมิศาสตร์","level-3|thai",3,10,10,2026-04-09T22:55:00.000Z,2026-04-09T22:55:00.000Z
