text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดเป็นสัตว์เลี้ยงลูกด้วยนมที่เล็กที่สุดในโลก?","หนูจี๊ด|ค้างคาวคุณกิตติ|บึ้ง|นกฮัมมิงเบิร์ด","ค้างคาวคุณกิตติ","พบในจ.กาญจนบุรี","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"เราใช้อวัยวะใดในการ 'ทรงตัว'?","ตา|หูชั้นใน|ขา|สมองส่วนหน้า","หูชั้นใน","Vestibular system","สุขภาพ","level-3|health",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"พระพุทธรูปปางลีลาที่ใหญ่ที่สุดในโลกตั้งอยู่ที่ใด?","วัดสระเกศ|พุทธมณฑล|วัดไร่ขิง|วัดโพธิ์","พุทธมณฑล","จ.นครปฐม","วัฒนธรรม","level-2|culture",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ประเทศที่มีพื้นที่ป่าไม้มากที่สุดในโลก?","บราซิล|แคนาดา|รัสเซีย|สหรัฐอเมริกา","รัสเซีย","Russia มีป่าสนไทกาขนาดมหาศาล","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครแต่งขุนช้างขุนแผน ตอน พลายงามพบพ่อ?","รัชกาลที่ 2|รัชกาลที่ 3|สุนทรภู่|น.ม.ส.","สุนทรภู่","กวีเอกสยาม","วรรณคดี","level-3|thai",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ดาวเคราะห์วงแหวนสวยที่สุด?","พฤหัส|เสาร์|ยูเรเนัส|เนปจูน","ดาวเสาร์","Saturn","วิทยาศาสตร์","level-1|astronomy",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ธาตุสัญลักษณ์ 'Ag' คือ?","ทอง|เงิน|เหล็ก|ทองแดง","เงิน","Argentum","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ยอดเขาสูงที่สุดในโลก?","เคทู|เอเวอเรสต์|คิลิมันจาโร|แอลป์","เอเวอเรสต์","Everest","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"วิตามินเอช่วยบำรุงอะไร?","กระดูก|ฟัน|สายตา|เลือด","สายตา","พบในแครอท","สุขภาพ","level-1|health",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ปลาที่ว่ายน้ำเร็วที่สุด?","ฉลาม|ปลาทูน่า|ปลาใบ|ปลาวาฬ","ปลาใบ","Sailfish","สัตว์โลก","level-5|animal",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"คลองปานามาเชื่อมมหาสมุทร?","อินเดีย-แปซิฟิก|แอตแลนติก-แปซิฟิก|แดง-ดำ|คีล-สุเอซ","แอตแลนติก-แปซิฟิก","Panama Canal","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"จังหวัดที่ชื่อสั้นที่สุดในไทย?","แพร่|น่าน|เลย|ตาก","เลย","Loei","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครวาดภาพ 'Night Watch'?","ดา วินชี|แวน โก๊ะ|แรมบรันต์|ปิกัสโซ","แรมบรันต์","Rembrandt","ศิลปะ","level-5|world",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"สตรีคนแรกได้โนเบล?","มารี คูรี|แม่ชีเทเรซา|มาลาลา|อินทิรา","มารี คูรี","Marie Curie","วิทยาศาสตร์","level-5|world",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ก๊าซที่มีมากที่สุดในอากาศ?","ออกซิเจน|ไนโตรเจน|คาร์บอน|อาร์กอน","ไนโตรเจน","78%","วิทยาศาสตร์","level-4|nature",4,15,15,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"บิดาแห่งคอมพิวเตอร์?","ทัวริง|แบบบิจ|เกตส์|จอบส์","ชาร์ลส์ แบบบิจ","Charles Babbage","เทคโนโลยี","level-4|world",4,15,15,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"หน่วยเงินของญี่ปุ่น?","วอน|หยวน|เยน|ดอลลาร์","เยน","Yen","ความรู้ทั่วไป","level-1|finance",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"สงครามร้อยปีสู้กี่ปี?","100|110|116|120","116","อังกฤษ vs ฝรั่งเศส","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครกู้อิสรภาพครั้งที่ 2?","นเรศวร|ตากสิน|ร.1|ร.5","สมเด็จพระเจ้าตากสิน","กู้อิสระจากพม่า","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ธาตุสัญลักษณ์ 'Au' คือ?","ทอง|เงิน|เหล็ก|ปรอท","ทองคำ","Aurum","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"เมืองหลวงออสเตรเลีย?","ซิดนีย์|เมลเบิร์น|แคนเบอร์รา|บริสเบน","แคนเบอร์รา","Canberra","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครงมงายในอ่างทอง (ขุนช้างขุนแผน)?","ขุนช้าง|ขุนแผน|เถรขวาด|พลายแก้ว","เถรขวาด","ตัวละครร้ายในเรื่อง","วรรณคดี","level-5|thai",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"จังหวัดใต้สุดของไทย?","ยะลา|สตูล|นราธิวาส|สงขลา","ยะลา","อำเภอเบตง","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"รหัสพันธุกรรมเรียกว่า?","RNA|DNA|ATP|NADH","DNA","รหัสชีวิต","วิทยาศาสตร์","level-2|biology",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครสร้าง Facebook?","เกตส์|จอบส์|ซักเคอร์เบิร์ก|เบโซส","มาร์ก ซักเคอร์เบิร์ก","Mark Zuckerberg","เทคโนโลยี","level-1|business",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ธาตุจุดหลอมเหลวสูงสุด?","เหล็ก|ทอง|ทังสเตน|คาร์บอน","คาร์บอน","Graphite sublimation","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ปราสาทหินที่ใหญ่ที่สุดในไทย?","พนมรุ้ง|พิมาย|เมืองต่ำ|ตาเมือน","ปราสาทหินพิมาย","จ.นครราชสีมา","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ประเทศเกาะมากที่สุดในโลก?","อินโด|ฟิลิปปินส์|สวีเดน|นอร์เวย์","สวีเดน","Sweden","ภูมิศาสตร์","level-5|world",5,20,20,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครแต่งพระอภัยมณี?","รัชกาลที่ 2|รัชกาลที่ 6|สุนทรภู่|พระยาอุปกิต","สุนทรภู่","กวีเอก","วรรณคดี","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ธาตุสัญลักษณ์ 'Na' คือ?","นิกเกิล|นีออน|โซเดียม|เหล็ก","โซเดียม","Sodium","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"จังหวัดที่ 77 ของไทย?","บึงกาฬ|สระแก้ว|อำนาจเจริญ|หนองบัวลำภู","บึงกาฬ","Bueng Kan","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"แม่น้ำสายยาวที่สุดในโลก?","ไนล์|อเมซอน|แยงซี|โขง","แม่น้ำไนล์","Nile","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ชื่อสยามเปลี่ยนเป็นไทยปี?","2475|2482|2500|2516","2482","สมัยจอมพล ป.","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครค้นพบเพนิซิลลิน?","ปาสเตอร์|เฟลมมิ่ง|มารี คูรี|โคช","อเล็กซานเดอร์ เฟลมมิ่ง","Alexander Fleming","วิทยาศาสตร์","level-4|world",4,15,15,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"วิตามินป้องกันเลือดออกตามไรฟัน?","เอ|บี|ซี|ดี","วิตามินซี","ส้มและมะนาว","สุขภาพ","level-2|health",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"อักษรไทยมีกี่ตัว?","42|44|46|48","44","ก-ฮ","ภาษาไทย","level-1|thai",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครประดิษฐ์หลอดไฟคนแรก?","เทสลา|เอดิสัน|นิวตัน|วัตต์","โทมัส เอดิสัน","Edison","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"มหาสมุทรที่ลึกที่สุด?","แปซิฟิก|อินเดีย|แอตแลนติก|อาร์กติก","แปซิฟิก","Mariana Trench","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครค้นพบแรงโน้มถ่วง?","ไอน์สไตน์|นิวตัน|กาลิเลโอ|ฮอว์คิง","เซอร์ ไอแซก นิวตัน","Apple","วิทยาศาสตร์","level-2|physics",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"รุ้งกินน้ำมีกี่สี?","5|6|7|8","7","ม่วง คราม น้ำเงิน...","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ทิศเหนือตรงข้ามกับ?","ตะวันออก|ตะวันตก|ใต้|เฉียงใต้","ทิศใต้","South","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ปลาที่ใหญ่ที่สุดในโลก?","ฉลามขาว|วาฬบลู (สัตว์เลี้ยงลูกด้วยนม)|ฉลามวาฬ|กระเบน","ฉลามวาฬ","Whale Shark","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"วันลอยกระทงคืนเดือน?","1|10|11|12","12","เพ็ญเดือน 12","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ดาวเคราะห์ใกล้ดวงอาทิตย์ที่สุด?","พุธ|ศุกร์|โลก|อังคาร","ดาวพุธ","Mercury","วิทยาศาสตร์","level-1|astronomy",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครวาดภาพ 'Mona Lisa'?","ดา วินชี|ปิกัสโซ|แวน โก๊ะ|โมเนต์","เลโอนาร์โด ดา วินชี","Leonardo","ศิลปะ","level-3|world",3,10,10,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"จังหวัดเมืองย่าโม?","ชัยภูมิ|บุรีรัมย์|นครราชสีมา|ขอนแก่น","นครราชสีมา","โคราช","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ชื่อเดิมกรุงเทพมหานคร?","บางกอก|รัตนโกสินทร์|สยาม|ละโว้","บางกอก","Bangkok","ความรู้ทั่วไป","level-1|thai",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"สัตว์ที่ร้อง เมี๊ยว คือ?","หมา|แมว|เป็ด|ไก่","แมว","Cat","สัตว์โลก","level-1|animal",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ผลไม้ที่มีหนามแหลม?","มังคุด|ทุเรียน|เงาะ|ส้ม","ทุเรียน","King of Fruits","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
"ใครเป็นบิดาแห่งกฎหมายไทย?","ร.5|กรมหลวงราชบุรีฯ|สุนทรภู่|ร.6","กรมหลวงราชบุรีดิเรกฤทธิ์","รพีพัฒนศักดิ์","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T23:55:00.000Z,2026-04-09T23:55:00.000Z
