text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"แมลงกลุ่มใดที่มีระบบสังคมแบบ 'วรรณะ' และใช้การเต้นรำ (Waggle Dance) เพื่อบอกแหล่งอาหาร?","มด|ปลวก|ผึ้ง|ต่อ","ผึ้ง","Honey Bee","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ประเทศใดมี 'หอเอนปิซ่า' (Leaning Tower of Pisa) เป็นสัญลักษณ์สำคัญ?","ฝรั่งเศส|สเปน|อิตาลี|เยอรมนี","อิตาลี","Italy","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือผู้ประดิษฐ์ 'กล้องจุลทรรศน์' แบบเลนส์เดียวคนแรกที่ส่องพบจุลินทรีย์?","กาลิเลโอ|โรเบิร์ต ฮุก|แอนโทนี แวน เลเวนฮุค|หลุยส์ ปาสเตอร์","แอนโทนี แวน เลเวนฮุค","Antonie van Leeuwenhoek","ประวัติศาสตร์","level-5|science",5,20,20,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ส่วนประกอบใดของพืชที่ทำหน้าที่ 'ล่อแมลง' เพื่อช่วยในการผสมเกสร?","ใบ|ราก|กลีบดอก|ลำต้น","กลีบดอก","มักมีสีสันสวยงามและกลิ่นหอม","พฤกษศาสตร์","level-1|nature",1,1,1,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"จังหวัดใดในประเทศไทยที่มีทางรถไฟสาย 'มรณะ' ซึ่งสร้างขึ้นในสมัยสงครามโลกครั้งที่ 2?","ตาก|ราชบุรี|กาญจนบุรี|ประจวบคีรีขันธ์","กาญจนบุรี","สะพานข้ามแม่น้ำแคว","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือผู้เขียนบทละครอมตะเรื่อง 'โรมิโอและจูเลียต'?","อาเธอร์ โคนัน ดอยล์|วิลเลียม เชกสเปียร์|ชาร์ลส์ ดิกเกนส์|มาร์ก ทเวน","วิลเลียม เชกสเปียร์","William Shakespeare","ศิลปะ","level-2|world",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ในร่างกายมนุษย์ 'ฟัน' ซี่ที่ใช้สำหรับบดเคี้ยวอาหารให้ละเอียดที่สุดคือกลุ่มใด?","ฟันหน้า|ฟันเขี้ยว|ฟันกราม|ฟันน้ำนม","ฟันกราม","Molars","สุขภาพ","level-2|health",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ในตารางธาตุว่า 'K'?","แคลเซียม|โพแทสเซียม|คริปตอน|ทองแดง","โพแทสเซียม","Kalium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"สำนวนไทย 'ตำน้ำพริกละลายแม่น้ำ' หมายถึงอะไร?","การทำงานที่ประณีต|การลงทุนมากแต่ได้ผลไม่คุ้มค่า|การทำอาหารเลี้ยงคนจำนวนมาก|การประหยัดทรัพยากร","การลงทุนมากแต่ได้ผลไม่คุ้มค่า","เสียทรัพย์ไปโดยเปล่าประโยชน์","ภาษาไทย","level-3|thai",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือพระมหากษัตริย์ไทยที่ทรงส่งคณะทูตไปเจริญสัมพันธไมตรีกับฝรั่งเศส (พระเจ้าหลุยส์ที่ 14)?","พระนเรศวรมหาราช|พระเจ้าตากสินมหาราช|สมเด็จพระนารายณ์มหาราช|รัชกาลที่ 4","สมเด็จพระนารายณ์มหาราช","ยุคทองของการทูตอยุธยา","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"เครื่องดนตรีประเภทเป่าชนิดใดที่ทำจาก 'ไม้ไผ่' และมีชื่อเรียกตามลักษณะเสียงที่ยาว?","ขลุ่ย|ปี่|แคน|สังข์","ขลุ่ย","Flute แบบไทย","ศิลปะ","level-2|art",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"สัตว์ชนิดใดที่มีความสามารถในการ 'จำศีล' (Hibernate) ในฤดูหนาว?","เสือ|หມີ|สุนัข|แมว","หมี","Bear","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ประเทศที่มีพรมแดนติดกับประเทศไทยทางทิศตะวันออกเฉียงเหนือคือ?","พม่า|ลาว|กัมพูชา|มาเลเซีย","ลาว","Lao PDR","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ก๊าซชนิดใดเป็นองค์ประกอบหลักของ 'ก๊าซหุงต้ม' (LPG) ในครัวเรือน?","มีเทน|โพรเพนและบิวเทน|ออกซิเจน|ไนโตรเจน","โพรเพนและบิวเทน","ผสมกันเพื่อความปลอดภัยและพลังงาน","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือสถาปนิกชาวอิตาลีผู้ออกแบบ 'พระที่นั่งอนันตสมาคม' ในไทย?","มาริโอ ตามัญโญ|เยิร์น อุตซอน|เกาดี้|นอร์มัน ฟอสเตอร์","มาริโอ ตามัญโญ","Mario Tamagno","สถาปัตยกรรม","level-5|thai",5,20,20,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"วิตามินชนิดใดป้องกันอาการ 'เลือดแข็งตัวช้า' เมื่อเกิดบาดแผล?","วิตามินเอ|วิตามินซี|วิตามินเค|วิตามินอี","วิตามินเค","Vitamin K","สุขภาพ","level-3|health",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือจิตรกรผู้วาดภาพจิตรกรรมฝาผนัง 'The Last Judgement' ในโบสถ์ซิสทีน?","เลโอนาร์โด ดา วินชี|ไมเคิลแองเจโล|ราฟาเอล|โมเนต์","ไมเคิลแองเจโล","Michelangelo","ศิลปะ","level-4|world",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"สัตว์น้ำชนิดใดที่เป็นสัตว์เลี้ยงลูกด้วยนมและใช้ 'โซนาร์' ในการสื่อสาร?","ฉลาม|ปลาหมึก|โลมา|เต่า","โลมา","Dolphin","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"จังหวัดใดในประเทศไทยมีแหล่งประวัติศาสตร์ 'บ้านเชียง' มรดกโลก?","ขอนแก่น|อุดรธานี|นครราชสีมา|หนองคาย","อุดรธานี","Udon Thani","ภูมิศาสตร์","level-3|thai",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"หน่วยวัดความกดอากาศ 'มิลลิบาร์' (Millibar) นิยมใช้ในศาสตร์ใด?","ดาราศาสตร์|ธรณีวิทยา|อุตุนิยมวิทยา|ชีววิทยา","อุตุนิยมวิทยา","การพยากรณ์อากาศ","วิทยาศาสตร์","level-3|science",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ใครคือพระมหากษัตริย์ที่ทรงริเริ่มการสร้าง 'ทางรถไฟ' สายแรกในไทย?","รัชกาลที่ 3|รัชกาลที่ 4|รัชกาลที่ 5|รัชกาลที่ 6","รัชกาลที่ 5","กรุงเทพฯ-นครราชสีมา","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Sn'?","เงิน|ตะกั่ว|ดีบุก|ทองแดง","ดีบุก","Stannum","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T22:20:00.000Z,2026-04-09T22:20:00.000Z
