text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมี 'ลิ้น' ยาวกว่าลำตัวของมันเองและใช้ตวัดกินแมลง?","กิ้งก่าคาเมเลียน|งูเหลือม|ตุ๊กแก|กบ","กิ้งก่าคาเมเลียน","Chameleon","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ในคอมพิวเตอร์ 'RAM' ทำหน้าที่อะไรเป็นหลัก?","เก็บข้อมูลถาวร|หน่วยความจำชั่วคราว|ประมวลผลกราฟิก|จ่ายไฟ","หน่วยความจำชั่วคราว","Random Access Memory","เทคโนโลยี","level-2|tech",2,5,5,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ส่วนประกอบใดของเลือดทำหน้าที่เป็นตาข่ายเพื่อ 'ช่วยในการแข็งตัว' ของเลือด?","เม็ดเลือดแดง|เม็ดเลือดขาว|เกล็ดเลือด|พลาสมา","เกล็ดเลือด","Platelets","สุขภาพ","level-3|health",3,10,10,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ประเทศใดเป็นต้นกำเนิดของอาหารที่เรียกว่า 'ติ่มซำ'?","ญี่ปุ่น|จีน|เวียดนาม|เกาหลีใต้","จีน","กวางตุ้ง (Guangdong)","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ใครคือพระมหากษัตริย์ไทยผู้ทรงได้รับยกย่องเป็น 'พระบิดาแห่งการประดิษฐ์ไทย'?","รัชกาลที่ 4|รัชกาลที่ 5|รัชกาลที่ 9|รัชกาลที่ 10","รัชกาลที่ 9","ทรงคิดค้นกังหันน้ำชัยพัฒนา","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ดาวเคราะห์ดวงใดในระบบสุริยะที่มี 'พายุรูปหกเหลี่ยม' ที่ขั้วเหนือ?","พฤหัสบดี|เสาร์|ยูเรเนัส|เนปจูน","ดาวเสาร์","Saturn's Hexagon","วิทยาศาสตร์","level-4|astronomy",4,15,15,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"จังหวัดใดในประเทศไทยมีแหล่งประวัติศาสตร์ 'บ้านเชียง' ซึ่งเป็นมรดกโลก?","ขอนแก่น|อุดรธานี|นครราชสีมา|หนองคาย","อุดรธานี","Udon Thani","ภูมิศาสตร์","level-3|thai",3,10,10,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ธาตุชนิดใดมีสถานะเป็นของแข็งที่ 'เบาที่สุด' ในตารางธาตุ?","สังกะสี|แมกนีเซียม|ลิเธียม|โซเดียม","ลิเธียม","Lithium","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"ใครคือผู้ประดิษฐ์ 'เครื่องเล่นแผ่นเสียง' (Phonograph) คนแรก?","นิโคลา เทสลา|โทมัส เอดิสัน|เกรแฮม เบลล์|มาร์โคนี","โทมัส เอดิสัน","Thomas Edison","ประวัติศาสตร์","level-3|world",3,10,10,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
"สัตว์น้ำชนิดใดที่หายใจด้วย 'ปอด' และมีน้ำนมเลี้ยงลูก?","ฉลาม|กระเบน|พะยูน|ปลาทูน่า","พะยูน","Dugong สัตว์เลี้ยงลูกด้วยนมทางทะเล","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T22:30:00.000Z,2026-04-09T22:30:00.000Z
