text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมี 'สามหัวใจ'?","ฉลาม|ปลาหมึกยักษ์|ปลาวาฬ|จระเข้","ปลาหมึกยักษ์","Octopus","สัตว์โลก","level-4|animal",4,15,15,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"จังหวัดใดในประเทศไทยที่มีอาณาเขตติดต่อกับประเทศเมียนมาและลาวในจุดเดียวกัน?","เชียงราย|แม่ฮ่องสอน|น่าน|พะเยา","เชียงราย","สามเหลี่ยมทองคำ","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ใครคือคนแรกที่ประดิษฐ์ 'โทรทัศน์' เครื่องแรกของโลก?","จอห์น โลจี เบียร์ด|เอดิสัน|เทสลา|เกรแฮม เบลล์","จอห์น โลจี เบียร์ด","John Logie Baird","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"วิตามินชนิดใดบำรุงสายตาและพบมากในฟักทองและผักบุ้ง?","วิตามินเอ|วิตามินบี|วิตามินซี|วิตามินดี","วิตามินเอ","Vitamin A","สุขภาพ","level-1|health",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"หน่วยงานใดควบคุมดูแลการสำรวจอวกาศของสหรัฐอเมริกา?","NASA|CIA|FBI|FAA","NASA","NASA","ความรู้ทั่วไป","level-1|world",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"สัญลักษณ์จราจรสีเหลืองหมายถึงอะไร?","ให้หยุด|ให้ไปได้|ให้เตรียมหยุดรถ|ห้ามเลี้ยว","ให้เตรียมหยุดรถ","Caution","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ธาตุชนิดใดมีสถานะเป็นของแข็งที่ 'เบาที่สุด' ในโลก?","ลิเธียม|อลูมิเนียม|แมกนีเซียม|โซเดียม","ลิเธียม","Lithium","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ใครคือสตรีคนแรกของเอเชียที่ได้เป็นประธานาธิบดี?","อินทิรา คานธี|คอราซอน อากีโน|อองซานซูจี|พัคกึนฮเย","คอราซอน อากีโน","Corazon Aquino จากฟิลิปปินส์","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"จังหวัดที่ 77 ของประเทศไทยคือ?","สระแก้ว|อำนาจเจริญ|หนองบัวลำภู|บึงกาฬ","บึงกาฬ","Bueng Kan","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
"ระบบรหัสผ่านแบบ 'OTP' ย่อมาจากอะไร?","One Time Password|Over The Password|One Task Password|Only To Phone","One Time Password","รหัสผ่านที่ใช้ได้ครั้งเดียว","เทคโนโลยี","level-2|tech",2,5,5,2026-04-09T22:05:00.000Z,2026-04-09T22:05:00.000Z
