text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ดาวเคราะห์น้อยดวงใดที่มีขนาดใหญ่ที่สุดในแถบดาวเคราะห์น้อยและถูกจัดเป็น 'ดาวเคราะห์แคระ'?","อีริส|เซเรส|พัลลัส|เวสตา","เซเรส","Ceres","ดาราศาสตร์","level-4|astronomy",4,15,15,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"ในร่างกายมนุษย์ อวัยวะใดทำหน้าที่หลักในการ 'ผลิตลิมโฟไซต์' (เซลล์เม็ดเลือดขาวชนิดหนึ่ง)?","ตับ|ม้าม|ต่อมไทมัส|ไต","ต่อมไทมัส","Thymus Gland","สุขภาพ","level-4|health",4,15,15,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"ใครคือพระมหากษัตริย์ที่ทรงสร้าง 'วัดอรุณราชวราราม' (วัดแจ้ง) ให้เป็นวัดประจำรัชกาล?","รัชกาลที่ 1|รัชกาลที่ 2|รัชกาลที่ 3|รัชกาลที่ 4","รัชกาลที่ 2","สมเด็จพระพุทธเลิศหล้านภาลัย","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"ประเทศใดเป็นแหล่งกำเนิดของอารยธรรม 'ฟินิเชียน' (Phoenician) ผู้เชี่ยวชาญการเดินเรือ?","กรีซ|อิตาลี|เลบานอน|อียิปต์","เลบานอน","Ancient Lebanon","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'W' และมักใช้ทำหน้าสัมผัสไฟฟ้าแรงสูง?","ทังสเตน|วานาเดียม|ทองคำ|สังกะสี","ทังสเตน","Wolfram","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"จังหวัดใดในประเทศไทยมีชื่อเสียงเรื่อง 'ผ้าทอมือเกาะยอ'?","ภูเก็ต|สงขลา|พังงา|พัทลุง","สงขลา","เกาะยออยู่ในทะเลสาบสงขลา","ความรู้ทั่วไป","level-3|thai",3,10,10,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"ใครคือผู้ประดิษฐ์ 'แบตเตอรี่' ไฟฟ้าเคมี (Voltaic Pile) คนแรกของโลก?","เอดิสัน|อเลสซานโดร โวลตา|เทสลา|ฟาราเดย์","อเลสซานโดร โวลตา","Alessandro Volta","วิทยาศาสตร์","level-4|world",4,15,15,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"สัตว์ชนิดใดมีดวงตาที่ใหญ่ที่สุดในบรรดาสัตว์บกทั้งหมด?","ช้าง|ยีราฟ|นกกระจอกเทศ|สิงโต","นกกระจอกเทศ","Ostrich","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"หน่วยวัดความเร็วประมวลผลของคอมพิวเตอร์ที่เท่ากับ 'หนึ่งล้านล้านรอบต่อวินาที'?","MHz|GHz|THz|PHz","THz","Terahertz","เทคโนโลยี","level-5|tech",5,20,20,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
"ใครคือจิตรกรผู้วาดภาพจิตรกรรม 'The School of Athens' ในวาติกัน?","เลโอนาร์โด|ราฟาเอล|ไมเคิลแองเจโล|ดอนนาเทลโล","ราฟาเอล","Raphael","ศิลปะ","level-4|world",4,15,15,2026-04-09T22:10:00.000Z,2026-04-09T22:10:00.000Z
