text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมีลายจุดและเป็นสัตว์บกที่วิ่งเร็วที่สุด?","เสือดาว|เสือชีตาห์|สิงโต|ไฮยีนา","เสือชีตาห์","Cheetah","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"เราใช้อะไรในการป้องกันแสงแดดที่ผิวหนัง?","แชมพู|ครีมกันแดด|สบู่|น้ำหอม","ครีมกันแดด","Sunscreen","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"สีแดง ผสมกับ สีน้ำเงิน ได้สีอะไร?","ม่วง|เขียว|ส้ม|เทา","ม่วง","Purple","ความรู้ทั่วไป","level-1|art",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ทิศที่ตรงข้ามกับทิศเหนือคือทิศใด?","ใต้|ตะวันออก|ตะวันตก|เฉียงเหนือ","ใต้","South","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ผลไม้ที่มีเปลือกสีเขียว เนื้อสีแดง และเมล็ดสีดำคืออะไร?","ส้ม|แอปเปิล|แตงโม|กล้วย","แตงโม","Watermelon","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"พาหนะที่แล่นบนรางรถไฟคืออะไร?","รถยนต์|รถไฟ|เรือ|เครื่องบิน","รถไฟ","Train","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"สัตว์ที่ร้อง เมี๊ยว คือ?","หมา|แมว|เป็ด|ไก่","แมว","Cat","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใช้สิ่งใดตัดกระดาษได้ตรงและคม?","มีด|เลื่อย|กรรไกร|ขวาน","กรรไกร","Scissor","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"วันลอยกระทงตรงกับวันขึ้นกี่ค่ำ?","8|12|15|1","15","คืนพระจันทร์เต็มดวงเดือน 12","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใครประดิษฐ์หลอดไฟคนแรก?","เทสลา|เอดิสัน|นิวตัน|วัตต์","โทมัส เอดิสัน","Edison","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ดาวเคราะห์ใกล้ดวงอาทิตย์ที่สุด?","ศุกร์|พุธ|อังคาร|โลก","ดาวพุธ","Mercury","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"จังหวัดเมืองย่าโม?","ชัยภูมิ|บุรีรัมย์|นครราชสีมา|ขอนแก่น","นครราชสีมา","โคราช","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"สัตว์ที่ไม่มีกระดูกสันหลัง?","แมว|นก|ปลาหมึก|จระเข้","ปลาหมึก","Squid","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"แม่สีมีกี่สี?","2|3|4|5","3","แดง เหลือง น้ำเงิน","ศิลปะ","level-1|art",1,1,1,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"หน่วยเงินญี่ปุ่น?","วอน|หยวน|เยน|ดอลลาร์","เยน","Yen","ความรู้ทั่วไป","level-2|finance",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"วันสงกรานต์เดือนอะไร?","มกราคม|เมษายน|ตุลาคม|ธันวาคม","เมษายน","April","ความรู้ทั่วไป","level-2|culture",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ก๊าซที่มนุษย์หายใจเข้า?","ออกซิเจน|ไนโตรเจน|คาร์บอน|ไฮโดรเจน","ออกซิเจน","Oxygen","วิทยาศาสตร์","level-2|nature",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ภาษาอังกฤษมีกี่ตัว?","24|26|28|30","26","A-Z","ความรู้ทั่วไป","level-2|general",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"1 ชั่วโมงมีกี่นาที?","30|60|90|120","60","60 mins","คณิตศาสตร์","level-2|math",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใครกอบกู้เอกราชครั้งที่ 2?","นเรศวร|ตากสิน|ร.1|ร.5","พระเจ้าตากสิน","กอบกู้จากพม่า","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ธาตุสัญลักษณ์ Na คือ?","ไนโตรเจน|โซเดียม|นีออน|เหล็ก","โซเดียม","Natrium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ยอดเขาสูงที่สุดในโลก?","เคทู|เอเวอเรสต์|ฟูจิ|แอลป์","เอเวอเรสต์","Mount Everest","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"อวัยวะฟอกของเสีย?","ปอด|ตับ|ไต|หัวใจ","ไต","Kidney","ความรู้ทั่วไป","level-3|health",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใครวาด Mona Lisa?","แวนโก๊ะ|ปิกัสโซ|ดาวินชี|ราฟาเอล","เลโอนาร์โด ดา วินชี","Leonardo","ศิลปะ","level-3|world",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"พื้นที่กว้างสุดในอาเซียน?","ไทย|อินโด|เวียดนาม|มาเลเซีย","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใครประดิษฐ์อักษรไทย?","นเรศวร|รามคำแหง|ตากสิน|ร.1","พ่อขุนรามคำแหง","สุโขทัย","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"มุมฉากกี่องศา?","45|90|180|360","90","90 degrees","คณิตศาสตร์","level-3|math",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใครค้นพบแรงโน้มถ่วง?","ไอน์สไตน์|นิวตัน|กาลิเลโอ|ฮอว์คิง","เซอร์ ไอแซก นิวตัน","Apple falling","วิทยาศาสตร์","level-4|physics",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"สงครามเย็นสู้กันระหว่างขั้วใด?","เยอรมัน-ญี่ปุ่น|สหรัฐฯ-โซเวียต|อังกฤษ-ฝรั่งเศส|จีน-อินเดีย","สหรัฐฯ-โซเวียต","สงครามอุดมการณ์","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"โลหะเหลวที่อุณหภูมิห้อง?","เหล็ก|ทองแดง|ปรอท|เงิน","ปรอท","Mercury","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"จังหวัดที่ 77 ของไทย?","บึงกาฬ|สระแก้ว|อำนาจเจริญ|หนองบัวลำภู","บึงกาฬ","Bueng Kan","ภูมิศาสตร์","level-4|thai",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใครแต่งพระอภัยมณี?","สุนทรภู่|ร.2|ร.6|น.ม.ส.","สุนทรภู่","กวีเอกสยาม","วรรณคดี","level-4|thai",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ทวีปที่มีประเทศมากที่สุด?","เอเชีย|แอฟริกา|ยุโรป|อเมริกา","แอฟริกา","54 ประเทศ","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"สารอาหารให้พลังงานสูงสุด?","โปรตีน|แป้ง|ไขมัน|วิตามิน","ไขมัน","9 kcal/g","วิทยาศาสตร์","level-4|health",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ก๊าซที่มีมากสุดในอากาศ?","ออกซิเจน|ไนโตรเจน|คาร์บอน|อาร์กอน","ไนโตรเจน","78%","วิทยาศาสตร์","level-4|nature",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"บิดาคอมพิวเตอร์สมัยใหม่?","ทัวริง|แบบบิจ|เกตส์|จอบส์","แบบบิจ","Charles Babbage","ความรู้ทั่วไป","level-5|world",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ธาตุจุดหลอมเหลวสูงสุด?","เหล็ก|ทังสเตน|คาร์บอน|ทอง","คาร์บอน","Graphite","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ประเทศเกาะมากที่สุด?","อินโด|ฟิลิปปินส์|สวีเดน|นอร์เวย์","สวีเดน","2 แสนเกาะ","ภูมิศาสตร์","level-5|world",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"บิดาเศรษฐศาสตร์คือใคร?","สมิธ|มาร์กซ์|เคนส์|นิวตัน","อดัม สมิธ","Adam Smith","ความรู้ทั่วไป","level-5|world",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"สงครามร้อยปีสู้กี่ปี?","100|110|116|120","116","1337-1453","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใครเสนอทฤษฎีคัดเลือกธรรมชาติ?","ดาร์วิน|เมนเดล|ปาสเตอร์|แฟร์มี","ดาร์วิน","Darwin","วิทยาศาสตร์","level-5|biology",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"Quantum Entanglement ฉายา?","Spooky Action|God Particle|Dark Matter|Time Loop","Spooky Action","Einstein","วิทยาศาสตร์","level-5|physics",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"วิกฤตเศรษฐกิจปี 2008?","Hamburger|ต้มยำกุ้ง|ฝิ่น|ฟองสบู่","Hamburger","Subprime","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"สนธิสัญญาเวสต์ฟาเลียเริ่มปี?","1548|1648|1748|1848","1648","Modern states","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"สตรีคนแรกได้โนเบล?","มารี คูรี|เทเรซา|มาลาลา|อินทิรา","มารี คูรี","Marie Curie","วิทยาศาสตร์","level-5|world",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ธาตุใดจุดเดือดต่ำที่สุด?","ไฮโดรเจน|ฮีเลียม|นีออน|ไนโตรเจน","ฮีเลียม","Helium","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"จังหวัดใต้สุดของไทย?","นราธิวาส|สงขลา|ยะลา|สตูล","ยะลา","อำเภอเบตง","ภูมิศาสตร์","level-3|thai",3,10,10,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"แม่น้ำที่ยาวที่สุดในยุโรป?","ไรน์|ดานูบ|โวลกา|เซน","แม่น้ำโวลกา","Volga","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ใครวาดภาพ 'The Scream'?","แวนโก๊ะ|ปิกัสโซ|เอดวาร์ด มุงค์|โมเนต์","เอดวาร์ด มุงค์","Munch","ศิลปะ","level-4|world",4,15,15,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
"ดาวเคราะห์วงแหวนชัดสุด?","พฤหัสบดี|เสาร์|ยูเรเนัส|เนปจูน","ดาวเสาร์","Saturn","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-09T23:15:00.000Z,2026-04-09T23:15:00.000Z
