text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมีแปดขาและสร้างใยดักแมลง?","มด|ผึ้ง|แมงมุม|ตั๊กแตน","แมงมุม","Spider","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"เราใช้อะไรในการดูทิศทาง?","นาฬิกา|เข็มทิศ|ไม้บรรทัด|แว่นขยาย","เข็มทิศ","Compass","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"วันลอยกระทงตรงกับวันขึ้นกี่ค่ำ?","8 ค่ำ|12 ค่ำ|15 ค่ำ|1 ค่ำ","15 ค่ำ","คืนพระจันทร์เต็มดวงเดือน 12","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"ผลไม้ที่มีหนามแหลมและกลิ่นแรงคืออะไร?","มังคุด|ทุเรียน|เงาะ|ส้ม","ทุเรียน","Durian","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"ทิศเหนือตรงข้ามกับทิศใด?","ตะวันออก|ตะวันตก|ใต้|เฉียงเหนือ","ใต้","South","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"อวัยวะที่ใช้สำหรับการได้ยินคืออะไร?","ตา|จมูก|หู|ปาก","หู","Ear","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"สัญญาณไฟจราจรสีแดงหมายถึงอะไร?","ไปได้|เตรียมหยุด|หยุดรถ|เลี้ยวซ้าย","หยุดรถ","Stop","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"สัตว์ที่ร้อง ก้าบ ก้าบ คือสัตว์ชนิดใด?","ไก่|เป็ด|ห่าน|นก","เป็ด","Duck","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"พยัญชนะไทยตัวแรกคืออะไร?","ก|ข|ค|ฮ","ก","ก.ไก่","ภาษาไทย","level-1|thai",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"รุ้งกินน้ำมีกี่สี?","5|6|7|8","7","สีทั้งเจ็ด","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"เมืองหลวงของออสเตรเลียคือ?","ซิดนีย์|เมลเบิร์น|แคนเบอร์รา|เพิร์ท","แคนเบอร์รา","Canberra","ความรู้ทั่วไป","level-2|world",2,5,5,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
"ดาวเคราะห์ใกล้ดวงอาทิตย์ที่สุดคือ?","ศุกร์|พุธ|อังคาร|โลก","ดาวพุธ","Mercury","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-09T23:05:00.000Z,2026-04-09T23:05:00.000Z
