text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ดาวเคราะห์ดวงใดในระบบสุริยะที่มี 'วงแหวน' จางๆ และหมุนรอบตัวเองตะแคงข้าง?","ดาวพฤหัสบดี|ดาวเสาร์|ดาวยูเรนัส|ดาวเนปจูน","ดาวยูเรนัส","Uranus แกนเอียงถึง 98 องศา","ดาราศาสตร์","level-4|astronomy",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ในร่างกายมนุษย์ ต่อมใดที่ทำหน้าที่เป็น 'ต่อมไร้ท่อขนาดใหญ่ที่สุด'?","ต่อมใต้สมอง|ต่อมไทรอยด์|ต่อมหมวกไต|ต่อมตับอ่อน","ต่อมไทรอยด์","Thyroid Gland อยู่บริเวณคอ","สุขภาพ","level-4|health",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ใครคือผู้ประดิษฐ์ 'เครื่องพิมพ์ดีด' เครื่องแรกของโลกที่ใช้งานได้จริง?","เอดิสัน|คริสโตเฟอร์ โชลส์|เกรแฮม เบลล์|เฮนรี ฟอร์ด","คริสโตเฟอร์ โชลส์","Christopher Latham Sholes (1868)","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ประเทศใดเป็นแหล่งกำเนิดของอารยธรรม 'สุเมเรียน' (Sumerian)?","อียิปต์|อิรัก|อินเดีย|เม็กซิโก","อิรัก","Mesopotamia ในลุ่มแม่น้ำไทกริส-ยูเฟรทีส","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Ti' และมีน้ำหนักเบาแต่แข็งแรงเท่าเหล็ก?","ดีบุก|ทองแดง|ไทเทเนียม|ตะกั่ว","ไทเทเนียม","Titanium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"จังหวัดใดในประเทศไทยมีแหล่งประวัติศาสตร์ 'อุทยานประวัติศาสตร์ภูพระบาท' มรดกโลกแห่งล่าสุด?","ขอนแก่น|อุดรธานี|หนองคาย|เลย","อุดรธานี","เพิ่งได้รับรองโดย UNESCO ปี 2024","ภูมิศาสตร์","level-4|thai",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ใครคือผู้ประพันธ์บทเพลงพระราชนิพนธ์ 'ชะตาชีวิต'?","รัชกาลที่ 6|รัชกาลที่ 7|รัชกาลที่ 9|รัชกาลที่ 10","รัชกาลที่ 9","H.M. Blues","ดนตรี","level-3|thai",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"อวัยวะใดของมนุษย์ไม่มี 'เลือด' ไปเลี้ยงแต่ได้รับออกซิเจนจากอากาศโดยตรง?","เล็บ|กระจกตา|ผม|กระดูกอ่อน","กระจกตา","Cornea","สุขภาพ","level-5|health",5,20,20,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"เมืองหลวงของประเทศเนปาลคือเมืองใด?","ทิมพู|ธากา|กาฐมาณฑุ|อิสลามาบัด","กาฐมาณฑุ","Kathmandu","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ใครคือพระบิดาแห่ง 'การชั่ง ตวง วัด' ของไทย?","รัชกาลที่ 4|รัชกาลที่ 5|รัชกาลที่ 6|รัชกาลที่ 9","รัชกาลที่ 4","สมเด็จพระจอมเกล้าเจ้าอยู่หัว","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
