text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ใครคือพระมหากษัตริย์ไทยพระองค์แรกที่เสด็จประพาสยุโรปเพื่อเจริญสัมพันธไมตรี?","รัชกาลที่ 3|รัชกาลที่ 4|รัชกาลที่ 5|รัชกาลที่ 6","รัชกาลที่ 5","สมเด็จพระปิยมหาราช","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"สัตว์ชนิดใดมี 'ลายนิ้วมือ' ที่คล้ายคลึงกับมนุษย์มากที่สุดจนแยกด้วยตาเปล่าได้ยาก?","ลิงชิมแปนซี|ลิงกอริลลา|โคอาลา|อุรังอุตัง","โคอาลา","Koala มีสันลายนิ้วมือที่จำเพาะมาก","สัตว์โลก","level-5|animal",5,20,20,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ประเทศใดในอาเซียนที่มี 'ธงชาติ' เป็นรูปจำลองสถาปัตยกรรมนครวัด?","ลาว|กัมพูชา|พม่า|เวียดนาม","กัมพูชา","Cambodia","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ใครคือผู้ประดิษฐ์ 'เครื่องปรับอากาศ' (Air Conditioner) เครื่องแรกของโลก?","เอดิสัน|วิลลิส แครีเออร์|นิโคลา เทสลา|เจมส์ วัตต์","วิลลิส แครีเออร์","Willis Carrier (1902)","ความรู้ทั่วไป","level-4|world",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'W' และใช้เป็นไส้หลอดไฟแบบเก่า?","วานาเดียม|ทังสเตน|ทองคำ|เงิน","ทังสเตน","Wolfram","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"จังหวัดใดในประเทศไทยมีภูมิศาสตร์เป็น 'ประภาคาร' แห่งแรกของไทย ณ แหลมพรหมเทพ?","ชลบุรี|ประจวบคีรีขันธ์|ภูเก็ต|ระนอง","ภูเก็ต","ประภาคารกาญจนาภิเษก","ความรู้ทั่วไป","level-3|thai",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ใครคือผู้แต่งบทเพลง 'ชาติไทย' ในแง่ 'คำร้อง' ฉบับปัจจุบัน?","ขุนวิจิตรมาตรา|หลวงสารานุประพันธ์|พระเจนดุริยางค์|น.ม.ส.","หลวงสารานุประพันธ์","ประพันธ์ในปี พ.ศ. 2482","ดนตรี","level-4|thai",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"อวัยวะใดของมนุษย์ทำหน้าที่ผลิต 'น้ำดี' เพื่อช่วยในการย่อยไขมัน?","กระเพาะอาหาร|ตับ|ตับอ่อน|ลำไส้เล็ก","ตับ","Liver (แต่เก็บไว้ที่ถุงน้ำดี)","สุขภาพ","level-3|health",3,10,10,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"เมืองหลวงของประเทศมองโกเลียคือเมืองใด?","อัสตานา|อูลานบาตาร์|ทาชเคนต์|บิชเคก","อูลานบาตาร์","Ulaanbaatar","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
"ใครคือผู้ก่อตั้งราชวงศ์ 'สุโขทัย' (ราชวงศ์พระร่วง)?","พ่อขุนรามคำแหง|พ่อขุนศรีอินทราทิตย์|พระมหาธรรมราชาที่ 1|พ่อขุนบานเมือง","พ่อขุนศรีอินทราทิตย์","พ่อขุนบางกลางหาว","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T22:00:00.000Z,2026-04-09T22:00:00.000Z
