text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"ทวีปที่มีพื้นที่เล็กที่สุดในโลก?","ยุโรป|แอนตาร์กติกา|ออสเตรเลีย|อเมริกาใต้","ออสเตรเลีย","Australia","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครวาดภาพ 'Night Watch'?","ดา วินชี|แวน โก๊ะ|แรมบรันต์|ปิกัสโซ","แรมบรันต์","Rembrandt","ศิลปะ","level-5|world",5,20,20,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"สัตว์เลี้ยงลูกด้วยนมที่วางไข่ได้?","จิงโจ้|ตุ่นปากเป็ด|โคอาลา|วาฬ","ตุ่นปากเป็ด","Platypus","สัตว์โลก","level-3|animal",3,10,10,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ธาตุสัญลักษณ์ 'Au' คือ?","เงิน|ทอง|เหล็ก|ปรอท","ทองคำ","Aurum","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"หน่วยเงินของญี่ปุ่นคือ?","วอน|หยวน|เยน|ริงกิต","เยน","Yen","ความรู้ทั่วไป","level-1|finance",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครวาด 'Starry Night'?","ดา วินชี|แวน โก๊ะ|ปิกัสโซ|โมเนต์","วินเซนต์ แวน โก๊ะ","Vincent van Gogh","ศิลปะ","level-3|world",3,10,10,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"จังหวัดใต้สุดของไทย?","ยะลา|นราธิวาส|สงขลา|สตูล","ยะลา","อำเภอเบตง","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"แม่น้ำที่ยาวที่สุดในโลกคือ?","ไนล์|อเมซอน|แยงซี|โขง","แม่น้ำไนล์","Nile","ภูมิศาสตร์","level-1|world",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครค้นพบเพนิซิลลิน?","ปาสเตอร์|เฟลมมิ่ง|มารี คูรี|โคช","อเล็กซานเดอร์ เฟลมมิ่ง","Fleming","วิทยาศาสตร์","level-4|world",4,15,15,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ดาวเคราะห์วงแหวนสวยที่สุด?","พฤหัส|เสาร์|ยูเรเนัส|เนปจูน","ดาวเสาร์","Saturn","วิทยาศาสตร์","level-1|astronomy",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ชื่อสยามเปลี่ยนเป็นไทยปี?","2475|2482|2500|2516","2482","สมัยจอมพล ป.","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"มุมในสามเหลี่ยมรวมกันได้?","90|180|270|360","180","Geometric rule","คณิตศาสตร์","level-2|math",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"วิกฤตต้มยำกุ้งปี พ.ศ.?","2535|2540|2545|2550","2540","เศรษฐกิจล้ม","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ทวีปที่มีประเทศมากที่สุด?","เอเชีย|แอฟริกา|ยุโรป|อเมริกา","แอฟริกา","Africa","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ก๊าซที่มีมากที่สุดในอากาศคือ?","ออกซิเจน|ไนโตรเจน|คาร์บอน|อาร์กอน","ไนโตรเจน","78%","วิทยาศาสตร์","level-3|nature",3,10,10,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครแต่งพระอภัยมณี?","สุนทรภู่|ร.2|ร.6|น.ม.ส.","สุนทรภู่","กวีเอก","วรรณคดี","level-2|thai",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"จังหวัดที่ชื่อสั้นที่สุดคือ?","แพร่|น่าน|เลย|ตาก","เลย","Loei","ภูมิศาสตร์","level-1|thai",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"รุ้งกินน้ำมีกี่สี?","5|6|7|8","7","สีรุ้ง","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครกู้อิสรภาพครั้งที่ 2?","นเรศวร|ตากสิน|ร.1|ร.5","สมเด็จพระเจ้าตากสิน","สถาปนาธนบุรี","ประวัติศาสตร์","level-2|thai",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"อวัยวะที่ใช้มองเห็นคือ?","หู|ตา|จมูก|ปาก","ตา","Eye","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครค้นพบแรงโน้มถ่วง?","ไอน์สไตน์|นิวตัน|กาลิเลโอ|ฮอว์คิง","นิวตัน","แอปเปิล","วิทยาศาสตร์","level-2|physics",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"สัญลักษณ์ '@' อ่านว่า?","ที่ (At)|และ|ดอท|แฮช","ที่ (At)","At symbol","เทคโนโลยี","level-1|tech",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"หน่วยเงินของลาวคือ?","บาท|เรียล|กีบ|ดอง","กีบ","Lao Kip","ความรู้ทั่วไป","level-1|finance",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"จังหวัด 77 ของไทย?","บึงกาฬ|สระแก้ว|อำนาจเจริญ|หนองบัวลำภู","บึงกาฬ","Bueng Kan","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครแต่งขุนช้างขุนแผน (หลักๆ)?","สุนทรภู่|ร.2|กวีร่วมสมัย|ร.6","กวีร่วมสมัย","เป็นมุขปาฐะสะสม","วรรณคดี","level-4|thai",4,15,15,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ปลาที่ใหญ่ที่สุดในโลก?","ฉลามขาว|วาฬสเปิร์ม|ฉลามวาฬ|กระเบน","ฉลามวาฬ","Whale Shark","สัตว์โลก","level-2|animal",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"สงครามร้อยปีสู้กี่ปี?","100|110|116|120","116","1337-1453","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ธาตุสัญลักษณ์ 'Na' คือ?","นีออน|นิกเกิล|โซเดียม|เหล็ก","โซเดียม","Sodium","วิทยาศาสตร์","level-2|chemistry",2,5,5,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครสร้าง Facebook?","เกตส์|จอบส์|ซักเคอร์เบิร์ก|เบโซส","มาร์ก ซักเคอร์เบิร์ก","Mark Zuckerberg","เทคโนโลยี","level-1|business",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"พยัญชนะไทยตัวแรก?","ข|ก|ค|ง","ก","ก.ไก่","ภาษาไทย","level-1|thai",1,1,1,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ธาตุจุดเดือดต่ำสุด?","ไฮโดรเจน|ฮีเลียม|นีออน|ไนโตรเจน","ฮีเลียม","Helium","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"ใครวาดภาพ 'Mona Lisa'?","ดา วินชี|แวน โก๊ะ|ปิกัสโซ|โมเนต์","เลโอนาร์โด ดา วินชี","Leonardo","ศิลปะ","level-3|world",3,10,10,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"อนุภาคพระเจ้าคือฉายาของ?","โปรตอน|โฟตอน|ฮิกส์โบซอน|นิวตริโน","ฮิกส์โบซอน","Higgs Boson","วิทยาศาสตร์","level-5|physics",5,20,20,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
"พื้นที่กว้างสุดในอาเซียน?","ไทย|อินโดนีเซีย|เวียดนาม|ฟิลิปปินส์","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-09T23:58:00.000Z,2026-04-09T23:58:00.000Z
