text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อวัยวะใดทำหน้าที่เป็นศูนย์ควบคุมระบบประสาทส่วนกลาง?","หัวใจ|สมอง|ปอด|ตับ","สมอง","Brain","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"สัตว์ชนิดใดมีลายจุดและวิ่งได้เร็วที่สุดในโลก?","สิงโต|ม้าลาย|เสือชีตาห์|เสือดาว","เสือชีตาห์","Cheetah","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"เราใช้อุปกรณ์ใดในการป้องกันฝนเมื่อต้องออกไปข้างนอก?","แว่นตา|ร่ม|ไม้บรรทัด|ตะเกียบ","ร่ม","Umbrella","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"ผลไม้อะไรมีเนื้อสีเหลืองและมีเมล็ดใหญ่อยู่ตรงกลาง?","ส้ม|องุ่น|มะม่วง|สตรอว์เบอร์รี","มะม่วง","Mango","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"ทิศตรงข้ามกับทิศตะวันออกคือทิศใด?","ทิศเหนือ|ทิศใต้|ทิศตะวันตก|ทิศตะวันออกเฉียงเหนือ","ทิศตะวันตก","West","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"พืชชนิดใดมีหนามและสามารถดำรงชีวิตในทะเลทรายได้?","กุหลาบ|กระบองเพชร|มะลิ|ทานตะวัน","กระบองเพชร","Cactus","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"เราควรใช้สิ่งใดในการทำความสะอาดร่างกายขณะอาบน้ำ?","สบู่|แชมพู|ยาสีฟัน|น้ำยาล้างจาน","สบู่","Soap","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"พยัญชนะไทยตัวที่ 2 คืออะไร?","ก|ข|ฃ|ค","ข","ข.ไข่ ในเล้า","ภาษาไทย","level-1|thai",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"สัตว์ชนิดใดชอบกินกล้วยและปีนต้นไม้เก่ง?","สุนัข|แมว|ลิง|วัว","ลิง","Monkey","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"1 ปี มีกี่วัน (ปีปกติ)?","364 วัน|365 วัน|366 วัน|400 วัน","365 วัน","จำนวนวันในหนึ่งปีทั่วไป","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"เมืองหลวงของประเทศเวียดนามคือเมืองใด?","โฮจิมินห์|ดานัง|ฮานอย|เว้","ฮานอย","Hanoi","ความรู้ทั่วไป","level-2|world",2,5,5,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"ดาวเคราะห์ดวงใดมีบริวารชื่อดวงจันทร์ไททัน?","ดาวพฤหัสบดี|ดาวอังคาร|ดาวเสาร์|ดาวศุกร์","ดาวเสาร์","Saturn","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
"ใครคือผู้ประดิษฐ์เครื่องยนต์ไอน้ำ?","เอดิสัน|เทสลา|เจมส์ วัตต์|นิวตัน","เจมส์ วัตต์","James Watt","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-09T21:40:00.000Z,2026-04-09T21:40:00.000Z
