text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ใดใช้สำหรับรับสัญญาณอินเทอร์เน็ตเข้าบ้าน?","เราเตอร์ (Router)|ลำโพง|เครื่องพิมพ์|เมาส์","เราเตอร์ (Router)","กระจายสัญญาณ Wi-Fi","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"สัตว์ชนิดใดมีลายทางสีส้มดำและอาศัยอยู่ในป่า?","ม้าลาย|เสือ|สิงโต|แมว","เสือ","สัตว์กินเนื้อตระกูลแมวขนาดใหญ่","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"เราใช้สิ่งใดในการเขียนกระดาษและลบออกได้ด้วยยางลบ?","ปากกา|ดินสอ|สีน้ำ|พู่กัน","ดินสอ","ทำจากแกรไฟต์และไม้","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"อาหารประจำชาติของญี่ปุ่นที่เป็นเส้นน้ำซุปคืออะไร?","พาสต้า|ราเมง|พิซซ่า|ส้มตำ","ราเมง","ก๋วยเตี๋ยวสไตล์ญี่ปุ่น","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"สีใดในไฟจราจรที่แปลว่า 'ไปได้'?","แดง|เหลือง|เขียว|ฟ้า","เขียว","สีที่อยู่ล่างสุด","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ส่วนประกอบใดของพืชทำหน้าที่สังเคราะห์แสง?","ราก|ลำต้น|ใบ|ดอก","ใบ","มีสารสีเขียวคลอโรฟิลล์","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"เราควรใช้สิ่งใดสระผมเพื่อให้สะอาด?","สบู่|แชมพู|ยาสีฟัน|น้ำยาล้างจาน","แชมพู","น้ำยาสำหรับเส้นผมโดยเฉพาะ","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"พยัญชนะไทยตัวแรกคือ ก.ไก่ แล้วตัวสุดท้ายคืออะไร?","ห.หีบ|ฬ.จุฬา|อ.อ่าง|ฮ.นกฮูก","ฮ.นกฮูก","ฮ.นกฮูก ตาโต","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"สัตว์ชนิดใดคอยาวและมีจุดตามตัว?","ช้าง|ยีราฟ|ม้าลาย|ลิง","ยีราฟ","สัตว์ที่สูงที่สุดในโลก","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"50 + 50 = ?","80|90|100|110","100","บวกเลขง่ายๆ","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ในคอมพิวเตอร์ URL ย่อมาจาก Uniform Resource ... ?","Link|List|Locator|Label","Locator","ที่อยู่ของเว็บไซต์","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใน JavaScript เมธอด 'Array.pop()' ทำหน้าที่อะไร?","เพิ่มข้อมูล|ลบข้อมูลตัวสุดท้าย|หาค่าเฉลี่ย|สลับที่","ลบข้อมูลตัวสุดท้าย","Remove the last element","เทคโนโลยี","level-2|dev",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ดาวเคราะห์ดวงใดมีวงแหวนสวยงามที่สุด?","ดาวอังคาร|ดาวพฤหัสบดี|ดาวเสาร์|เนปจูน","ดาวเสาร์","วงแหวนน้ำแข็งและฝุ่น","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใครคือผู้ประดิษฐ์โทรศัพท์เครื่องแรก?","เอดิสัน|นิวตัน|เกรแฮม เบลล์|เทสลา","เกรแฮม เบลล์","Alexander Graham Bell","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"จังหวัดใดขึ้นชื่อเรื่อง 'เมืองย่าโม'?","ขอนแก่น|นครราชสีมา|บุรีรัมย์|ชัยภูมิ","นครราชสีมา","ประตูสู่อีสาน","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ปุ่มลัด 'Ctrl + C' ใน Windows ใช้ทำอะไร?","วาง|ตัด|คัดลอก (Copy)|ลบ","คัดลอก (Copy)","Copy text or file","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"สัตว์ชนิดใดเป็นสัตว์เลี้ยงลูกด้วยนมที่อาศัยในทะเล?","ฉลาม|โลมา|ปลากระเบน|ม้าน้ำ","โลมา","หายใจด้วยปอด","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"สีแดง ผสม เหลือง ได้สีอะไร?","ส้ม|ม่วง|เขียว|น้ำตาล","ส้ม","สีโทนร้อน","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"มหาสมุทรที่ใหญ่ที่สุดในโลกคือ?","แอตแลนติก|อินเดีย|แปซิฟิก|อาร์กติก","แปซิฟิก","Pacific Ocean","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"12 x 5 = ?","50|60|70|80","60","สิบสองคูณห้า","คณิตคิดไว","level-2|math",2,5,5,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"Data Structure แบบใดใช้หลักการ FIFO?","Stack|Queue|Tree|Linked List","Queue","First-In First-Out เหมือนการต่อคิว","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใน Node.js โมดูล 'http' ใช้ทำอะไร?","จัดการไฟล์|สร้าง Server|เข้ารหัส|จัดการ OS","สร้าง Server","ใช้รับส่ง HTTP Request","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใครคือพระมหากษัตริย์ไทยที่ยกเลิกทาส?","ร.1|ร.4|ร.5|ร.6","ร.5","พระบาทสมเด็จพระจุลจอมเกล้าเจ้าอยู่หัว","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ธาตุใดมีสัญลักษณ์ 'Na'?","ไนโตรเจน|โซเดียม|นีออน|เหล็ก","โซเดียม","Natrium (ส่วนประกอบเกลือแกง)","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ยอดเขาที่สูงที่สุดในโลกคือ?","แอลป์|หิมาลัย (เอเวอเรสต์)|แอนดีส|ฟูจิ","หิมาลัย (เอเวอเรสต์)","อยู่ในทวีปเอเชีย","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"อวัยวะใดฟอกของเสียในเลือดและผลิตปัสสาวะ?","ตับ|ปอด|ไต|หัวใจ","ไต","Kidney","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใครคือผู้วาด 'Mona Lisa'?","ปิกัสโซ|ดา วินชี|แวน โก๊ะ|โมเนต์","ดา วินชี","Leonardo da Vinci","ศิลปะ","level-3|world",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ประเทศที่มีพื้นที่กว้างที่สุดในอาเซียน?","ไทย|ฟิลิปปินส์|เวียดนาม|อินโดนีเซีย","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"วิตามินใดป้องกันโรคเหน็บชา?","A|B1|C|D","B1","Thiamine","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"มุมฉากมีขนาดกี่องศา?","45|90|180|360","90","มุมสี่เหลี่ยมจัตุรัส","คณิตศาสตร์","level-3|math",3,10,10,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ในการเขียนโปรแกรม SOLID หลักการ S คืออะไร?","Single Responsibility|Security|Socket|State","Single Responsibility","หนึ่งคลาสมีเพียงหน้าที่เดียว","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใน Node.js Event Loop เฟสใดรัน setImmediate()?","Poll|Check|Timers|Close","Check","Check phase","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"สงครามเย็นเป็นการแข่งขันระหว่างขั้วอำนาจใด?","อังกฤษ-ฝรั่งเศส|เยอรมัน-ญี่ปุ่น|สหรัฐฯ-โซเวียต|จีน-อินเดีย","สหรัฐฯ-โซเวียต","การสู้ทางอุดมการณ์","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ดาวเคราะห์ดวงใดได้ฉายา 'เตาไฟแช่แข็ง'?","ดาวศุกร์|ดาวพุธ|ดาวอังคาร|เนปจูน","ดาวพุธ","ไม่มีชั้นบรรยากาศกักเก็บความร้อน","วิทยาศาสตร์","level-4|astronomy",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"จังหวัดใต้สุดของประเทศไทยคือ?","สงขลา|นราธิวาส|ยะลา|สตูล","ยะลา","อำเภอเบตง","ภูมิศาสตร์","level-4|thai",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ในการส่งข้อมูล HTTPS ตัว S คืออะไร?","System|Secure|Simple|Standard","Secure","การเข้ารหัสข้อมูลปลอดภัย","เทคโนโลยี","level-4|tech",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใครคือผู้ค้นพบทฤษฎีแรงโน้มถ่วง?","ไอน์สไตน์|นิวตัน|กาลิเลโอ|ฮอว์คิง","นิวตัน","Isaac Newton","วิทยาศาสตร์","level-4|physics",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"เหตุการณ์ '14 ตุลา' เกิดขึ้นปี พ.ศ. ใด?","2510|2516|2519|2535","2516","การเรียกร้องประชาธิปไตย","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"Design Pattern แบบ 'Factory' ใช้เพื่ออะไร?","จัดการ DB|สร้างวัตถุ (Object)|ลบข้อมูล|ส่งอีเมล","สร้างวัตถุ (Object)","Creational Pattern","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใครคือผู้แต่งมหากาพย์ 'อิเหนา'?","สุนทรภู่|ร.2|ร.6|เจ้าพระยาพระคลัง","ร.2","วรรณคดีชิ้นเอกสมัยรัตนโกสินทร์","วรรณคดี","level-4|thai",4,15,15,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใน Distributed System 'CAP Theorem' ตัว P คือ?","Partition Tolerance|Performance|Processing|Persistence","Partition Tolerance","ความทนทานต่อการตัดขาดของเครือข่าย","เทคโนโลยี","level-5|dev",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"อนุภาคใดในอะตอมไม่มีประจุไฟฟ้า?","โปรตอน|อิเล็กตรอน|นิวตรอน|โฟตอน","นิวตรอน","Neutron","วิทยาศาสตร์","level-5|physics",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ธาตุใดมีจุดหลอมเหลวสูงสุด?","เหล็ก|ทังสเตน|ทองคำ|คาร์บอน","คาร์บอน","ในสถานะแกรไฟต์ระเหิดที่อุณหภูมิสูงมาก","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ประเทศที่มีเขตเวลามากที่สุดในโลกคือ?","รัสเซีย|จีน|ฝรั่งเศส|สหรัฐฯ","ฝรั่งเศส","รวมดินแดนโพ้นทะเล (12 เขต)","ภูมิศาสตร์","level-5|world",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใครคือบิดาแห่งคอมพิวเตอร์สมัยใหม่?","แบบบิจ|อลัน ทัวริง|จอบส์|เกตส์","อลัน ทัวริง","Alan Turing","เทคโนโลยี","level-5|tech",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"การโจมตีแบบ 'Zero-day' คืออะไร?","โจมตีตอนเที่ยงคืน|ใช้ช่องโหว่ที่ยังไม่มี Patch|โจมตีไวรัสเก่า|ไม่มีข้อมูล","ใช้ช่องโหว่ที่ยังไม่มี Patch","ไม่มีเวลาให้ป้องกัน","เทคโนโลยี","level-5|security",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ปรากฏการณ์ 'Quantum Entanglement' หมายถึงอะไร?","ดาวระเบิด|อนุภาคพัวพันกันไม่ว่าจะห่างแค่ไหน|แสงหักเห|ความร้อนสูง","อนุภาคพัวพันกันไม่ว่าจะห่างแค่ไหน","Spooky action at a distance","วิทยาศาสตร์","level-5|physics",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"สนธิสัญญา 'เวสต์ฟาเลีย' เริ่มต้นยุคใด?","สงครามโลก|รัฐชาติสมัยใหม่|อาณานิคม|คอมมิวนิสต์","รัฐชาติสมัยใหม่","ปี 1648","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"สถาปัตยกรรมแบบ 'Microservices' สื่อสารผ่านอะไร?","API (REST/gRPC)|Shared DB|Global Var|Shared Memory","API (REST/gRPC)","Inter-service communication","เทคโนโลยี","level-5|dev",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
"ใครคือสตรีคนแรกที่ได้รางวัลโนเบล?","มารี คูรี|แม่ชีเทเรซา|มาลาลา|อินทิรา","มารี คูรี","Marie Curie (ฟิสิกส์และเคมี)","วิทยาศาสตร์","level-5|world",5,20,20,2026-04-06T02:35:00.000Z,2026-04-06T02:35:00.000Z
