text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"คอมพิวเตอร์ที่ตั้งอยู่บนโต๊ะทำงานตลอดเวลาเรียกว่าอะไร?","โน้ตบุ๊ก|พีซี (PC)|แท็บเล็ต|มือถือ","พีซี (PC)","Personal Computer แบบตั้งโต๊ะ","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"สัตว์ชนิดใดมีหูขนาดใหญ่และมีงวง?","ม้า|ช้าง|วัว|เสือ","ช้าง","สัตว์ใหญ่คู่บ้านคู่เมืองไทย","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"เราใช้สิ่งใดในการเขียนกระดาษ?","แปรงสีฟัน|ปากกา|ตะเกียบ|หวี","ปากกา","ใช้น้ำหมึกในการเขียน","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"อาหารไทยที่เป็นเส้นผัดกับถั่วและกุ้งแห้งคืออะไร?","ข้าวมันไก่|ผัดไทย|ต้มยำกุ้ง|ส้มตำ","ผัดไทย","เมนูเส้นยอดฮิตของชาวต่างชาติ","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"สีใดที่ใช้เป็นสัญญาณให้รถหยุด?","เขียว|เหลือง|แดง|ฟ้า","แดง","สัญญาณไฟจราจร","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"ต้นไม้ผลิตก๊าซชนิดใดให้เราหายใจ?","ไนโตรเจน|คาร์บอนไดออกไซด์|ออกซิเจน|ไฮโดรเจน","ออกซิเจน","ก๊าซที่มีประโยชน์ต่อสิ่งมีชีวิต","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"เราควรล้างมือด้วยสิ่งใดเพื่อกำจัดเชื้อโรค?","น้ำเปล่า|สบู่|น้ำหอม|แป้ง","สบู่","ช่วยชะล้างสิ่งสกปรกและแบคทีเรีย","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"พยัญชนะไทยตัวสุดท้ายคือ ฮ.นกฮูก แล้วตัวก่อนหน้าคืออะไร?","ห.หีบ|ฬ.จุฬา|อ.อ่าง|ร.เรือ","อ.อ่าง","อ.อ่าง เนืองนอง...","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"สัตว์ชนิดใดส่งเสียงร้อง 'โฮ่ง โฮ่ง'?","สุนัข|แมว|เป็ด|ไก่","สุนัข","สัตว์เลี้ยงที่ซื่อสัตย์ที่สุด","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
"20 + 30 = ?","40|50|60|70","50","ยี่สิบบวกสามสิบ","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T01:41:44.000Z,2026-04-06T01:41:44.000Z
