text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"1 สัปดาห์ มีกี่วัน?","5 วัน|6 วัน|7 วัน|8 วัน","7 วัน","จันทร์ถึงอาทิตย์","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"สัตว์อะไรเอ่ยมีงวงและงา?","ยีราฟ|สิงโต|ช้าง|ม้าลาย","ช้าง","สัตว์ประจำชาติไทย","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ผลไม้อะไรมีเปลือกหนามหนาและได้ชื่อว่าเป็นราชาแห่งผลไม้?","มังคุด|ทุเรียน|ขนุน|สับปะรด","ทุเรียน","มีกลิ่นแรงและรสชาติหวานมัน","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"เราควรแปรงฟันอย่างน้อยวันละกี่ครั้ง?","1 ครั้ง|2 ครั้ง|3 ครั้ง|4 ครั้ง","2 ครั้ง","เช้าและก่อนนอน","สุขอนามัย","level-1|health",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"สีน้ำเงิน ผสม สีแดง ได้สีอะไร?","เขียว|ส้ม|ม่วง|น้ำตาล","ม่วง","สีของดอกอัญชัน","ความรู้ทั่วไป","level-1|art",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"กรุงเทพมหานคร มีชื่อย่อภาษาอังกฤษว่าอย่างไร?","BKK|DMK|CNX|HKT","BKK","รหัสสนามบินสุวรรณภูมิ","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ปลามีอวัยวะใดช่วยในการหายใจในน้ำ?","ปอด|เหงือก|ผิวหนัง|ลำไส้","เหงือก","อยู่บริเวณข้างแก้มของปลา","วิทยาศาสตร์","level-1|animal",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"วันขึ้นปีใหม่ของไทย (สงกรานต์) ตรงกับเดือนใด?","มกราคม|เมษายน|พฤษภาคม|ธันวาคม","เมษายน","เดือนที่ร้อนที่สุดในไทย","วัฒนธรรม","level-1|culture",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ใครเป็นคนขับเครื่องบิน?","กัปตัน|คนขับรถ|วิศวกร|แอร์โฮสเตส","กัปตัน","หรือเรียกว่านักบิน","อาชีพ","level-1|job",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"9 x 9 = ?","18|72|81|90","81","เก้าเก้าแปดสิบ...","คณิตคิดไว","level-1|math",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ดาวเคราะห์ดวงใดมีขนาดใหญ่ที่สุดในระบบสุริยะ?","ดาวเสาร์|ดาวพฤหัสบดี|เนปจูน|ดาวศุกร์","ดาวพฤหัสบดี","เป็นดาวเคราะห์ก๊าซยักษ์","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
