text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ใดใช้สำรองไฟฟ้าให้คอมพิวเตอร์เมื่อไฟดับ?","UPS|CPU|RAM|USB","UPS","สำรองไฟชั่วคราว","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"สัตว์ชนิดใดมีแปดขาและสร้างใยดักแมลง?","มด|ผึ้ง|แมงมุม|ผีเสื้อ","แมงมุม","Spider","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"เราใช้สิ่งใดในการตัดกระดาษ?","ไม้บรรทัด|กรรไกร|ยางลบ|ช้อน","กรรไกร","มีใบมีดสองด้าน","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"อาหารประจำชาติของเวียดนามที่เป็นน้ำซุปใสคือ?","ต้มยำ|เฝอ|ราเมง|พาสต้า","เฝอ","Pho","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"สีไฟจราจรใดบอกให้ 'ไปได้'?","แดง|เหลือง|เขียว|ฟ้า","เขียว","สีปลอดภัยในการขับขี่","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"พืชใช้ส่วนใดดูดซึมน้ำ?","ใบ|ดอก|ราก|ลำต้น","ราก","Root","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"ล้างมือด้วยสบู่นานกี่วินาทีเพื่อฆ่าเชื้อ?","5|20|60|120","20","ประมาณเพลงช้าง 2 รอบ","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"พยัญชนะไทยตัวสุดท้ายคืออะไร?","ห|ฬ|อ|ฮ","ฮ","ฮ.นกฮูก","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"สัตว์บกขนาดใหญ่ที่สุดในปัจจุบัน?","ยีราฟ|ช้าง|เสือ|สิงโต","ช้าง","Elephant","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"20 + 30 = ?","40|50|60|70","50","บวเลขสิบ","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"GPU คือหน่วยประมวลผลอะไร?","General|Graphics|Global|Grid","Graphics","ประมวลผลภาพ","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"JavaScript 'Array.shift()' ทำหน้าที่อะไร?","ลบตัวแรก|ลบตัวสุดท้าย|เพิ่มตัวแรก|สลับที่","ลบตัวแรก","Remove first element","เทคโนโลยี","level-2|dev",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"ดาวเคราะห์ใดได้รับฉายา 'ดาวแดง'?","ศุกร์|อังคาร|พุธ|เนปจูน","อังคาร","Mars","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"ใครประดิษฐ์โทรศัพท์เครื่องแรก?","เอดิสัน|เบลล์|นิวตัน|เทสลา","เบลล์","Graham Bell","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"จังหวัดใดเหนือสุดของไทย?","เชียงใหม่|เชียงราย|พะเยา|น่าน","เชียงราย","อำเภอแม่สาย","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"ปุ่มลัด 'Ctrl + S' ใช้ทำอะไร?","Copy|Paste|Save|Undo","Save","บันทึกงาน","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"สัตว์ใดเลี้ยงลูกด้วยนมในทะเล?","ฉลาม|โลมา|กระเบน|ม้าน้ำ","โลมา","Dolphin","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"สีแดง ผสม น้ำเงิน ได้สีอะไร?","ส้ม|ม่วง|เขียว|เทา","ม่วง","ผสมแม่สีพื้นฐาน","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"มหาสมุทรที่กว้างที่สุด?","แอตแลนติก|อินเดีย|แปซิฟิก|อาร์กติก","แปซิฟิก","Pacific","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"12 x 5 = ?","50|60|70|80","60","คูณเลขแม่สิบสอง","คณิตคิดไว","level-2|math",2,5,5,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"Node.js โมดูล 'path' ใช้ทำอะไร?","จัดการเน็ต|จัดการเส้นทางไฟล์|จัดการ OS|จัดการ Crypto","จัดการเส้นทางไฟล์","Handling paths","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"ACID ตัว 'I' หมายถึงอะไร?","Isolation|Index|Identity|Integration","Isolation","ความเป็นอิสระข้อมูล","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"กษัตริย์ที่ยกเลิกทาส?","ร.1|ร.4|ร.5|ร.6","ร.5","รัชกาลที่ 5","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"ธาตุสัญลักษณ์ 'Na' คือ?","ไนโตรเจน|โซเดียม|เหล็ก|แคลเซียม","โซเดียม","Natrium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"ยอดเขาสูงที่สุดในโลก?","แอลป์|เอเวอเรสต์|ฟูจิ|หิมาลัย","เอเวอเรสต์","Everest","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"อวัยวะฟอกของเสียเป็นปัสสาวะ?","ตับ|ไต|ปอด|หัวใจ","ไต","Kidney","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"ใครวาด 'Mona Lisa'?","ปิกัสโซ|ดา วินชี|แวน โก๊ะ|ราฟาเอล","ดา วินชี","Leonardo","ศิลปะ","level-3|world",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"พื้นที่กว้างที่สุดในอาเซียน?","ไทย|อินโดนีเซีย|เวียดนาม|มาเลเซีย","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"วิตามินบำรุงสายตา?","A|B|C|D","A","พบมากในแครอท","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
"มุมภายในสามเหลี่ยมรวมกันได้?","90|180|270|360","180","เรขาคณิต","คณิตศาสตร์","level-3|math",3,10,10,2026-04-06T03:55:00.000Z,2026-04-06T03:55:00.000Z
