text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์คอมพิวเตอร์ที่ใช้ควบคุมตัวชี้บนหน้าจอ?","เมาส์|คีย์บอร์ด|ลำโพง|เครื่องพิมพ์","เมาส์","Mouse","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"สัตว์ชนิดใดคอยาวที่สุด?","ม้า|ช้าง|ยีราฟ|สิงโต","ยีราฟ","สัตว์บกที่สูงที่สุด","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"เราใช้สิ่งใดส่องดูเงาสะท้อนของตัวเอง?","หน้าต่าง|กระจกเงา|ผนัง|ประตู","กระจกเงา","สะท้อนแสงกลับมา","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"อาหารประจำชาติของญี่ปุ่นที่เป็นปลาชุบแป้งทอดคือ?","ซูชิ|เทมปุระ|ราเมง|ทาโกยากิ","เทมปุระ","กุ้งหรือผักทอดกรอบ","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"ไฟจราจรสีเหลืองหมายถึง?","เตรียมหยุดรถ|ไปได้|หยุดทันที|เลี้ยวซ้าย","เตรียมหยุดรถ","อยู่ระหว่างเขียวและแดง","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"ส่วนประกอบใดของพืชทำหน้าที่ยึดลำต้นและดูดน้ำ?","ใบ|ดอก|ราก|ผล","ราก","อยู่ใต้ดิน","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"เราควรใช้สิ่งใดแปรงฟัน?","หวี|แปรงสีฟัน|แปรงถูพื้น|พู่กัน","แปรงสีฟัน","ใช้คู่กับยาสีฟัน","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"พยัญชนะไทยตัวแรกคือ?","ข|ค|ก|ง","ก","ก.ไก่","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"สัตว์บกขนาดใหญ่ที่สุดที่มีงวงคือ?","ยีราฟ|สิงโต|ช้าง|ม้า","ช้าง","สัตว์ประจำชาติไทย","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
"25 + 25 = ?","40|50|60|70","50","บวเลขง่ายๆ","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T03:25:00.000Z,2026-04-06T03:25:00.000Z
