text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดคอยาวและสูงที่สุด?","ยีราฟ|ช้าง|ม้าลาย|สิงโต","ยีราฟ","กินใบไม้บนยอดไม้","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"เราใช้อะไรดูเวลาในแต่ละวัน?","นาฬิกา|เข็มทิศ|แว่นตา|ปฏิทิน","นาฬิกา","มีเข็มสั้นและเข็มยาว","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"รุ้งกินน้ำมีกี่สี?","5|6|7|8","7","ม่วง คราม น้ำเงิน...","ความรู้ทั่วไป","level-1|nature",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"อาหารประจำชาติญี่ปุ่นที่เป็นปลาดิบ?","ซูชิ|ราเมง|พิซซ่า|เฝอ","ซูชิ","มักทานกับวาซาบิ","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"ไฟจราจรสีเขียวแปลว่า?","ให้หยุด|ให้เตรียมตัว|ให้ไปได้|ห้ามเลี้ยว","ให้ไปได้","สีของความปลอดภัย","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"พืชใช้อะไรดูดน้ำ?","ใบ|ดอก|ราก|ผล","ราก","อยู่ใต้ดิน","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"ใช้สิ่งใดเช็ดตัวหลังอาบน้ำ?","ผ้าห่ม|ผ้าเช็ดตัว|ผ้าม่าน|พรม","ผ้าเช็ดตัว","ใช้ซับน้ำตามตัว","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"พยัญชนะไทยมีกี่ตัว?","42|44|46|48","44","ก-ฮ","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"สัตว์ที่มีงวงและงาคือ?","ยีราฟ|สิงโต|ช้าง|แรด","ช้าง","สัตว์ใหญ่คู่บ้านคู่เมือง","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"1 สัปดาห์ มีกี่วัน?","5|6|7|8","7","จันทร์ถึงอาทิตย์","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"เมืองหลวงของไทยคือ?","เชียงใหม่|ขอนแก่น|กรุงเทพฯ|ภูเก็ต","กรุงเทพฯ","Bangkok","ความรู้ทั่วไป","level-2|thai",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"ดาวเคราะห์ใกล้ดวงอาทิตย์ที่สุด?","ศุกร์|พุธ|อังคาร|โลก","พุธ","Mercury","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"ใครประดิษฐ์หลอดไฟคนแรก?","เทสลา|เอดิสัน|นิวตัน|วัตต์","เอดิสัน","Thomas Edison","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"จังหวัดเมืองย่าโม?","ชัยภูมิ|บุรีรัมย์|นครราชสีมา|ขอนแก่น","นครราชสีมา","โคราช","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"ปุ่มลัดเลือกทั้งหมดคือ?","Ctrl+C|Ctrl+V|Ctrl+A|Ctrl+S","Ctrl+A","Select All","ความรู้ทั่วไป","level-2|general",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"แม่สีมีกี่สี?","2|3|4|5","3","แดง เหลือง น้ำเงิน","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"ประเทศที่มีพื้นที่ใหญ่ที่สุด?","จีน|สหรัฐฯ|รัสเซีย|แคนาดา","รัสเซีย","Russia","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"วันสงกรานต์ตรงกับเดือน?","มกราคม|เมษายน|ตุลาคม|ธันวาคม","เมษายน","ปีใหม่ไทย","ความรู้ทั่วไป","level-2|culture",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"อวัยวะดมกลิ่น?","หู|ตา|จมูก|ปาก","จมูก","Nose","ความรู้ทั่วไป","level-2|health",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"1 ชั่วโมง มีกี่วินาที?","60|600|3,600|6,000","3,600","60x60","คณิตศาสตร์","level-2|math",2,5,5,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
"ใครกอบกู้เอกราชครั้งที่ 2?","นเรศวร|พระเจ้าตากสิน|ร.1|ร.5","พระเจ้าตากสิน","สถาปนาธนบุรี","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-06T04:35:00.000Z,2026-04-06T04:35:00.000Z
