text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ใดใช้สำหรับสำรองไฟล์งานภายนอกคอมพิวเตอร์?","แรม|ฮาร์ดดิสก์พกพา (External HDD)|เมาส์|ลำโพง","ฮาร์ดดิสก์พกพา (External HDD)","เสียบผ่านช่อง USB","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"สัตว์ชนิดใดมีจมูกยาวที่เรียกว่างวง?","ยีราฟ|ช้าง|แรด|เสือ","ช้าง","สัตว์บกที่มีขนาดใหญ่ที่สุด","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"เราใช้สิ่งใดในการเย็บกระดาษเข้าด้วยกัน?","กรรไกร|ไม้บรรทัด|เครื่องเย็บกระดาษ (Stapler)|ยางลบ","เครื่องเย็บกระดาษ (Stapler)","ใช้ลวดเย็บกระดาษ","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"เมนูไข่ที่ทำให้สุกในน้ำเดือดเรียกว่าไข่อะไร?","ไข่ดาว|ไข่เจียว|ไข่ลวก/ไข่ต้ม|ไข่ตุ๋น","ไข่ลวก/ไข่ต้ม","สุกด้วยความร้อนของน้ำ","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"สีใดหมายถึงให้ไปได้ในไฟจราจร?","แดง|เหลือง|เขียว|น้ำเงิน","เขียว","สีที่อยู่ล่างสุดของเสาไฟ","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ส่วนประกอบใดของพืชที่ทำหน้าที่พยุงลำต้น?","ใบ|ดอก|ราก|ลำต้น","ลำต้น","โครงสร้างหลักที่ชูกิ่งก้าน","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"เราควรใช้สิ่งใดแปรงฟันเพื่อให้สะอาด?","สบู่|แปรงสีฟัน|แปรงถูพื้น|หวี","แปรงสีฟัน","ใช้คู่กับยาสีฟัน","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"พยัญชนะไทยตัวที่ 2 คืออะไร?","ก|ข|ฃ|ค","ข","ข.ไข่ ในเล้า","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"สัตว์ชนิดใดมีลายพาดกลอนและดุร้าย?","สิงโต|เสือ|ม้าลาย|ยีราฟ","เสือ","เจ้าแห่งป่าเขตร้อน","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"10 + 20 = ?","10|20|30|40","30","บวกเลขหลักสิบ","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ในคอมพิวเตอร์ RAM ย่อมาจาก Random Access ... ?","Module|Memory|Mainframe|Matrix","Memory","หน่วยความจำชั่วคราว","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใน JavaScript คำสั่ง 'Array.reverse()' ทำหน้าที่อะไร?","ลบข้อมูล|สลับลำดับจากหลังมาหน้า|หาค่าเฉลี่ย|เรียงจากน้อยไปมาก","สลับลำดับจากหลังมาหน้า","Reverse order","เทคโนโลยี","level-2|dev",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ดาวเคราะห์ดวงใดมีวงแหวนชัดเจนที่สุด?","ดาวพฤหัสบดี|ดาวเสาร์|ยูเรเนัส|เนปจูน","ดาวเสาร์","Saturn มีวงแหวนน้ำแข็งและฝุ่น","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใครคือผู้ประดิษฐ์โทรศัพท์เครื่องแรก?","เอดิสัน|เกรแฮม เบลล์|นิวตัน|เทสลา","เกรแฮม เบลล์","Alexander Graham Bell","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"จังหวัดใดขึ้นชื่อเรื่อง 'เมืองย่าโม'?","ขอนแก่น|นครราชสีมา|บุรีรัมย์|ชัยภูมิ","นครราชสีมา","ประตูสู่อีสาน","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ปุ่มลัด 'Ctrl + A' ใช้ทำอะไร?","คัดลอก|วาง|เลือกทั้งหมด|ลบ","เลือกทั้งหมด","Select All","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"สัตว์ชนิดใดเป็นสัตว์เลี้ยงลูกด้วยนมที่อาศัยในน้ำ?","ปลาฉลาม|โลมา|ปลากระเบน|ม้าน้ำ","โลมา","หายใจด้วยปอด","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"สีแดง ผสม เหลือง ได้สีอะไร?","ส้ม|ม่วง|เขียว|น้ำตาล","ส้ม","สีของผลส้ม","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"มหาสมุทรที่ลึกที่สุดในโลกคือ?","แอตแลนติก|อินเดีย|แปซิฟิก|อาร์กติก","แปซิฟิก","มีร่องลึกมาเรียนา","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"50 x 3 = ?","100|150|180|200","150","คูณเลขหลักสิบ","คณิตคิดไว","level-2|math",2,5,5,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใน Cloud Computing SaaS ย่อมาจาก Software as a ... ?","System|Service|Source|Storage","Service","โมเดลซอฟต์แวร์ผ่านอินเทอร์เน็ต","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใน Node.js โมดูล 'path' ใช้ทำอะไร?","จัดการไฟล์|จัดการเส้นทางไฟล์และโฟลเดอร์|จัดการเน็ต|เข้ารหัส","จัดการเส้นทางไฟล์และโฟลเดอร์","Path Manipulation","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใครคือพระมหากษัตริย์ที่ประกาศอิสรภาพที่เมืองแครง?","พระเจ้าตากสิน|สมเด็จพระนเรศวร|ร.1|ร.5","สมเด็จพระนเรศวร","มหาราชผู้กอบกู้เอกราช","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ธาตุใดมีสัญลักษณ์ 'O'?","ออสเมียม|ออกซิเจน|ทองแดง|เหล็ก","ออกซิเจน","Oxygen","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"แม่น้ำสายที่ยาวที่สุดในยุโรปคือ?","ไรน์|ดานูบ|โวลกา|เซน","โวลกา","Volga River ในรัสเซีย","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"อวัยวะใดกรองของเสียและผลิตปัสสาวะ?","ตับ|ไต|ปอด|หัวใจ","ไต","Kidney","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใครคือผู้วาด 'Mona Lisa'?","ปิกัสโซ|แวน โก๊ะ|ดา วินชี|โมเนต์","ดา วินชี","Leonardo da Vinci","ศิลปะ","level-3|world",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ประเทศที่มีพื้นที่กว้างที่สุดในทวีปเอเชียคือ?","อินเดีย|รัสเซีย|จีน|ญี่ปุ่น","รัสเซีย","นับรวมส่วนยุโรปด้วย","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"วิตามินใดช่วยบำรุงสายตา?","วิตามินเอ|วิตามินบี|วิตามินซี|วิตามินดี","วิตามินเอ","พบมากในแครอทและฟักทอง","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ผลรวมมุมภายในของรูปสี่เหลี่ยมคือ?","180|270|360|450","360","กฎเรขาคณิต","คณิตศาสตร์","level-3|math",3,10,10,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใน Software Design 'SOLID' ตัว L หมายถึงอะไร?","Liskov Substitution|Layering|Linking|Logging","Liskov Substitution","คลาสลูกต้องแทนที่คลาสแม่ได้","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใน Node.js เฟสใดรัน callbacks ของ setTimeout?","Poll|Check|Timers|Close","Timers","เฟสแรกของ Event Loop","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"สงครามเย็นเป็นการแข่งขันระหว่างใคร?","เยอรมนี-ญี่ปุ่น|สหรัฐฯ-โซเวียต|อังกฤษ-ฝรั่งเศส|จีน-อินเดีย","สหรัฐฯ-โซเวียต","สงครามทางอุดมการณ์","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ดาวเคราะห์ดวงใดได้ฉายา 'เตาไฟแช่แข็ง'?","ดาวพุธ|ดาวศุกร์|ดาวอังคาร|เนปจูน","ดาวพุธ","ใกล้ดวงอาทิตย์แต่ไม่มีบรรยากาศรักษาร้อน","วิทยาศาสตร์","level-4|astronomy",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"จังหวัดที่อยู่ใต้สุดของไทยคือ?","นราธิวาส|สงขลา|ยะลา|สตูล","ยะลา","อำเภอเบตง","ภูมิศาสตร์","level-4|thai",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ในการส่งข้อมูล HTTPS ตัว S คือ?","System|Secure|Simple|Standard","Secure","การส่งข้อมูลแบบเข้ารหัส","เทคโนโลยี","level-4|tech",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"ใครคือผู้ค้นพบทฤษฎีแรงโน้มถ่วง?","ไอน์สไตน์|นิวตัน|กาลิเลโอ|ฮอว์คิง","นิวตัน","Isaac Newton","วิทยาศาสตร์","level-4|physics",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"เหตุการณ์ '14 ตุลา' เกิดขึ้นปีใด?","2510|2516|2519|2535","2516","การเรียกร้องประชาธิปไตย","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
"Design Pattern แบบ 'Factory' ใช้สำหรับทำอะไร?","จัดการ DB|สร้างวัตถุ (Object)|ลบข้อมูล|ส่งอีเมล","สร้างวัตถุ (Object)","Creational Pattern","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:30:00.000Z,2026-04-06T02:30:00.000Z
