text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ใดใช้สำหรับพิมพ์เอกสารลงบนกระดาษ?","เมาส์|เครื่องพิมพ์ (Printer)|หน้าจอ|ลำโพง","เครื่องพิมพ์ (Printer)","ใช้หมึกในการพิมพ์ข้อความและรูปภาพ","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"สัตว์ชนิดใดมีกระดองแข็งและเดินได้ช้ามาก?","กระต่าย|สิงโต|เต่า|นก","เต่า","เป็นสัตว์เลื้อยคลานที่มีอายุยืน","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"เราใช้สิ่งใดในการดูเข็มทิศเพื่อหาทิศทาง?","กระจก|เข็มทิศ|แว่นขยาย|ไม้บรรทัด","เข็มทิศ","ใช้พลังงานจากแม่เหล็กโลก","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"อาหารประจำชาติของอิตาลีที่เป็นเส้นยาวๆ เรียกว่าอะไร?","พิซซ่า|สปาเกตตี|ซูชิ|เบอร์เกอร์","สปาเกตตี","หนึ่งในประเภทของพาสต้า","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"สีใดที่ใช้บอกว่า 'ทางโล่ง' หรือ 'ไปได้' ในไฟจราจร?","แดง|เหลือง|เขียว|ฟ้า","เขียว","สีที่อยู่ล่างสุดของเสาไฟจราจร","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"ส่วนประกอบใดของพืชที่ทำหน้าที่สร้างอาหารผ่านการสังเคราะห์แสง?","ราก|ลำต้น|ใบ|ดอก","ใบ","มีสารสีเขียวที่เรียกว่าคลอโรฟิลล์","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"เราควรใช้สิ่งใดทำความสะอาดฟันทุกเช้าและเย็น?","สบู่|แชมพู|ยาสีฟัน|น้ำยาล้างจาน","ยาสีฟัน","ใช้คู่กับแปรงสีฟัน","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"เลข ๕ ในภาษาไทยเขียนแทนเลขอะไรในอารบิก?","3|4|5|6","5","เลขที่มีหัวม้วนด้านบน","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"สัตว์ชนิดใดมีลายทางสีส้มดำและเป็นนักล่า?","สิงโต|เสือ|ยีราฟ|หมี","เสือ","สัตว์กินเนื้อที่ดุร้าย","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
"10 - 6 = ?","2|3|4|5","4","สิบหักออกหก","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T02:00:00.000Z,2026-04-06T02:00:00.000Z
