text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดวิ่งเร็วที่สุดในโลก?","สิงโต|เสือชีตาห์|ม้า|กวางเรนเดียร์","เสือชีตาห์","สัตว์ตระกูลแมวที่มีจุดตามตัว","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"อวัยวะใดทำหน้าที่สูบฉีดเลือดไปเลี้ยงร่างกาย?","ปอด|ตับ|หัวใจ|สมอง","หัวใจ","เต้นอยู่หน้าอกด้านซ้าย","วิทยาศาสตร์","level-1|health",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ผลไม้ชนิดใดมีวิตามินซีสูงและมีรสเปรี้ยว?","กล้วย|ส้ม|แตงโม|มะพร้าว","ส้ม","เปลือกมีน้ำมันหอมระเหย","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"พระอาทิตย์ตกทางทิศใด?","เหนือ|ใต้|ตะวันออก|ตะวันตก","ตะวันตก","ทิศที่ตรงข้ามกับทิศตะวันออก","วิทยาศาสตร์","level-1|general",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ใครเป็นผู้ช่วยสอนในโรงเรียน?","ครู|หมอ|ตำรวจ|ทหาร","ครู","ผู้ประสิทธิ์ประสาทวิชา","อาชีพ","level-1|job",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ประเทศไทยมีกี่ฤดู (โดยหลัก)?","2 ฤดู|3 ฤดู|4 ฤดู|5 ฤดู","3 ฤดู","ร้อน ฝน และหนาว","ความรู้ทั่วไป","level-1|thai",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"สิ่งใดใช้เขียนบนกระดานดำ?","ปากกา|ดินสอ|ชอล์ก|พู่กัน","ชอล์ก","ทำจากแคลเซียมคาร์บอเนต","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"เราควรดื่มน้ำวันละประมาณกี่แก้ว?","2 แก้ว|4 แก้ว|8 แก้ว|15 แก้ว","8 แก้ว","เพื่อสุขภาพที่ดี","สุขภาพ","level-1|health",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"สัตว์ชนิดใดออกลูกเป็นไข่?","แมว|สุนัข|ไก่|วัว","ไก่","สัตว์ปีกส่วนใหญ่เป็นแบบนี้","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"รุ้งกินน้ำมีทั้งหมดกี่สี?","5 สี|6 สี|7 สี|8 สี","7 สี","ม่วง คราม น้ำเงิน...","วิทยาศาสตร์","level-1|science",1,1,1,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ใครคือผู้ประดิษฐ์โทรศัพท์เครื่องแรกของโลก?","อเล็กซานเดอร์ เกรแฮม เบลล์|โทมัส เอดิสัน|นิโคลา เทสลา|เจมส์ วัตต์","อเล็กซานเดอร์ เกรแฮม เบลล์","จดสิทธิบัตรในปี 1876","ประวัติศาสตร์","level-2|tech",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"อวัยวะใดที่ช่วยให้ปลาทรงตัวได้ในน้ำ?","เหงือก|ตา|ครีบ|เกล็ด","ครีบ","เปรียบเสมือนหางเสือของเรือ","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"กำแพงเมืองจีนสร้างขึ้นเพื่อป้องกันศัตรูจากทิศใด?","เหนือ|ใต้|ตะวันออก|ตะวันตก","เหนือ","ป้องกันพวกมองโกล","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ธงชาติไทยมีสีอะไรบ้าง?","แดง-ขาว-น้ำเงิน|แดง-เหลือง-เขียว|แดง-ขาว-เขียว|ขาว-น้ำเงิน-เหลือง","แดง-ขาว-น้ำเงิน","สีแดงคือชาติ สีขาวคือศาสนา...","ความรู้ทั่วไป","level-2|thai",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ภูเขาที่สูงที่สุดในประเทศไทยคือ?","ดอยอินทนนท์|ดอยเชียงดาว|ดอยตุง|ภูกระดึง","ดอยอินทนนท์","อยู่ที่จังหวัดเชียงใหม่","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ดาวเคราะห์ดวงใดที่เรียกว่า 'ดาวแดง'?","ดาวศุกร์|ดาวอังคาร|ดาวเสาร์|ดาวพุธ","ดาวอังคาร","เพราะมีสนิมเหล็กบนพื้นผิวมาก","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ภาษาทางการของประเทศบราซิลคือภาษาอะไร?","สเปน|อังกฤษ|ฝรั่งเศส|โปรตุเกส","โปรตุเกส","เป็นประเทศเดียวในอเมริกาใต้ที่ใช้ภาษานี้","ความรู้ทั่วไป","level-2|world",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ทวีปใดที่มีขนาดเล็กที่สุดในโลก?","ยุโรป|ออสเตรเลีย|แอนตาร์กติกา|อเมริกาใต้","ออสเตรเลีย","ทวีปที่เป็นทั้งประเทศและเกาะ","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"1 ปี (ปกติ) มีกี่วัน?","360 วัน|364 วัน|365 วัน|366 วัน","365 วัน","โลกโคจรรอบดวงอาทิตย์ 1 รอบ","ความรู้ทั่วไป","level-2|general",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"แมงมุมมีกี่ขา?","4 ขา|6 ขา|8 ขา|10 ขา","8 ขา","แมลงมี 6 ขา แต่แมงมี...","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ใครเป็นคนประดิษฐ์อักษรไทย?","พ่อขุนรามคำแหง|พระเจ้าตากสิน|ร.1|ร.5","พ่อขุนรามคำแหง","ศิลาจารึกหลักที่ 1","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"ธาตุใดมีสัญลักษณ์ทางเคมีว่า 'Ag'?","ทองคำ|เงิน|ทองแดง|ปรอท","เงิน","มาจากภาษาละตินว่า Argentum","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
"กรุงรัตนโกสินทร์สถาปนาขึ้นในปี พ.ศ. ใด?","2310|2325|2350|2400","2325","โดยพระบาทสมเด็จพระพุทธยอดฟ้าจุฬาโลกฯ","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-05T16:26:46.562Z,2026-04-05T16:26:46.562Z
