text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ที่ใช้รับสัญญาณอินเทอร์เน็ต Wi-Fi ในบ้าน?","เมาส์|เราเตอร์ (Router)|ลำโพง|เครื่องพิมพ์","เราเตอร์ (Router)","Router","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"สัตว์ชนิดใดมีลายพาดกลอนและเป็นสัตว์กินเนื้อ?","ม้าลาย|เสือ|สิงโต|แมว","เสือ","Tiger","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"เราใช้สิ่งใดในการเขียนบนกระดาษและลบออกได้?","ปากกา|ดินสอ|สีไม้|พู่กัน","ดินสอ","ทำจากแกรไฟต์","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"อาหารประจำชาติของเวียดนามที่เป็นเส้นน้ำใสคืออะไร?","เฝอ|ราเมง|พาสต้า|ต้มยำ","เฝอ","Pho","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"ไฟจราจรสีแดงหมายถึงอะไร?","เตรียมหยุด|ให้ไปได้|ให้หยุดรถ|ขับเร็วๆ","ให้หยุดรถ","Stop","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"ส่วนประกอบใดพืชใช้ดูดน้ำ?","ใบ|ดอก|ราก|ผล","ราก","อยู่ใต้ดิน","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"ควรล้างมือนานเท่าไหร่ฆ่าเชื้อ?","5 วินาที|20 วินาที|1 นาที|5 นาที","20 วินาที","เพลงช้าง 2 รอบ","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"พยัญชนะไทยตัวแรกคือ?","ก|ข|ค|ฮ","ก","ก.ไก่","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"สัตว์ที่คอยาวที่สุด?","ม้า|ยีราฟ|ช้าง|กวาง","ยีราฟ","Giraffe","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"50 + 50 = ?","80|90|100|120","100","บวกง่ายๆ","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"URL ย่อมาจาก Uniform Resource ... ?","Link|Locator|List|Label","Locator","ที่อยู่เว็บไซต์","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"JavaScript 'Array.push()' ทำหน้าที่?","ลบข้อมูล|เพิ่มข้อมูลตัวท้าย|สุ่ม|หาค่าสูงสุด","เพิ่มข้อมูลตัวท้าย","Append","เทคโนโลยี","level-2|dev",2,5,5,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"ดาวเคราะห์ใดวงแหวนสวยงามสุด?","อังคาร|พฤหัสบดี|เสาร์|เนปจูน","เสาร์","Saturn","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"ผู้ประดิษฐ์โทรศัพท์คนแรก?","เอดิสัน|เบลล์|นิวตัน|เทสลา","เบลล์","Alexander Graham Bell","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"จังหวัดใดเมืองย่าโม?","ขอนแก่น|นครราชสีมา|บุรีรัมย์|ชัยภูมิ","นครราชสีมา","โคราช","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"ปุ่ม 'Ctrl + V' คือ?","Save|Cut|Paste|Undo","Paste","วางข้อมูล","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
"สัตว์เลี้ยงลูกด้วยนมในทะเล?","ฉลาม|โลมา|กระเบน|ม้าน้ำ","โลมา","Dolphin","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-06T03:50:00.000Z,2026-04-06T03:50:00.000Z
