text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ใดใช้สำหรับรับสัญญาณ Wi-Fi เข้าสู่สมาร์ทโฟน?","ชิป Wi-Fi|หน้าจอ|ลำโพง|กล้อง","ชิป Wi-Fi","ส่วนประกอบภายในที่รับคลื่นวิทยุ","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"สัตว์ชนิดใดมีแปดขาและสร้างใยดักแมลง?","มด|ผึ้ง|แมงมุม|ผีเสื้อ","แมงมุม","Spider","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"เราใช้สิ่งใดในการตัดผมให้สั้นลง?","กรรไกร|มีดทำครัว|ไม้บรรทัด|ดินสอ","กรรไกร","ของมีคมที่ใช้ในร้านตัดผม","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"อาหารประจำชาติของไทยที่มีเส้นผัดกับถั่วคือ?","ผัดซีอิ๊ว|ผัดไทย|ต้มยำ|ข้าวมันไก่","ผัดไทย","Pad Thai","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"สีไฟจราจรใดบอกให้ 'ไปได้'?","แดง|เหลือง|เขียว|ฟ้า","เขียว","สีที่แสดงความปลอดภัยในการข้าม","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ส่วนประกอบใดของพืชทำหน้าที่สร้างอาหาร?","ราก|ใบ|ดอก|ลำต้น","ใบ","มีกระบวนการสังเคราะห์แสง","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"เราควรแปรงฟันวันละกี่ครั้งเป็นอย่างน้อย?","1 ครั้ง|2 ครั้ง|3 ครั้ง|4 ครั้ง","2 ครั้ง","เช้าและก่อนนอน","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"พยัญชนะไทยตัวแรกคืออะไร?","ก|ข|ค|ง","ก","ก.ไก่","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"สัตว์ชนิดใดส่งเสียงร้อง 'เมี๊ยว เมี๊ยว'?","สุนัข|แมว|เป็ด|ไก่","แมว","สัตว์เลี้ยงที่ชอบจับหนู","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"5 x 5 = ?","15|20|25|30","25","บวเลขง่ายๆ","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ในคอมพิวเตอร์ CPU ย่อมาจาก Central ... Unit?","Power|Processing|Programming|Primary","Processing","สมองของคอมพิวเตอร์","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใน JavaScript คำสั่ง 'Array.pop()' ทำอะไร?","เพิ่มข้อมูล|ลบตัวสุดท้าย|สลับที่|หาผลรวม","ลบตัวสุดท้าย","Remove last element","เทคโนโลยี","level-2|dev",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ดาวเคราะห์ดวงใดมีบริวารมากที่สุดในปัจจุบัน?","ดาวอังคาร|ดาวพฤหัสบดี|ดาวเสาร์|เนปจูน","ดาวเสาร์","Saturn แซงหน้าดาวพฤหัสบดีด้วยการค้นพบใหม่ๆ","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใครคือผู้ค้นพบวัคซีนป้องกันโรคพิษสุนัขบ้า?","หลุยส์ ปาสเตอร์|เอดิสัน|นิวตัน|เฟลมมิ่ง","หลุยส์ ปาสเตอร์","Louis Pasteur","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"จังหวัดใดตั้งอยู่ทางทิศเหนือสุดของไทย?","เชียงใหม่|เชียงราย|แม่ฮ่องสอน|พะเยา","เชียงราย","อำเภอแม่สาย","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ปุ่มลัด 'Ctrl + X' คืออะไร?","Copy|Paste|Cut|Undo","Cut","ตัดข้อมูล","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"สัตว์ชนิดใดเป็นสัตว์เลือดเย็น?","สุนัข|นก|จระเข้|แมว","จระเข้","สัตว์เลื้อยคลาน","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"สีแดง ผสม น้ำเงิน ได้สีอะไร?","ม่วง|ส้ม|เขียว|ชมพู","ม่วง","ผสมแม่สีพื้นฐาน","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ประเทศที่มีพื้นที่ใหญ่ที่สุดในโลกคือ?","จีน|สหรัฐฯ|รัสเซีย|แคนาดา","รัสเซีย","Russia","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"12 x 5 = ?","50|60|70|80","60","คณิตคิดไว","level-2|math",2,5,5,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ในเรื่อง Big Data '3V' คือ Volume, Velocity และอะไร?","Variety|Value|Visual|Validity","Variety","ความหลากหลายของข้อมูล","เทคโนโลยี","level-3|bigdata",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใน Node.js โมดูล 'path' ใช้ทำอะไร?","จัดการเน็ต|จัดการเส้นทางไฟล์|จัดการฐานข้อมูล|จัดการ OS","จัดการเส้นทางไฟล์","File Path handling","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใครคือบิดาแห่งประวัติศาสตร์ไทย?","ร.4|ร.5|กรมพระยาดำรงราชานุภาพ|ร.6","กรมพระยาดำรงราชานุภาพ","ทรงรวบรวมข้อมูลประวัติศาสตร์สำคัญ","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ 'Na'?","ไนโตรเจน|โซเดียม|นีออน|เหล็ก","โซเดียม","Natrium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"คลองสุเอซ เชื่อมทะเลใดบ้าง?","แดง-เมดิเตอร์เรเนียน|แดง-ดำ|เมดิเตอร์เรเนียน-แอตแลนติก|ดำ-ขาว","แดง-เมดิเตอร์เรเนียน","Suez Canal ในอียิปต์","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"อวัยวะใดทำหน้าที่กำจัดสารพิษในเลือด?","หัวใจ|ไต|ตับ|ม้าม","ตับ","Liver","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใครคือผู้วาด 'The Starry Night'?","ดา วินชี|แวน โก๊ะ|ปิกัสโซ|โมเนต์","แวน โก๊ะ","Vincent van Gogh","ศิลปะ","level-3|world",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ประเทศที่มีเกาะมากที่สุดในอาเซียนคือ?","ฟิลิปปินส์|ไทย|เวียดนาม|อินโดนีเซีย","อินโดนีเซีย","มีมากกว่า 17,000 เกาะ","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"วิตามินใดช่วยป้องกันโรคปากนกกระจอก?","A|B2|C|D","B2","Riboflavin","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ในคณิตศาสตร์ 'เลขพัลลภ' (Palindrome) คืออะไร?","เลขเฉพาะ|เลขที่อ่านหน้าหลังได้เท่าเดิม|เลขลบ|เลขคู่","เลขที่อ่านหน้าหลังได้เท่าเดิม","เช่น 121, 5005","คณิตศาสตร์","level-3|math",3,10,10,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ในการเขียนโปรแกรม DRY ย่อมาจาก?","Don't Repeat Yourself|Do Right Yearly|Data Real Yield|Drive Real Yes","Don't Repeat Yourself","เน้นลดความซ้ำซ้อน","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใน Node.js เฟสใดรัน callbacks ของ I/O?","Poll|Check|Timers|Close","Poll","หัวใจของ Async I/O","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"สงครามโลกครั้งที่ 1 สิ้นสุดปี ค.ศ. ใด?","1914|1918|1939|1945","1918","ยุติด้วยสนธิสัญญาแวร์ซาย","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ดาวเคราะห์ใดได้รับฉายา 'ดาวแดง'?","ดาวศุกร์|ดาวอังคาร|ดาวพุธ|เนปจูน","ดาวอังคาร","Mars มีออกไซด์เหล็กบนผิวมาก","วิทยาศาสตร์","level-4|astronomy",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"จังหวัดใดอยู่ใต้สุดของไทย?","สงขลา|นราธิวาส|ยะลา|สตูล","ยะลา","อำเภอเบตง","ภูมิศาสตร์","level-4|thai",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใน OSI Model ชั้นที่ 3 คือชั้นอะไร?","Data Link|Network|Transport|Physical","Network","จัดการเรื่อง Routing และ IP","เทคโนโลยี","level-4|tech",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใครคือผู้ค้นพบนิวตรอน?","นิวตัน|รัทเทอร์ฟอร์ด|เจมส์ แชดวิก|ไอน์สไตน์","เจมส์ แชดวิก","James Chadwick","วิทยาศาสตร์","level-4|physics",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"เหตุการณ์ '14 ตุลา' เกิดขึ้นปี พ.ศ. ใด?","2510|2516|2519|2535","2516","การเรียกร้องประชาธิปไตย","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"Design Pattern แบบ Observer มีเพื่ออะไร?","สร้างวัตถุ|แจ้งเตือนวัตถุอื่นเมื่อสถานะเปลี่ยน|ลบข้อมูล|วนลูป","แจ้งเตือนวัตถุอื่นเมื่อสถานะเปลี่ยน","Behavioral Pattern","เทคโนโลยี","level-4|dev",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใครแต่งเรื่อง 'พระอภัยมณี'?","ร.2|สุนทรภู่|ร.6|น.ม.ส.","สุนทรภู่","กวีเอกระดับโลกของไทย","วรรณคดี","level-4|thai",4,15,15,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ในฐานข้อมูล CAP Theorem ตัว A คือ?","Accuracy|Availability|Access|Atomicity","Availability","ระบบต้องพร้อมใช้เสมอ","เทคโนโลยี","level-5|dev",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"อนุภาคใดในอะตอมไม่มีประจุไฟฟ้า?","โปรตอน|นิวตรอน|อิเล็กตรอน|โฟตอน","นิวตรอน","Neutron","วิทยาศาสตร์","level-5|physics",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ธาตุใดมีจุดหลอมเหลวสูงสุด?","เหล็ก|ทองคำ|ทังสเตน|คาร์บอน","คาร์บอน","แกรไฟต์ระเหิดที่อุณหภูมิสูงมาก","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใครคือบิดาแห่งคอมพิวเตอร์สมัยใหม่?","แบบบิจ|อลัน ทัวริง|จอบส์|เกตส์","อลัน ทัวริง","Alan Turing","เทคโนโลยี","level-5|tech",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"การโจมตีแบบ 'Zero-day' คืออะไร?","โจมตีตอนเที่ยงคืน|ใช้ช่องโหว่ที่ยังไม่มี Patch|โจมตีไวรัสเก่า|ไม่มีข้อมูล","ใช้ช่องโหว่ที่ยังไม่มี Patch","ไม่มีเวลาให้ป้องกัน","เทคโนโลยี","level-5|security",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ปรากฏการณ์ 'Quantum Entanglement' คืออะไร?","ดาวระเบิด|อนุภาคพัวพันสัมพันธ์กันไม่ว่าจะห่างแค่ไหน|แสงหักเห|ความร้อนสูง","อนุภาคพัวพันสัมพันธ์กันไม่ว่าจะห่างแค่ไหน","Spooky action at a distance","วิทยาศาสตร์","level-5|physics",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ประเทศที่มีเขตเวลามากที่สุดคือ?","รัสเซีย|จีน|ฝรั่งเศส|สหรัฐฯ","ฝรั่งเศส","รวมดินแดนโพ้นทะเล (12 เขต)","ภูมิศาสตร์","level-5|world",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"สงครามที่กินเวลานาน 116 ปี คือ?","ร้อยปี|โลกครั้งที่ 2|เย็น|ฝิ่น","ร้อยปี","Hundred Years' War","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"รูปแบบ 'Microservices' สื่อสารข้ามกันผ่านอะไร?","Shared DB|API (REST/gRPC)|Global Var|Shared Memory","API (REST/gRPC)","Inter-service communication","เทคโนโลยี","level-5|dev",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
"ใครคือบิดาแห่งเคมีสมัยใหม่?","แอนตวน ลาวัวซีเย|เมนเดเลอีฟ|พรีสต์ลีย์|นิวตัน","แอนตวน ลาวัวซีเย","Antoine Lavoisier","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-06T02:45:00.000Z,2026-04-06T02:45:00.000Z
