text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ใดใช้สำรองไฟฟ้าเมื่อไฟดับ?","UPS|CPU|RAM|เมาส์","UPS","Uninterruptible Power Supply","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"สัตว์ชนิดใดมีลายทางสีส้มดำ?","สิงโต|เสือ|ม้าลาย|ยีราฟ","เสือ","เจ้าป่าเขตร้อน","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"เราใช้สิ่งใดในการเขียนกระดานไวท์บอร์ด?","ชอล์ก|ปากกาเคมี (Marker)|ดินสอ|สีไม้","ปากกาเคมี (Marker)","ลบออกได้ง่าย","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"อาหารเกาหลีที่เป็นผักดองเผ็ดคืออะไร?","ซูชิ|กิมจิ|ต้มยำ|เฝอ","กิมจิ","Kimchi","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ไฟจราจรสีเขียวหมายถึงอะไร?","เตรียมหยุด|หยุด|ให้ไปได้|ห้ามเลี้ยว","ให้ไปได้","สีของความปลอดภัย","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ส่วนประกอบใดของพืชชูกิ่งก้านใบ?","ราก|ลำต้น|ดอก|ผล","ลำต้น","อยู่เหนือดินเป็นแกนหลัก","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"เราควรใช้สิ่งใดล้างหน้าให้สะอาด?","แชมพู|สบู่หรือโฟมล้างหน้า|น้ำหอม|แป้ง","สบู่หรือโฟมล้างหน้า","ขจัดความมันและฝุ่น","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"พยัญชนะไทยตัวสุดท้ายคืออะไร?","ห|ฬ|อ|ฮ","ฮ","ฮ.นกฮูก ตาโต","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"สัตว์บกที่ใหญ่ที่สุดในโลก?","ยีราฟ|ช้าง|แรด|เสือ","ช้าง","Elephant","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"100 / 4 = ?","20|25|30|35","25","บวเลขพื้นฐาน","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ในคอมพิวเตอร์ RAM ย่อมาจาก Random ... Memory?","Read|Ready|Access|Active","Access","หน่วยความจำชั่วคราว","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ใน JavaScript 'Array.reverse()' ทำหน้าที่อะไร?","ลบข้อมูล|สลับลำดับจากหลังมาหน้า|หาค่าเฉลี่ย|เรียงน้อยไปมาก","สลับลำดับจากหลังมาหน้า","Reverse current order","เทคโนโลยี","level-2|dev",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ดาวเคราะห์ดวงใดมีบริวารมากที่สุดในระบบสุริยะ?","อังคาร|พฤหัสบดี|เสาร์|เนปจูน","เสาร์","Saturn (ค้นพบใหม่เรื่อยๆ)","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ใครคือผู้ประดิษฐ์โทรศัพท์?","เอดิสัน|เบลล์|นิวตัน|เทสลา","เบลล์","Alexander Graham Bell","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"จังหวัดใดขึ้นชื่อเรื่อง 'หลวงพ่อโสธร'?","สมุทรปราการ|ฉะเชิงเทรา|ชลบุรี|ระยอง","ฉะเชิงเทรา","แปดริ้ว","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ปุ่มลัด 'Ctrl + A' คืออะไร?","Copy|Select All|Delete|Save","Select All","เลือกข้อมูลทั้งหมด","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"สัตว์ชนิดใดเป็นสัตว์เลี้ยงลูกด้วยนมที่อาศัยในน้ำ?","ฉลาม|โลมา|กระเบน|ม้าน้ำ","โลมา","หายใจด้วยปอด","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"สีแดง ผสม เหลือง ได้สีอะไร?","ส้ม|ม่วง|เขียว|น้ำตาล","ส้ม","สีโทนร้อน","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"มหาสมุทรที่ลึกที่สุดคือ?","แอตแลนติก|อินเดีย|แปซิฟิก|อาร์กติก","แปซิฟิก","มีร่องลึกมาเรียนา","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"25 x 4 = ?","80|100|120|150","100","การคูณหลักสิบ","คณิตคิดไว","level-2|math",2,5,5,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ในระบบฐานข้อมูล ACID ตัว 'C' หมายถึง?","Consistency|Capacity|Complexity|Cores","Consistency","ความถูกต้องตรงกันของข้อมูล","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"Node.js โมดูลใดใช้จัดการเรื่อง 'Filesystem'?","http|fs|path|os","fs","ย่อมาจาก File System","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ใครคือมหาราชที่ประดิษฐ์อักษรไทย?","นเรศวร|ตากสิน|พ่อขุนรามคำแหง|ร.1","พ่อขุนรามคำแหง","ศิลาจารึกหลักที่ 1","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ธาตุใดมีสัญลักษณ์ 'Na'?","ไนโตรเจน|โซเดียม|นีออน|เหล็ก","โซเดียม","Natrium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"แม่น้ำที่ยาวที่สุดในโลกคือ?","อเมซอน|แยงซี|ไนล์|โขง","ไนล์","Nile River","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"อวัยวะใดฟอกเลือดและผลิตปัสสาวะ?","ตับ|ไต|ปอด|หัวใจ","ไต","Kidney","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"ใครวาด 'The Last Supper'?","ดา วินชี|ปิกัสโซ|แวน โก๊ะ|โมเนต์","ดา วินชี","Leonardo da Vinci","ศิลปะ","level-3|world",3,10,10,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
"พื้นที่กว้างที่สุดในอาเซียน?","ไทย|ฟิลิปปินส์|เวียดนาม|อินโดนีเซีย","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T03:15:00.000Z,2026-04-06T03:15:00.000Z
