text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดใช้ชีวิตส่วนใหญ่อยู่บนต้นไม้และกินกล้วย?","ช้าง|ยีราฟ|ลิง|เสือ","ลิง","ร้องเจี๊ยกๆ","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"เราใช้สิ่งใดในการเขียนบนกระดานไวท์บอร์ด?","ชอล์ก|ปากกาเคมี (Marker)|ดินสอ|สีไม้","ปากกาเคมี (Marker)","เขียนแล้วลบออกง่าย","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"สีใดที่ใช้เป็นสัญลักษณ์ของความรักในวันวาเลนไทน์?","เหลือง|เขียว|แดง|ดำ","แดง","สีของกุหลาบและหัวใจ","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"อาหารประจำชาติของไทยที่เป็นเส้นผัดใส่กุ้งแห้งและเต้าหู้คืออะไร?","ผัดไทย|ผัดซีอิ๊ว|ราเมง|พาสต้า","ผัดไทย","Pad Thai","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"เราใช้อะไรในการดูทิศทางเพื่อไม่ให้หลงทาง?","กระจก|แว่นขยาย|เข็มทิศ|ไม้บรรทัด","เข็มทิศ","ใช้พลังงานแม่เหล็กโลก","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"สัตว์ชนิดใดออกลูกเป็นไข่และว่ายน้ำได้?","หมา|แมว|เป็ด|สิงโต","เป็ด","มีปากแบนและตีนพังผืด","วิทยาศาสตร์","level-1|animal",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"เราควรใช้สิ่งใดเช็ดตัวหลังอาบน้ำ?","ผ้าห่ม|ผ้าเช็ดตัว|ผ้าม่าน|ผ้าปูโต๊ะ","ผ้าเช็ดตัว","ใช้ซับน้ำตามร่างกาย","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"พยัญชนะไทยตัวแรกคือ ก.ไก่ แล้วตัวที่สองคืออะไร?","ข.ไข่|ค.ควาย|ง.งู|จ.จาน","ข.ไข่","ข.ไข่ ในเล้า","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"สัตว์ชนิดใดมีลายทางขาวดำและอาศัยในแอฟริกา?","เสือ|ม้าลาย|ยีราฟ|กวาง","ม้าลาย","Zebra","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"10 + 10 + 10 = ?","20|30|40|50","30","บวกเลขหลักสิบ","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"เมืองหลวงของประเทศฝรั่งเศสคือเมืองใด?","ลอนดอน|ปารีส|โรม|เบอร์ลิน","ปารีส","Paris เมืองแห่งแฟชั่น","ความรู้ทั่วไป","level-2|world",2,5,5,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
"ดาวเคราะห์ดวงใดมีบริวารมากที่สุด (ข้อมูลปี 2024)?","พฤหัสบดี|เสาร์|ยูเรเนัส|เนปจูน","เสาร์","Saturn มีดวงจันทร์มากกว่า 140 ดวง","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T04:20:00.000Z,2026-04-06T04:20:00.000Z
