text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"สัตว์ชนิดใดมีแปดขาและสร้างใยดักแมลง?","มด|ผึ้ง|แมงมุม|ตั๊กแตน","แมงมุม","Spider","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"เราใช้อะไรในการดูเวลาในแต่ละวัน?","นาฬิกา|ปฏิทิน|แว่นตา|ไฟฉาย","นาฬิกา","Clock","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"วันลอยกระทงตรงกับวันขึ้นกี่ค่ำ?","10 ค่ำ|13 ค่ำ|15 ค่ำ|1 ค่ำ","15 ค่ำ","คืนพระจันทร์เต็มดวง","ความรู้ทั่วไป","level-1|culture",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ผลไม้อะไรมีเปลือกสีแดงและเนื้อสีขาวมีเมล็ดเล็กๆ สีดำ?","แอปเปิล|มังคุด|แก้วมังกร|ส้ม","แก้วมังกร","Dragon Fruit","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"เราควรใช้สิ่งใดตัดผมให้สั้นลง?","กรรไกร|มีดทำครัว|ไม้บรรทัด|ดินสอ","กรรไกร","ของมีคมที่ใช้ในร้านตัดผม","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ส่วนประกอบใดของพืชทำหน้าที่ชูกิ่งก้านใบ?","ราก|ลำต้น|ดอก|ผล","ลำต้น","อยู่เหนือดิน","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"รุ้งกินน้ำมีทั้งหมดกี่สี?","5 สี|6 สี|7 สี|8 สี","7 สี","ม่วง คราม น้ำเงิน...","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สัตว์ชนิดใดเป็นพาหนะในทะเลทราย?","ม้า|วัว|อูฐ|แพะ","อูฐ","มีความอดทนต่อความร้อนสูง","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สีใดที่ใช้บอกความปลอดภัยหรือให้ไปได้?","แดง|เหลือง|เขียว|ฟ้า","เขียว","Green light","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"1 สัปดาห์ มีกี่วัน?","5|6|7|8","7","จันทร์ถึงอาทิตย์","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ดาวเคราะห์ดวงใดที่อยู่ใกล้ดวงอาทิตย์ที่สุด?","ศุกร์|พุธ|อังคาร|โลก","พุธ","Mercury","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"จังหวัดใดทางเหนือที่มีดอยอินทนนท์?","เชียงราย|เชียงใหม่|น่าน|แม่ฮ่องสอน","เชียงใหม่","ยอดเขาสูงที่สุดในไทย","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สัตว์ชนิดใดไม่มีกระดูกสันหลัง?","แมว|นก|ปลาหมึก|จระเข้","ปลาหมึก","Squid","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ใครคือผู้ประดิษฐ์หลอดไฟคนแรก?","เทสลา|เอดิสัน|นิวตัน|วัตต์","เอดิสัน","Thomas Edison","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ประเทศใดมีเกาะมากที่สุดในอาเซียน?","ฟิลิปปินส์|อินโดนีเซีย|ไทย|มาเลเซีย","อินโดนีเซีย","Indonesia","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"หน่วยเงินของอังกฤษคืออะไร?","ดอลลาร์|ปอนด์|ยูโร|เยน","ปอนด์","Pound Sterling","ความรู้ทั่วไป","level-2|finance",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"แม่น้ำสายที่ยาวที่สุดในประเทศไทยคือ?","เจ้าพระยา|ปิง|ชี|มูล","ชี","ความยาวประมาณ 765 กม.","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สีน้ำเงิน ผสม แดง ได้สีอะไร?","ส้ม|ม่วง|เขียว|เทา","ม่วง","ผสมแม่สีหลัก","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"อักษรภาษาอังกฤษมีกี่ตัว?","24|26|28|30","26","A-Z","ความรู้ทั่วไป","level-2|general",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"1 ชั่วโมง มีกี่นาที?","30|60|90|120","60","มาตรฐานเวลาสากล","ความรู้ทั่วไป","level-2|math",2,5,5,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ใครคือผู้วาดภาพ 'The Last Supper'?","ดา วินชี|ปิกัสโซ|แวน โก๊ะ|ราฟาเอล","ดา วินชี","Leonardo da Vinci","ศิลปะ","level-3|world",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Na'?","ไนโตรเจน|โซเดียม|นีออน|เหล็ก","โซเดียม","Natrium","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"เมืองหลวงของออสเตรเลียคือ?","ซิดนีย์|เมลเบิร์น|แคนเบอร์รา|เพิร์ท","แคนเบอร์รา","Canberra","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"วิตามินเอ มีมากในอาหารประเภทใด?","ไขมัน|ผักสีเหลืองส้ม|แป้ง|เนื้อสัตว์แดง","ผักสีเหลืองส้ม","บำรุงสายตา","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ยอดเขาที่สูงที่สุดในประเทศไทยคือ?","ดอยตุง|ภูกระดึง|ดอยอินทนนท์|ดอยแม่สลอง","ดอยอินทนนท์","จังหวัดเชียงใหม่","ภูมิศาสตร์","level-3|thai",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"อวัยวะใดทำหน้าที่กรองของเสียและผลิตปัสสาวะ?","ตับ|ไต|ปอด|หัวใจ","ไต","Kidney","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ใครเป็นผู้ประดิษฐ์อักษรไทย?","พ่อขุนศรีอินทราทิตย์|พ่อขุนรามคำแหง|ร.1|ร.5","พ่อขุนรามคำแหง","ศิลาจารึกหลักที่ 1","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"คลองใดเชื่อมแปซิฟิกและแอตแลนติก?","คลองสุเอซ|คลองปานามา|คลองคีล|คลองไทย","คลองปานามา","Panama Canal","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"วิตามินซี ป้องกันโรคอะไร?","ตาบอดกลางคืน|เหน็บชา|ลักปิดลักเปิด|กระดูกอ่อน","ลักปิดลักเปิด","เลือดออกตามไรฟัน","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"มุมในวงกลมมีกี่องศา?","90|180|270|360","360","มุมรอบจุดศูนย์กลาง","คณิตศาสตร์","level-3|math",3,10,10,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ใครคือผู้ค้นพบทฤษฎีแรงโน้มถ่วง?","ไอน์สไตน์|นิวตัน|กาลิเลโอ|ฮอว์คิง","นิวตัน","Isaac Newton","วิทยาศาสตร์","level-4|physics",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สงครามโลกครั้งที่ 2 สิ้นสุดลงปี ค.ศ. ใด?","1918|1939|1945|1950","1945","หลังญี่ปุ่นยอมจำนน","ประวัติศาสตร์","level-4|world",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ประเทศใดมีพื้นที่ป่าฝนอเมซอนมากที่สุด?","เปรู|บราซิล|โคลอมเบีย|เวเนซุเอลา","บราซิล","Brazil","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ธาตุโลหะชนิดเดียวที่เป็นของเหลวที่อุณหภูมิห้อง?","เหล็ก|ทองแดง|ปรอท|ทองคำ","ปรอท","Mercury","วิทยาศาสตร์","level-4|chemistry",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"เหตุการณ์ 14 ตุลา เกิดปี พ.ศ. ใด?","2510|2516|2519|2535","2516","ประชาธิปไตยไทย","ประวัติศาสตร์","level-4|thai",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"จังหวัดใดเป็นจังหวัดที่ 77 ของไทย?","บึงกาฬ|สระแก้ว|อำนาจเจริญ|หนองบัวลำภู","บึงกาฬ","แยกจากหนองคาย","ภูมิศาสตร์","level-4|thai",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ใครแต่งเรื่อง 'พระอภัยมณี'?","สุนทรภู่|ร.2|ร.6|น.ม.ส.","สุนทรภู่","กวีเอกของไทย","วรรณคดี","level-4|thai",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ดาวเคราะห์ใดหมุนรอบตัวเองในทิศตรงข้ามกับดวงอื่น?","อังคาร|ศุกร์|พฤหัสบดี|เนปจูน","ศุกร์","Venus หมุนตามเข็มนาฬิกา","วิทยาศาสตร์","level-4|astronomy",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สารอาหารใดให้พลังงานสูงที่สุด?","โปรตีน|คาร์โบไฮเดรต|ไขมัน|วิตามิน","ไขมัน","9 แคลอรี่ต่อกรัม","วิทยาศาสตร์","level-4|health",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ทวีปใดมีจำนวนประเทศมากที่สุด?","เอเชีย|ยุโรป|แอฟริกา|อเมริกาใต้","แอฟริกา","54 ประเทศ","ภูมิศาสตร์","level-4|world",4,15,15,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ใครคือบิดาแห่งคอมพิวเตอร์สมัยใหม่?","แบบบิจ|ทัวริง|จอบส์|เกตส์","ทัวริง","Alan Turing","ความรู้ทั่วไป","level-5|world",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ธาตุใดจุดหลอมเหลวสูงสุด?","เหล็ก|ทังสเตน|คาร์บอน|ทองคำ","คาร์บอน","ในรูปแกรไฟต์ระเหิดที่อุณหภูมิสูง","วิทยาศาสตร์","level-5|chemistry",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ประเทศที่มีเกาะมากที่สุดในโลกคือ?","อินโดนีเซีย|ฟิลิปปินส์|สวีเดน|นอร์เวย์","สวีเดน","มากกว่า 2 แสนเกาะ","ภูมิศาสตร์","level-5|world",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ใครคือบิดาแห่งเศรษฐศาสตร์?","คาร์ล มาร์กซ์|อดัม สมิธ|จอห์น แนช|เคนส์","อดัม สมิธ","Adam Smith","ความรู้ทั่วไป","level-5|world",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สงครามร้อยปีสู้กันกี่ปี?","100 ปี|110 ปี|116 ปี|120 ปี","116 ปี","ระหว่างอังกฤษและฝรั่งเศส","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"ใครเสนอทฤษฎีการคัดเลือกโดยธรรมชาติ?","เมนเดล|ดาร์วิน|ปาสเตอร์|นิวตัน","ดาร์วิน","Charles Darwin","วิทยาศาสตร์","level-5|biology",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สมการ Schrödinger สำคัญในวิชาใด?","คลาสสิก|ควอนตัม|พันธุศาสตร์|ธรณี","ควอนตัม","Quantum mechanics","วิทยาศาสตร์","level-5|physics",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"วิกฤตเศรษฐกิจ Hamburger เริ่มปี ค.ศ. ใด?","1997|2000|2008|2019","2008","วิกฤตซับไพรม์","ประวัติศาสตร์","level-5|economics",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สนธิสัญญาเวสต์ฟาเลียปี ค.ศ. ใด?","1548|1648|1748|1848","1648","จุดกำเนิดรัฐชาติ","ประวัติศาสตร์","level-5|world",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
"สตรีคนแรกได้รางวัลโนเบล?","มารี คูรี|แม่ชีเทเรซา|มาลาลา|อินทิรา","มารี คูรี","Marie Curie","วิทยาศาสตร์","level-5|world",5,20,20,2026-04-06T04:25:00.000Z,2026-04-06T04:25:00.000Z
