text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ใดใช้สำหรับชี้ตำแหน่งและคลิกบนหน้าจอคอมพิวเตอร์?","คีย์บอร์ด|เมาส์|เครื่องพิมพ์|ลำโพง","เมาส์","Mouse","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"สัตว์ชนิดใดมีจมูกยาวที่เรียกว่า 'งวง'?","เสือ|ลิง|ช้าง|ม้า","ช้าง","สัตว์บกขนาดใหญ่ที่สุด","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"เราใช้สิ่งใดในการเขียนบนกระดาษและลบไม่ได้ด้วยยางลบ?","ดินสอ|ปากกา|สีไม้|ชอล์ก","ปากกา","ใช้น้ำหมึกในการเขียน","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"อาหารประจำชาติของอิตาลีที่เป็นแป้งแผ่นกลมโรยชีสคือ?","สปาเกตตี|พิซซ่า|พาสต้า|ลาซานญ่า","พิซซ่า","Pizza","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ไฟจราจรสีแดงหมายถึงอะไร?","ให้ไปได้|ให้หยุดรถ|ให้ชะลอรถ|ให้ขับเร็วขึ้น","ให้หยุดรถ","เพื่อความปลอดภัยที่ทางแยก","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"พืชส่วนใดอยู่ใต้ดินและดูดซึมอาหาร?","ใบ|ดอก|ราก|ผล","ราก","Root","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"เราควรดื่มน้ำวันละประมาณกี่แก้วเพื่อสุขภาพ?","1 แก้ว|4 แก้ว|8 แก้ว|20 แก้ว","8 แก้ว","ปริมาณที่เหมาะสมต่อวัน","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"พยัญชนะไทยตัวแรกคือ ก.ไก่ แล้วตัวที่สองคืออะไร?","ข.ไข่|ค.ควาย|ง.งู|จ.จาน","ข.ไข่","กอ เอ๋ย กอ ไก่...","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"สัตว์ชนิดใดคอยาวและสูงที่สุดในโลก?","ม้า|ยีราฟ|ช้าง|นกกระจอกเทศ","ยีราฟ","กินใบไม้บนยอดไม้","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"10 + 20 = ?","20|30|40|50","30","การบวเลขพื้นฐาน","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ในระบบคอมพิวเตอร์ URL ย่อมาจาก Uniform Resource ... ?","List|Link|Locator|Label","Locator","ที่อยู่ของเว็บไซต์","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ใน JavaScript คำสั่ง 'Array.push()' ทำหน้าที่อะไร?","ลบข้อมูล|เพิ่มข้อมูลต่อท้าย|หาค่าเฉลี่ย|วนลูป","เพิ่มข้อมูลต่อท้าย","Add element to end","เทคโนโลยี","level-2|dev",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ดาวเคราะห์ดวงใดมีบริวารชื่อดวงจันทร์ 'ไททัน'?","ดาวพฤหัสบดี|ดาวเสาร์|ดาวอังคาร|เนปจูน","ดาวเสาร์","Titan เป็นดวงจันทร์ขนาดใหญ่","วิทยาศาสตร์","level-2|astronomy",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ใครคือผู้ประดิษฐ์โทรศัพท์เครื่องแรก?","เอดิสัน|เกรแฮม เบลล์|นิวตัน|เทสลา","เกรแฮม เบลล์","Alexander Graham Bell","ประวัติศาสตร์","level-2|world",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"จังหวัดใดขึ้นชื่อเรื่อง 'พระปฐมเจดีย์'?","นครปฐม|สุพรรณบุรี|ราชบุรี|นนทบุรี","นครปฐม","เจดีย์ที่ใหญ่ที่สุดในไทย","ภูมิศาสตร์","level-2|thai",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ปุ่มลัด 'Ctrl + V' ใช้ทำอะไร?","คัดลอก|ตัด|วาง (Paste)|ลบ","วาง (Paste)","Paste data","เทคโนโลยี","level-2|tech",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"สัตว์ชนิดใดเป็นสัตว์เลี้ยงลูกด้วยนมที่อาศัยในทะเล?","ฉลาม|กระเบน|โลมา|ม้าน้ำ","โลมา","หายใจด้วยปอด","วิทยาศาสตร์","level-2|animal",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"สีน้ำเงิน ผสม เหลือง ได้สีอะไร?","ส้ม|ม่วง|เขียว|น้ำตาล","เขียว","สีของใบไม้","ความรู้ทั่วไป","level-2|art",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"มหาสมุทรที่ใหญ่ที่สุดในโลกคือ?","แอตแลนติก|อินเดีย|แปซิฟิก|อาร์กติก","แปซิฟิก","Pacific Ocean","ภูมิศาสตร์","level-2|world",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"100 / 4 = ?","20|25|30|40","25","การหารเลขพื้นฐาน","คณิตคิดไว","level-2|math",2,5,5,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ในเรื่อง Web Security 'SQL Injection' เป็นการโจมตีที่เป้าหมายใด?","หน้าจอ UI|ระบบเครือข่าย|ฐานข้อมูล (Database)|ฮาร์ดดิสก์","ฐานข้อมูล (Database)","การแทรกคำสั่ง SQL อันตราย","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ใน Node.js โมดูล 'crypto' ใช้สำหรับทำอะไร?","จัดการไฟล์|จัดการ HTTP|การเข้ารหัสข้อมูล (Encryption)|จัดการ OS","การเข้ารหัสข้อมูล (Encryption)","Cryptography and Hashing","เทคโนโลยี","level-3|dev",3,10,10,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ใครคือพระมหากษัตริย์ไทยที่ทรงประกาศอิสรภาพที่เมืองแครง?","ร.1|สมเด็จพระนเรศวร|สมเด็จพระเจ้าตากสิน|พระนารายณ์","สมเด็จพระนเรศวร","กษัตริย์ผู้กอบกู้กรุงศรีอยุธยาครั้งที่ 1","ประวัติศาสตร์","level-3|thai",3,10,10,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ธาตุชนิดใดมีสัญลักษณ์ทางเคมีว่า 'Fe'?","ฟลูออรีน|เหล็ก|ฟอสฟอรัส|เงิน","เหล็ก","Ferrum","วิทยาศาสตร์","level-3|chemistry",3,10,10,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"ยอดเขาที่สูงที่สุดในโลกคือยอดเขาใด?","แอลป์|เอเวอเรสต์|ฟูจิ|คิลิมันจาโร","เอเวอเรสต์","Mount Everest","ภูมิศาสตร์","level-3|world",3,10,10,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
"อวัยวะใดทำหน้าที่แลกเปลี่ยนก๊าซในร่างกายมนุษย์?","ตับ|ไต|ปอด|หัวใจ","ปอด","Lungs","วิทยาศาสตร์","level-3|health",3,10,10,2026-04-06T02:40:00.000Z,2026-04-06T02:40:00.000Z
