text,options,answer,hint,category,tags,difficulty,points,requiredCoins,createdAt,updatedAt
"อุปกรณ์ใดที่ใช้เก็บข้อมูลคอมพิวเตอร์ไว้ภายในเครื่องตลอดเวลา?","RAM|Hard Disk|เมาส์|ลำโพง","Hard Disk","หน่วยความจำถาวร","เทคโนโลยี","level-1|tech",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"สัตว์ชนิดใดปีนต้นไม้เก่งและชอบกินกล้วย?","ช้าง|ยีราฟ|ลิง|เสือ","ลิง","ร้องเจี๊ยกๆ","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"เราใช้สิ่งใดในการเขียนบนกระดานไวท์บอร์ด?","ชอล์ก|ปากกาเมจิก (Marker)|ดินสอ|สีเทียน","ปากกาเมจิก (Marker)","เขียนแล้วลบออกได้ง่าย","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"อาหารประจำชาติของญี่ปุ่นที่เป็นข้าวปั้นหน้าปลาดิบคืออะไร?","ราเมง|ซูชิ|เทมปุระ|เกี๊ยวซ่า","ซูชิ","มักกินกับวาซาบิ","ความรู้ทั่วไป","level-1|food",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"สีใดที่หมายถึง 'หยุด' ในสัญญาณไฟจราจร?","เขียว|เหลือง|แดง|น้ำเงิน","แดง","อยู่บนสุดของเสาไฟจราจร","ความรู้ทั่วไป","level-1|general",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"ส่วนประกอบใดของพืชที่ทำหน้าที่หายใจและสร้างอาหาร?","ราก|ลำต้น|ใบ|ดอก","ใบ","มีกระบวนการสังเคราะห์แสงที่นี่","วิทยาศาสตร์","level-1|nature",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"เราควรใช้สิ่งใดทำความสะอาดฟัน?","สบู่|แชมพู|ยาสีฟัน|น้ำยาล้างจาน","ยาสีฟัน","ใช้คู่กับแปรงสีฟัน","ความรู้ทั่วไป","level-1|health",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"พยัญชนะไทยตัวสุดท้ายคือ ฮ.นกฮูก แล้วตัวแรกคืออะไร?","ข.ไข่|ค.ควาย|ก.ไก่|ง.งู","ก.ไก่","พยัญชนะตัวที่ 1","ภาษาไทย","level-1|thai",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"สัตว์ชนิดใดมีขนาดใหญ่ที่สุดในโลก (อาศัยในทะเล)?","ฉลาม|วาฬสีน้ำเงิน|โลมา|หมึกยักษ์","วาฬสีน้ำเงิน","เป็นสัตว์เลี้ยงลูกด้วยนม","ความรู้ทั่วไป","level-1|animal",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
"10 + 5 = ?","12|15|18|20","15","บวเลขพื้นฐาน","คณิตคิดไว","level-1|math",1,1,1,2026-04-06T02:10:00.000Z,2026-04-06T02:10:00.000Z
